GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10384,L2M,196.0,5.0,935,92.83333333333333,5,1
120,10720,L9R,197.0,6.0,843,84.33333333333333,5,0
120,11166,N0C,191.0,1.0,857,85.66666666666667,3,0
120,10965,P1C,196.0,1.0,880,85.0,1,1
120,10965,P1B,199.0,1.0,793,79.33333333333333,2,0
119,10861,P3E,194.0,3.0,990,98.0,2,0
120,10523,N5P,196.0,3.0,888,87.5,3,1
120,10451,N2P,197.0,2.0,807,80.66666666666667,3,0
119,11232,K7A,191.0,1.0,913,89.0,3,0
120,11140,M3H,196.0,4.0,882,88.16666666666667,4,1
120,10837,M9V,190.0,1.0,848,84.16666666666667,3,0
120,11024,L9G,178.0,7.0,898,72.5,17,0
120,10335,L0S,191.0,1.0,943,93.66666666666667,2,0
120,10384,L2M,196.0,1.0,967,91.83333333333333,1,1
120,10423,M4N,196.0,2.0,912,74.66666666666667,2,1
120,11107,L4J,190.0,1.0,875,86.16666666666667,5,0
120,10594,L8L,196.0,3.0,833,79.83333333333333,1,0
120,10696,L3V,178.0,1.0,780,78.0,5,0
120,10683,P2A,179.0,2.0,925,90.0,3,0
119,11140,M2H,194.0,5.0,845,84.5,4,0
119,10302,L6M,196.0,3.0,943,93.0,3,1
119,11026,M9R,178.0,1.0,932,92.33333333333333,3,0
119,10454,P6B,178.0,1.0,833,54.0,4,0
120,10492,L4C,178.0,1.0,920,90.5,2,0
120,10639,L5M,193.0,10.0,757,73.33333333333333,5,0
120,10335,L3C,196.0,2.0,897,89.5,2,1
120,10875,N8H,177.0,2.0,837,83.66666666666667,3,0
119,10557,L6M,196.0,3.0,930,92.5,3,1
120,10302,L6M,196.0,1.0,872,85.5,1,1
120,11093,L5M,196.0,6.0,955,95.5,6,1
119,10600,M1W,178.0,1.0,895,88.66666666666667,3,0
120,10764,L3M,196.0,1.0,833,80.16666666666667,2,0
120,10638,N3R,178.0,5.0,887,88.66666666666667,3,0
120,10489,L4T,178.0,1.0,897,89.66666666666667,6,0
120,10662,K7P,179.0,5.0,862,86.16666666666667,4,0
120,10996,M8Z,196.0,3.0,917,90.16666666666667,3,1
119,10650,L5M,199.0,1.0,883,81.33333333333333,7,0
120,10735,L1S,181.0,3.0,702,70.16666666666667,4,0
119,10996,M8Z,196.0,2.0,918,91.83333333333333,2,1
120,10327,M1W,196.0,5.0,858,85.83333333333333,5,1
120,10373,M8V,196.0,1.0,843,82.66666666666667,1,1
119,10896,L1V,191.0,6.0,910,83.83333333333333,3,0
120,10877,L4Z,190.0,2.0,812,81.16666666666667,1,0
120,11002,L4N,197.0,6.0,820,82.0,4,0
120,10239,L4C,178.0,2.0,853,85.33333333333333,3,0
120,10764,L0R,197.0,1.0,903,90.16666666666667,2,0
119,10872,K1S,191.0,1.0,983,96.33333333333333,3,0
120,10356,L7M,196.0,3.0,855,85.5,3,1
120,10558,L4S,194.0,1.0,932,92.0,5,0
119,10566,M3A,193.0,1.0,887,88.66666666666667,5,0
119,10557,L6M,191.0,1.0,888,88.16666666666667,2,0
119,10733,L6W,194.0,1.0,0,99.16666666666667,3,0
120,10867,N0N,191.0,1.0,920,89.16666666666667,2,0
120,11049,L8E,196.0,1.0,857,84.83333333333333,1,1
120,10530,N2C,196.0,1.0,830,43.166666666666664,2,0
120,10638,N3R,191.0,1.0,948,75.83333333333333,2,0
120,10935,M3C,178.0,1.0,918,89.16666666666667,3,0
120,10786,L4X,196.0,5.0,958,95.33333333333333,8,0
119,10259,M2N,194.0,2.0,857,85.66666666666667,5,0
119,10725,L5M,194.0,1.0,925,92.33333333333333,6,0
119,10578,L6C,196.0,2.0,927,90.66666666666667,8,0
120,10559,M9V,178.0,1.0,955,95.16666666666667,2,0
120,10837,M9V,190.0,2.0,867,85.16666666666667,4,0
120,10422,L1T,196.0,3.0,882,84.0,3,1
119,10396,M5R,191.0,1.0,873,84.0,3,0
120,10939,N0J,197.0,1.0,800,79.16666666666667,2,0
120,10918,M9A,179.0,3.0,867,71.5,2,0
120,10546,N5A,196.0,1.0,847,86.66666666666667,1,1
120,10423,M2J,194.0,1.0,955,79.16666666666667,4,0
120,10837,M3N,196.0,1.0,807,75.16666666666667,1,0
119,10404,M5N,191.0,2.0,833,81.83333333333333,3,0
120,11035,N1G,197.0,1.0,728,72.83333333333333,2,0
120,11021,L9T,178.0,1.0,928,88.33333333333333,2,0
120,11021,L9T,178.0,1.0,867,86.33333333333333,6,0
120,10523,N5P,196.0,1.0,918,89.83333333333333,1,1
120,10381,N8W,177.0,2.0,808,80.83333333333333,3,0
120,10301,L5L,178.0,1.0,948,94.66666666666667,2,0
120,11002,L9S,178.0,1.0,927,92.66666666666667,3,0
120,10759,N2Z,179.0,4.0,900,87.33333333333333,3,0
120,11043,L7G,193.0,3.0,847,84.66666666666667,4,0
120,11184,N4G,178.0,1.0,905,88.66666666666667,3,0
120,10812,L3X,194.0,3.0,818,79.0,7,0
120,10638,N3R,196.0,3.0,882,88.16666666666667,3,1
120,10754,M6S,196.0,1.0,933,91.33333333333333,1,1
120,10423,M5M,199.0,3.0,767,75.0,2,0
120,10764,L3M,191.0,1.0,902,90.16666666666667,3,0
120,10616,N5Z,194.0,2.0,953,93.33333333333333,5,0
120,11015,L1N,178.0,1.0,898,88.5,2,0
120,11140,M3H,196.0,4.0,827,82.66666666666667,4,1
120,10617,M1E,178.0,1.0,918,85.83333333333333,5,0
120,11238,L8N,196.0,1.0,880,88.0,1,1
119,10940,L1K,197.0,1.0,960,96.0,2,0
120,10860,P3E,191.0,1.0,940,94.0,3,0
120,10947,M2N,178.0,1.0,882,86.0,3,0
120,11157,L4G,196.0,3.0,850,85.0,3,1
120,10558,L4J,181.0,4.0,748,72.66666666666667,1,0
120,10598,L9C,197.0,2.0,870,84.0,3,0
120,10598,L9C,197.0,2.0,882,85.16666666666667,3,0
120,10677,N8S,179.0,1.0,903,86.0,3,0
120,10801,M1S,194.0,1.0,958,94.83333333333333,3,0
120,10266,L3Y,196.0,5.0,852,83.33333333333333,1,0
120,11051,L5M,196.0,3.0,837,82.66666666666667,4,0
119,11194,L4B,179.0,1.0,965,95.83333333333333,7,0
119,10649,L5V,194.0,1.0,873,85.83333333333333,6,0
119,10650,L5J,191.0,1.0,875,85.83333333333333,8,0
120,10489,L4T,196.0,2.0,768,76.83333333333333,4,0
120,10464,M1H,196.0,3.0,865,86.5,3,1
120,10476,L9H,196.0,1.0,938,90.83333333333333,4,0
120,10706,M2R,194.0,2.0,858,85.33333333333333,3,0
120,10252,L5M,190.0,3.0,915,90.0,2,0
120,10414,N6K,199.0,2.0,760,13.833333333333334,4,0
120,10414,N0L,179.0,2.0,888,15.833333333333334,7,0
120,10364,K7C,196.0,2.0,865,85.66666666666667,2,1
120,10970,K6H,194.0,1.0,942,90.5,2,0
120,10861,P3E,196.0,3.0,860,86.0,3,1
119,10892,M9M,177.0,4.0,773,77.33333333333333,3,0
119,10300,P0T,196.0,2.0,875,87.0,2,1
120,10837,M9V,178.0,1.0,878,87.0,3,0
120,10696,L0K,196.0,2.0,860,84.5,2,1
120,10238,K0K,191.0,2.0,962,73.0,5,0
120,10410,L5H,194.0,1.0,882,87.0,4,0
120,11024,L9B,196.0,2.0,810,77.0,1,0
120,10717,L6J,196.0,2.0,802,76.66666666666667,2,0
120,10812,L3X,191.0,2.0,857,85.66666666666667,3,0
120,10617,M1J,181.0,4.0,795,76.5,2,0
120,11015,L1R,196.0,1.0,932,90.5,1,1
119,10922,M6G,191.0,1.0,873,87.33333333333333,4,0
120,10598,L9K,196.0,3.0,798,75.0,1,0
120,10462,L5C,178.0,1.0,935,92.16666666666667,3,0
120,10355,L2J,198.0,3.0,835,82.16666666666667,2,0
120,11049,L8G,196.0,1.0,833,82.5,2,0
120,11074,L5R,196.0,3.0,878,85.66666666666667,3,1
120,10971,K1K,193.0,5.0,918,86.5,11,0
120,10618,K2J,199.0,1.0,898,84.16666666666667,3,0
120,10885,N9Y,177.0,1.0,903,87.66666666666667,3,0
119,10460,N0J,196.0,1.0,955,95.16666666666667,1,1
119,11024,L9K,196.0,5.0,917,88.83333333333333,4,0
119,11188,N2E,178.0,1.0,930,92.66666666666667,3,0
120,10848,L7P,199.0,5.0,743,74.33333333333333,2,0
120,10324,L6M,196.0,1.0,892,29.166666666666668,1,1
120,11061,L6V,194.0,1.0,977,96.83333333333333,2,0
120,10792,N3E,197.0,1.0,865,83.0,3,0
119,10728,M4X,194.0,1.0,920,91.5,3,0
119,10889,M1G,196.0,1.0,815,76.33333333333333,1,0
120,11136,M5N,196.0,3.0,887,88.66666666666667,3,1
119,10885,N9Y,177.0,2.0,910,89.16666666666667,4,0
120,10935,M3C,178.0,2.0,855,85.33333333333333,4,0
120,10569,M9P,194.0,1.0,918,91.5,4,0
120,10564,M1X,178.0,1.0,918,88.0,3,0
120,10516,M8Y,194.0,2.0,922,87.66666666666667,7,0
120,10489,L6S,193.0,8.0,820,78.33333333333333,1,0
120,10720,L0G,191.0,2.0,870,87.0,5,0
120,10720,L9R,199.0,4.0,778,77.83333333333333,5,0
120,10829,M4J,196.0,3.0,863,85.5,3,1
119,10829,M4L,197.0,1.0,892,88.16666666666667,2,0
120,10274,L0K,191.0,2.0,913,90.66666666666667,1,0
120,10274,L3V,199.0,3.0,838,83.83333333333333,1,0
120,11199,L8R,178.0,1.0,883,88.33333333333333,3,0
120,10423,M4N,197.0,6.0,848,70.0,5,0
120,10829,M5A,190.0,1.0,822,82.16666666666667,4,0
120,10829,M4S,196.0,3.0,860,83.0,3,1
120,11199,L8R,178.0,1.0,885,88.5,2,0
119,11135,M1S,179.0,2.0,887,88.0,4,0
120,10911,L4M,193.0,2.0,822,82.16666666666667,1,0
119,10829,M4K,194.0,1.0,975,95.16666666666667,7,0
119,11088,M3H,194.0,3.0,878,87.83333333333333,5,0
120,10391,K1C,193.0,1.0,765,13.666666666666666,4,0
120,10738,L6H,199.0,2.0,792,79.0,3,0
120,10909,L6M,196.0,1.0,897,16.333333333333332,1,1
120,10400,L5A,178.0,5.0,890,86.66666666666667,3,0
119,10223,L7J,191.0,1.0,918,91.16666666666667,2,0
120,10738,L6H,196.0,4.0,867,85.83333333333333,4,1
120,10273,L5B,178.0,1.0,815,81.5,3,0
119,10293,L2G,178.0,1.0,920,89.83333333333333,2,0
120,11137,L4G,190.0,1.0,793,79.33333333333333,4,0
120,10223,L6M,194.0,2.0,985,97.66666666666667,3,0
120,10223,L5H,178.0,4.0,873,85.5,2,0
120,10266,L3X,191.0,1.0,925,88.66666666666667,3,0
120,10400,L4Z,196.0,6.0,880,83.33333333333333,5,0
120,10568,L4J,178.0,2.0,928,92.83333333333333,7,0
119,10848,L7M,178.0,1.0,877,87.66666666666667,3,0
120,10567,L4S,178.0,3.0,895,87.66666666666667,4,0
120,10944,K8V,178.0,1.0,962,95.66666666666667,2,0
120,10432,L3S,190.0,1.0,833,83.33333333333333,4,0
120,10910,L9T,196.0,2.0,875,85.83333333333333,2,1
120,11020,L8J,197.0,3.0,0,66.0,1,0
120,10223,L5J,179.0,1.0,840,80.0,7,0
120,10223,M9A,194.0,6.0,827,82.5,4,0
120,10223,L5M,194.0,1.0,925,89.66666666666667,7,0
120,10479,M9W,196.0,3.0,877,87.5,3,1
120,11020,L8J,196.0,1.0,853,83.66666666666667,1,1
120,10434,L5B,190.0,1.0,775,77.5,4,0
120,10872,K2A,194.0,3.0,943,93.16666666666667,2,0
119,10424,N0P,177.0,5.0,847,14.5,3,0
120,11020,L8J,196.0,4.0,972,95.0,1,0
120,11180,M1P,196.0,1.0,857,84.66666666666667,1,1
120,10347,M1R,190.0,3.0,843,84.33333333333333,4,0
119,10532,M6P,199.0,1.0,858,85.83333333333333,2,0
119,10222,L6J,178.0,1.0,915,90.83333333333333,4,0
119,10716,M6H,194.0,1.0,910,74.5,2,0
120,10920,N0R,177.0,1.0,788,70.83333333333333,3,0
120,11199,L8R,193.0,2.0,903,90.33333333333333,1,0
120,11233,M2K,194.0,1.0,917,91.66666666666667,3,0
120,10289,N4K,196.0,1.0,833,84.16666666666667,1,1
120,11094,L5N,178.0,1.0,957,95.66666666666667,3,0
120,10818,L5W,194.0,2.0,875,85.5,3,0
120,10387,M4G,197.0,4.0,842,82.66666666666667,3,0
120,10855,L3S,190.0,1.0,867,85.83333333333333,4,0
120,10742,L4N,194.0,2.0,828,81.83333333333333,3,0
120,11020,L8K,196.0,1.0,868,86.5,1,1
120,10597,N6H,179.0,3.0,800,80.0,1,0
120,10504,N2V,178.0,1.0,943,93.83333333333333,5,0
120,10733,L6Y,196.0,2.0,947,92.5,5,0
120,11021,L9T,196.0,3.0,838,83.83333333333333,3,1
120,10873,M1B,196.0,1.0,847,84.66666666666667,1,1
120,10456,L3Z,179.0,1.0,947,93.83333333333333,2,0
120,10406,M1K,181.0,5.0,787,73.16666666666667,2,0
120,10931,K1W,193.0,1.0,858,16.166666666666668,5,0
120,10476,L9C,178.0,1.0,928,92.33333333333333,3,0
119,10786,L4W,194.0,7.0,853,84.33333333333333,4,0
120,10555,L4B,194.0,1.0,937,90.83333333333333,3,0
119,10429,L6H,178.0,1.0,977,97.33333333333333,4,0
119,10853,L7M,197.0,3.0,822,79.33333333333333,2,0
119,10988,M5T,194.0,3.0,848,84.83333333333333,2,0
120,10600,M1W,178.0,1.0,900,86.33333333333333,3,0
119,10793,K7P,191.0,1.0,903,89.16666666666667,3,0
120,10578,L6C,190.0,1.0,772,76.5,7,0
120,10851,L5H,196.0,1.0,905,88.16666666666667,1,1
120,11185,N5A,178.0,1.0,805,80.5,3,0
119,10462,L5N,194.0,1.0,947,90.83333333333333,3,0
120,10557,L6J,191.0,1.0,893,89.16666666666667,3,0
120,10733,L6W,196.0,4.0,852,79.33333333333333,3,0
120,10818,N6H,179.0,5.0,785,76.83333333333333,3,0
119,11220,L5V,196.0,2.0,838,83.83333333333333,2,1
120,10725,L5M,178.0,2.0,892,89.16666666666667,5,0
120,10273,L5B,193.0,4.0,858,85.83333333333333,2,0
120,10854,L4R,197.0,1.0,875,87.5,3,0
120,10810,L7A,197.0,4.0,802,80.0,1,0
120,10737,N1E,196.0,3.0,883,86.33333333333333,3,1
120,10557,L6M,178.0,1.0,925,92.0,2,0
120,10273,L5B,193.0,4.0,815,81.5,2,0
120,10666,L7L,196.0,1.0,887,86.66666666666667,1,1
119,10215,L9B,196.0,1.0,838,83.83333333333333,1,1
119,10813,L7N,178.0,1.0,890,86.33333333333333,2,0
120,10850,K7M,191.0,1.0,882,88.16666666666667,3,0
120,11082,M1W,194.0,2.0,922,92.16666666666667,1,0
120,10543,L5A,194.0,3.0,858,87.83333333333333,4,0
120,10964,L5E,191.0,1.0,848,70.66666666666667,2,0
120,10946,K2K,194.0,1.0,947,92.5,3,0
119,10480,L6A,178.0,1.0,847,82.83333333333333,6,0
120,11011,L7R,196.0,1.0,937,93.33333333333333,1,1
120,10458,M2P,196.0,3.0,880,86.66666666666667,3,1
120,10798,L7G,192.0,1.0,835,83.5,2,0
120,10858,L3S,196.0,6.0,920,88.5,6,1
120,11026,M8Z,194.0,5.0,968,96.83333333333333,1,0
120,10947,M2R,178.0,1.0,935,93.16666666666667,3,0
120,10848,L7M,196.0,2.0,887,88.16666666666667,2,1
120,10243,L7A,197.0,2.0,808,80.0,4,0
120,10569,M6E,175.0,10.0,812,80.33333333333333,4,0
120,11055,M1L,197.0,1.0,727,70.5,4,0
119,10324,L5K,176.0,3.0,855,14.833333333333334,10,0
120,10573,N4X,179.0,3.0,878,87.83333333333333,4,0
120,10855,L3S,178.0,1.0,970,96.66666666666667,2,0
120,10528,N0B,178.0,1.0,970,97.0,2,0
120,10578,L6C,178.0,8.0,855,82.66666666666667,4,0
120,10972,L9Z,178.0,1.0,873,86.16666666666667,2,0
119,10926,L5K,196.0,1.0,842,84.16666666666667,1,1
120,10876,M2K,199.0,5.0,818,79.83333333333333,1,0
119,10259,M6B,178.0,1.0,892,87.16666666666667,4,0
120,10434,L5A,190.0,3.0,863,81.83333333333333,6,0
120,10802,M2J,190.0,1.0,805,79.66666666666667,10,0
119,10550,L4A,196.0,1.0,915,91.16666666666667,12,0
119,10597,N6H,179.0,3.0,850,85.0,1,0
120,10567,L6E,194.0,1.0,952,95.16666666666667,2,0
119,10462,L5M,196.0,1.0,970,96.16666666666667,8,0
120,11127,M4X,199.0,2.0,813,81.33333333333333,4,0
120,10888,L4H,178.0,1.0,895,89.16666666666667,2,0
120,10882,N2L,194.0,1.0,905,90.0,5,0
120,10282,L6X,196.0,2.0,903,89.5,2,1
120,10896,L1V,181.0,3.0,813,81.33333333333333,4,0
119,10873,M1B,178.0,1.0,897,89.5,3,0
119,10282,L6Y,197.0,1.0,845,81.5,3,0
120,10429,L6H,197.0,1.0,907,87.0,2,0
119,10918,M9A,194.0,1.0,873,86.5,2,0
120,10611,L2N,198.0,2.0,797,77.16666666666667,1,0
119,10375,N1R,176.0,2.0,853,85.0,3,0
120,10818,L5W,196.0,2.0,872,86.83333333333333,2,1
119,11049,L8G,190.0,3.0,795,79.5,1,0
120,11067,K4M,199.0,1.0,768,76.0,2,0
120,10402,K0A,199.0,3.0,805,79.0,5,0
120,10913,M1S,193.0,5.0,777,75.0,3,0
119,10926,L5C,194.0,3.0,853,83.5,8,0
120,10988,M6J,194.0,1.0,898,89.83333333333333,4,0
120,10550,L4A,194.0,5.0,877,87.66666666666667,3,0
119,11011,L7L,191.0,1.0,930,91.16666666666667,3,0
120,10462,L5C,194.0,2.0,830,79.5,3,0
120,10429,L6H,199.0,3.0,712,71.16666666666667,5,0
120,10296,P3P,192.0,2.0,930,15.833333333333334,1,0
120,10776,L1P,199.0,2.0,865,85.16666666666667,1,0
120,10818,L5W,199.0,8.0,740,74.0,2,0
120,10860,P3Y,194.0,1.0,968,96.0,2,0
120,10814,K2A,196.0,4.0,887,82.83333333333333,4,1
120,10913,M1V,196.0,2.0,865,86.0,2,1
120,11051,L5M,179.0,3.0,878,86.16666666666667,5,0
120,10559,L6P,196.0,2.0,868,86.83333333333333,2,1
119,11038,N6J,179.0,1.0,923,91.16666666666667,2,0
120,10429,L6H,196.0,1.0,957,95.16666666666667,1,1
120,10567,L3R,178.0,6.0,807,79.16666666666667,1,0
120,10764,L0R,191.0,2.0,913,91.33333333333333,4,0
120,10824,M9R,193.0,4.0,735,71.66666666666667,2,0
120,10848,L7M,196.0,1.0,872,85.5,1,1
119,10499,L2G,194.0,1.0,888,85.66666666666667,2,0
120,10386,L4L,194.0,1.0,868,86.0,2,0
120,11026,M9C,196.0,5.0,902,90.16666666666667,5,1
120,10647,L4C,193.0,5.0,827,82.66666666666667,1,0
120,10401,N5V,179.0,2.0,932,91.66666666666667,3,0
120,11185,N5A,179.0,4.0,852,85.16666666666667,3,0
120,10245,L7E,194.0,1.0,918,91.83333333333333,4,0
119,11000,L6C,178.0,2.0,928,90.66666666666667,3,0
119,10303,L4H,197.0,2.0,833,80.83333333333333,5,0
120,10650,L5G,191.0,1.0,930,92.83333333333333,2,0
120,10647,L4C,178.0,1.0,870,86.66666666666667,4,0
120,10555,L3T,181.0,1.0,853,85.33333333333333,3,0
120,10567,L3R,196.0,4.0,887,84.0,4,1
120,10722,N7V,196.0,1.0,935,91.66666666666667,1,1
119,10573,N4X,178.0,1.0,892,86.66666666666667,3,0
120,11209,L8V,197.0,6.0,737,71.66666666666667,1,0
120,10861,P3L,192.0,1.0,762,76.0,2,0
120,10242,L6Y,199.0,1.0,900,89.83333333333333,4,0
120,10429,L9T,199.0,1.0,715,71.5,5,0
120,10302,L6H,196.0,2.0,935,93.5,2,1
120,10915,N7V,178.0,1.0,938,15.833333333333334,2,0
120,10277,K7L,191.0,2.0,937,90.83333333333333,3,0
120,11026,M9B,196.0,2.0,893,89.33333333333333,2,1
120,10331,L5N,178.0,1.0,908,89.0,5,0
120,10801,M1R,178.0,2.0,840,84.0,5,0
119,10341,L5M,196.0,2.0,842,81.5,2,1
120,11028,K2H,190.0,3.0,848,79.16666666666667,4,0
120,10913,M1S,181.0,7.0,820,79.5,3,0
120,10851,L5N,190.0,3.0,807,78.5,6,0
120,10361,L1X,178.0,1.0,910,90.16666666666667,3,0
120,10733,L6W,196.0,1.0,868,86.33333333333333,1,1
120,10990,K9J,178.0,1.0,912,91.16666666666667,2,0
119,10824,M9A,191.0,1.0,883,86.83333333333333,3,0
120,11238,L9C,199.0,2.0,773,76.0,6,0
120,10697,L6E,178.0,1.0,923,89.0,7,0
119,10947,M2N,194.0,1.0,952,95.0,3,0
120,10273,L5B,190.0,2.0,823,82.33333333333333,3,0
120,10837,M9V,196.0,3.0,840,84.0,3,1
120,10379,M3A,194.0,1.0,955,94.16666666666667,3,0
120,10698,M1V,194.0,3.0,933,92.0,5,0
120,10720,L9R,196.0,2.0,858,85.83333333333333,2,1
120,10647,L4C,194.0,1.0,892,87.66666666666667,4,0
119,10610,L8H,196.0,6.0,958,94.83333333333333,6,1
119,11053,K0J,197.0,2.0,808,14.666666666666666,1,0
120,10231,L4G,194.0,3.0,850,85.0,2,0
120,10543,L5C,190.0,9.0,792,79.16666666666667,1,0
120,10316,L5R,196.0,2.0,895,89.0,2,1
120,11226,L6P,178.0,2.0,863,82.66666666666667,3,0
119,10996,M8Z,194.0,1.0,893,89.33333333333333,3,0
120,10836,K0L,191.0,1.0,883,85.0,3,0
120,10451,N2G,194.0,3.0,852,70.83333333333333,6,0
120,10451,N2A,197.0,3.0,843,82.66666666666667,1,0
120,10996,M8Z,196.0,3.0,940,91.33333333333333,3,1
120,10598,L9C,178.0,2.0,907,90.66666666666667,3,0
120,10479,M9V,178.0,1.0,873,87.16666666666667,4,0
120,10472,P1B,193.0,6.0,812,81.16666666666667,2,0
120,10602,L1R,178.0,1.0,877,86.83333333333333,3,0
120,10418,P3A,193.0,1.0,898,15.666666666666666,4,0
120,10709,L8G,196.0,1.0,917,84.83333333333333,1,1
120,11061,L6Z,178.0,1.0,937,93.0,2,0
120,10214,L6H,191.0,3.0,900,89.0,4,0
120,10731,L9G,193.0,5.0,852,84.0,2,0
120,10543,L5B,190.0,2.0,820,82.0,1,0
119,10764,L8E,178.0,1.0,963,96.16666666666667,4,0
120,11090,L4J,191.0,1.0,942,92.83333333333333,2,0
119,10722,N7S,191.0,1.0,868,86.33333333333333,5,0
119,10429,L6H,196.0,1.0,938,93.66666666666667,1,1
119,10346,N6A,178.0,1.0,893,89.33333333333333,6,0
120,11090,L4J,179.0,1.0,868,86.66666666666667,6,0
120,11024,L9G,191.0,1.0,900,89.66666666666667,2,0
120,10379,M2J,196.0,3.0,840,82.66666666666667,3,1
120,10779,L7A,196.0,1.0,843,83.66666666666667,1,1
120,10812,L3Y,191.0,2.0,900,88.83333333333333,3,0
120,10602,L1R,199.0,2.0,888,87.33333333333333,3,0
119,11245,L8T,196.0,3.0,903,89.33333333333333,1,0
120,10330,L1K,191.0,5.0,827,80.16666666666667,3,0
119,10324,L5L,196.0,1.0,867,15.166666666666666,1,1
120,11185,N0K,179.0,2.0,855,85.5,4,0
120,10844,L3S,178.0,2.0,910,89.33333333333333,4,0
119,10272,L5B,194.0,5.0,843,78.33333333333333,1,0
120,10926,L5K,178.0,5.0,818,81.33333333333333,4,0
120,10649,L5V,178.0,1.0,817,80.83333333333333,4,0
120,10650,L5A,199.0,2.0,812,77.33333333333333,5,0
120,11238,L8S,196.0,1.0,888,86.16666666666667,1,1
120,10531,M9L,190.0,4.0,820,82.0,3,0
119,10859,N5X,194.0,1.0,965,93.33333333333333,8,0
120,10803,M3J,190.0,3.0,848,80.5,2,0
120,10458,M2P,196.0,7.0,855,82.16666666666667,7,1
120,10816,L5N,194.0,2.0,937,93.66666666666667,3,0
120,10883,P3A,191.0,1.0,932,93.16666666666667,3,0
120,10231,L3R,179.0,2.0,898,85.66666666666667,4,0
120,10231,L4G,179.0,1.0,882,86.0,2,0
120,10935,M3C,196.0,5.0,827,80.0,1,0
119,10674,L0R,196.0,1.0,928,91.0,2,0
120,10231,L4G,194.0,1.0,968,96.83333333333333,5,0
120,10231,L4G,177.0,6.0,808,80.83333333333333,3,0
120,10231,L4G,179.0,2.0,858,83.33333333333333,5,0
119,11037,P3A,191.0,1.0,917,15.833333333333334,3,0
120,10674,L8J,193.0,4.0,858,83.0,2,0
120,10489,L4T,199.0,9.0,787,78.66666666666667,2,0
120,10867,N0N,178.0,1.0,925,90.16666666666667,2,0
119,10869,M8W,181.0,1.0,920,76.83333333333333,2,0
119,10259,M6B,194.0,2.0,938,91.66666666666667,4,0
120,10489,L4T,190.0,3.0,775,64.66666666666667,1,0
120,10370,N5X,179.0,1.0,925,91.5,5,0
120,10996,M5B,194.0,1.0,935,92.16666666666667,3,0
120,11237,K0C,178.0,4.0,892,87.33333333333333,3,0
120,10294,L9R,196.0,2.0,892,88.33333333333333,2,1
120,11034,L4C,196.0,1.0,820,82.0,1,1
120,10495,L9A,199.0,2.0,885,87.66666666666667,3,0
120,10386,L4H,194.0,1.0,915,91.5,4,0
120,10598,L9C,196.0,1.0,857,85.66666666666667,1,1
120,10218,L6A,178.0,1.0,863,86.0,2,0
119,10669,N0N,179.0,1.0,910,88.0,3,0
120,10779,L6Z,190.0,3.0,830,81.0,1,0
120,10827,K7R,179.0,1.0,862,86.16666666666667,3,0
120,11020,L8J,196.0,2.0,888,85.66666666666667,3,0
120,10261,L2R,178.0,1.0,973,97.33333333333333,2,0
120,11000,L6C,178.0,1.0,927,90.5,5,0
120,11245,L8V,194.0,1.0,920,92.0,4,0
120,10504,N2K,178.0,1.0,898,89.83333333333333,3,0
120,10277,K0H,199.0,3.0,817,80.66666666666667,1,0
120,10479,M9W,190.0,1.0,780,73.83333333333333,4,0
120,10479,M9V,190.0,3.0,808,79.5,4,0
120,10479,M9V,190.0,2.0,755,75.16666666666667,3,0
120,10853,L9T,196.0,1.0,950,95.0,1,1
120,10429,L6H,196.0,1.0,913,91.0,1,1
120,10338,L3R,191.0,1.0,913,91.33333333333333,3,0
120,10479,M9V,178.0,4.0,845,83.66666666666667,7,0
120,10474,L6H,196.0,3.0,933,92.66666666666667,3,1
120,10429,L6H,194.0,1.0,932,93.16666666666667,2,0
120,10830,N0K,178.0,1.0,867,86.66666666666667,3,0
120,10947,M2N,194.0,1.0,850,84.16666666666667,4,0
119,10874,M4G,196.0,1.0,965,94.66666666666667,1,1
119,10404,M5M,191.0,1.0,900,86.16666666666667,2,0
120,10379,M5M,178.0,1.0,838,82.83333333333333,5,0
120,10853,L9T,196.0,5.0,878,85.0,2,0
119,10360,L7M,191.0,1.0,912,90.5,3,0
120,10671,L6R,178.0,1.0,860,86.0,2,0
120,10600,M1W,178.0,1.0,893,83.66666666666667,3,0
120,10649,L4Z,196.0,2.0,912,88.66666666666667,2,1
119,10462,L5C,178.0,2.0,948,93.33333333333333,8,0
120,10924,K0H,196.0,3.0,913,90.5,3,1
120,10436,L2P,199.0,1.0,835,82.0,2,0
120,10209,L3X,178.0,1.0,895,87.33333333333333,3,0
120,10708,L3V,193.0,2.0,752,72.83333333333333,6,0
119,10937,L4C,190.0,3.0,840,83.0,1,0
120,10436,L2P,178.0,1.0,967,95.16666666666667,2,0
120,10861,P3E,192.0,4.0,845,84.5,7,0
120,10255,P3L,199.0,1.0,840,82.33333333333333,4,0
119,10602,L1R,194.0,1.0,935,92.66666666666667,2,0
120,10273,L5B,178.0,1.0,848,80.16666666666667,5,0
120,10640,L6Y,190.0,5.0,845,82.66666666666667,1,0
120,10696,L0L,179.0,2.0,882,59.333333333333336,3,0
120,11017,L4T,190.0,3.0,847,83.5,4,0
120,10545,N0L,178.0,1.0,888,86.16666666666667,3,0
119,10282,L6Y,190.0,1.0,810,78.66666666666667,5,0
