GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10984,N6G,196.0,3.0,920,91.0,3,1
120,11120,M1V,196.0,2.0,925,92.5,2,0
119,11021,L9T,196.0,3.0,897,86.16666666666667,3,1
120,10986,K2J,196.0,7.0,830,79.5,6,0
120,10709,L8E,196.0,2.0,865,84.33333333333333,2,1
120,10649,L5V,196.0,2.0,892,89.16666666666667,2,1
119,11180,,196.0,2.0,905,90.5,2,1
119,10578,L6C,196.0,4.0,887,85.5,4,1
120,10550,L3P,196.0,1.0,968,95.66666666666667,1,1
120,11239,M4V,196.0,2.0,917,88.16666666666667,4,0
119,10565,N9E,196.0,12.0,878,85.16666666666667,7,0
120,10995,L8R,196.0,5.0,938,93.83333333333333,5,1
120,10911,L0L,196.0,3.0,902,90.16666666666667,3,1
120,10476,L8L,196.0,2.0,902,86.66666666666667,2,1
120,10976,L0M,196.0,5.0,960,96.0,5,1
120,10806,L2A,196.0,2.0,912,91.16666666666667,2,1
120,10733,L5N,196.0,6.0,902,73.16666666666667,6,1
120,11054,M9C,196.0,2.0,968,95.16666666666667,2,1
119,10594,L8V,196.0,1.0,910,91.0,1,1
120,10316,L5L,196.0,3.0,940,91.16666666666667,3,1
120,10458,L4B,196.0,12.0,857,82.33333333333333,4,0
120,10434,L5A,196.0,2.0,908,90.83333333333333,2,1
120,11011,L7T,196.0,2.0,940,92.66666666666667,2,1
120,10217,M9N,196.0,1.0,880,88.0,1,1
120,11054,L4L,196.0,2.0,855,85.5,2,1
120,11054,L0J,196.0,2.0,962,95.0,2,1
119,10672,L4B,196.0,2.0,920,91.0,2,1
120,10252,L5M,196.0,1.0,937,90.0,1,1
120,10429,L6L,196.0,2.0,915,91.5,2,1
119,10713,N0B,196.0,1.0,925,91.16666666666667,1,1
119,10951,M1K,196.0,3.0,935,90.16666666666667,3,1
120,10938,M4C,196.0,4.0,905,88.0,4,1
120,10786,L4X,196.0,3.0,928,89.0,3,1
120,10316,L5V,196.0,2.0,918,90.83333333333333,2,1
120,11236,L5V,196.0,2.0,913,88.16666666666667,2,1
120,10786,L4X,196.0,3.0,900,87.16666666666667,3,1
120,10639,L5M,196.0,2.0,902,90.16666666666667,2,1
120,10964,L5J,196.0,2.0,883,87.5,2,1
120,10770,N2A,196.0,1.0,955,95.5,1,1
120,10909,L6M,196.0,2.0,958,16.333333333333332,3,0
120,10731,L0R,196.0,1.0,955,95.5,1,1
120,10722,N0N,196.0,1.0,978,96.66666666666667,1,1
119,10429,L6H,196.0,1.0,968,95.5,1,1
120,10270,M1E,196.0,3.0,883,88.33333333333333,3,1
120,10464,M1B,196.0,1.0,915,90.83333333333333,1,1
119,10270,M1B,196.0,1.0,913,90.5,1,1
120,10921,L6X,196.0,1.0,887,88.66666666666667,1,1
120,10324,L9T,196.0,2.0,933,16.0,2,1
120,11024,L9K,196.0,2.0,917,90.16666666666667,1,0
120,11154,L6E,196.0,2.0,872,74.0,2,1
119,10239,L4C,196.0,10.0,857,85.66666666666667,2,0
120,10550,L4A,196.0,3.0,938,93.33333333333333,3,1
120,11057,L3R,196.0,2.0,902,90.16666666666667,2,1
119,10373,M6S,196.0,1.0,933,93.33333333333333,2,0
119,10882,N2T,196.0,1.0,910,90.83333333333333,1,1
120,11049,L8E,196.0,2.0,863,86.33333333333333,1,0
120,11002,L4N,196.0,1.0,925,92.16666666666667,1,1
119,11059,L3M,196.0,2.0,968,96.16666666666667,2,1
120,10479,M9W,196.0,2.0,888,86.5,2,1
120,10476,L8S,196.0,1.0,977,97.16666666666667,3,0
120,10610,L8H,196.0,1.0,903,90.33333333333333,1,1
120,10610,L8H,196.0,1.0,932,93.16666666666667,1,1
119,10474,L9T,196.0,4.0,930,91.83333333333333,4,1
120,10685,L7L,196.0,4.0,895,88.0,4,1
120,11057,L6E,196.0,3.0,913,89.33333333333333,3,1
120,11082,L6A,196.0,3.0,907,90.66666666666667,3,1
120,10462,L4X,196.0,2.0,903,88.33333333333333,2,1
120,10947,M2K,196.0,3.0,908,90.83333333333333,3,1
120,10722,N7S,196.0,2.0,850,84.0,4,0
119,10697,L6B,196.0,4.0,895,89.0,4,1
120,10881,P6C,196.0,1.0,917,90.16666666666667,1,1
120,10429,L6H,196.0,2.0,875,84.33333333333333,2,0
120,10807,M6C,196.0,2.0,883,87.83333333333333,2,1
120,10360,L7M,196.0,2.0,952,92.33333333333333,2,1
120,10650,L5J,196.0,3.0,865,85.16666666666667,3,1
120,10316,L5B,196.0,3.0,928,90.83333333333333,3,1
120,10356,L7M,196.0,1.0,922,90.66666666666667,1,1
120,11245,L8W,196.0,1.0,890,88.5,1,1
120,10738,L6H,196.0,4.0,917,91.66666666666667,4,1
119,10269,N3P,196.0,3.0,982,95.0,3,1
119,10215,L9B,196.0,3.0,950,95.0,3,1
119,10246,M5A,196.0,2.0,897,89.66666666666667,2,1
120,10235,,196.0,3.0,907,88.83333333333333,3,1
120,11120,M1V,196.0,10.0,895,89.5,10,0
119,10529,K8P,196.0,3.0,882,88.16666666666667,3,1
119,10962,L0B,196.0,1.0,985,98.16666666666667,1,1
120,10410,L5J,196.0,8.0,905,88.83333333333333,8,1
120,10492,L4J,196.0,2.0,900,89.0,2,1
120,10335,L3C,196.0,3.0,937,92.83333333333333,3,1
120,10948,L0S,196.0,1.0,962,95.0,1,1
120,11172,L6J,196.0,3.0,933,76.16666666666667,3,1
120,10751,L7E,196.0,3.0,883,88.33333333333333,3,1
120,10764,L3M,196.0,1.0,940,94.0,1,1
120,10650,L5G,196.0,1.0,885,86.16666666666667,1,1
120,10479,M9V,196.0,4.0,872,85.33333333333333,4,1
120,10746,P7B,196.0,4.0,943,94.0,4,1
120,10738,L6H,196.0,4.0,907,88.83333333333333,4,1
119,10445,M5R,196.0,2.0,908,90.33333333333333,2,1
119,10687,N1T,196.0,2.0,990,98.33333333333333,2,1
120,10302,L6H,196.0,1.0,915,90.16666666666667,1,1
120,10711,L9W,196.0,2.0,968,95.83333333333333,2,1
120,10951,M1P,196.0,2.0,918,91.0,2,1
120,10327,M2J,196.0,1.0,875,85.5,3,0
120,10217,,196.0,7.0,897,89.5,7,1
119,11111,M9N,196.0,1.0,902,90.16666666666667,1,1
120,10476,L9B,196.0,2.0,912,87.5,2,1
120,10650,L5V,196.0,2.0,908,88.0,2,1
120,11111,M8Z,196.0,1.0,935,93.16666666666667,1,1
120,10228,L6L,196.0,2.0,955,95.5,2,1
119,10338,L6E,196.0,1.0,917,90.33333333333333,1,1
120,10327,M2J,196.0,2.0,932,93.16666666666667,2,0
120,10345,M2M,196.0,1.0,908,89.33333333333333,1,1
120,11244,L4E,196.0,2.0,898,89.0,2,1
120,11111,M9N,196.0,5.0,880,88.0,5,0
119,10515,L7R,196.0,1.0,957,95.66666666666667,4,0
120,10432,L6B,196.0,3.0,972,96.16666666666667,3,1
119,11082,M1W,196.0,3.0,897,89.66666666666667,1,0
120,11094,L7N,196.0,1.0,963,95.33333333333333,1,1
120,10318,L2N,196.0,2.0,887,88.66666666666667,2,1
119,10685,L7M,196.0,1.0,897,89.66666666666667,1,1
120,10429,L6H,196.0,5.0,895,89.5,5,1
120,10729,K2J,196.0,3.0,882,73.33333333333333,3,1
119,10518,N0M,196.0,4.0,933,90.83333333333333,4,1
120,10766,L6H,196.0,2.0,903,15.833333333333334,2,1
119,10232,M6B,196.0,3.0,893,74.16666666666667,2,0
120,10947,M2N,196.0,4.0,878,87.83333333333333,4,1
120,11061,L6V,196.0,3.0,898,88.33333333333333,4,0
120,10434,L5B,196.0,5.0,865,85.16666666666667,5,1
119,10528,N1L,196.0,2.0,877,86.5,2,1
119,10568,L4J,196.0,2.0,942,92.5,2,1
120,10434,L5B,196.0,2.0,940,92.83333333333333,2,1
120,10631,K9A,196.0,5.0,952,92.66666666666667,5,1
120,10649,L5V,196.0,2.0,927,89.66666666666667,2,1
119,10302,L6M,196.0,2.0,978,96.66666666666667,2,1
120,10565,N9G,196.0,3.0,930,92.33333333333333,3,1
120,10786,L4X,196.0,3.0,880,84.5,3,1
120,10434,L5A,196.0,1.0,855,87.16666666666667,1,1
119,10373,M6M,196.0,1.0,968,91.33333333333333,3,0
120,10650,L5N,196.0,5.0,900,84.83333333333333,5,1
120,10844,L3P,196.0,1.0,968,95.33333333333333,1,1
119,10476,L8S,196.0,1.0,942,94.16666666666667,2,0
120,10467,M4L,196.0,1.0,882,86.83333333333333,1,1
120,10689,K0K,196.0,3.0,842,84.16666666666667,4,0
120,10932,K0L,196.0,1.0,913,91.33333333333333,1,1
119,10458,M4A,196.0,3.0,893,88.5,3,1
120,10618,K2H,196.0,3.0,902,89.83333333333333,3,1
119,10731,L9G,196.0,5.0,902,88.0,1,0
120,10372,M9C,196.0,3.0,900,89.16666666666667,3,1
120,10383,K7P,196.0,2.0,918,91.66666666666667,2,1
120,11061,L7A,196.0,2.0,898,89.83333333333333,2,1
120,10786,L4X,196.0,3.0,883,88.33333333333333,3,1
120,10215,L9A,196.0,1.0,877,86.0,1,1
120,10429,L6M,196.0,1.0,883,86.0,1,1
120,10797,N4G,196.0,1.0,927,92.66666666666667,1,1
120,10316,L4Z,196.0,3.0,872,86.0,3,1
119,11005,L7M,196.0,1.0,935,92.0,1,1
120,10564,M1H,196.0,3.0,890,88.0,3,1
120,10215,L9A,196.0,1.0,885,88.5,1,1
120,10890,L1S,196.0,1.0,902,87.5,1,1
119,10316,L5N,196.0,2.0,977,94.83333333333333,3,0
119,10486,N4K,196.0,4.0,950,95.0,3,0
120,10223,L6K,196.0,2.0,930,91.5,1,0
119,10223,,196.0,1.0,942,91.83333333333333,7,0
119,10273,L5B,196.0,1.0,935,91.5,1,1
120,10432,M1V,196.0,4.0,950,93.5,4,1
120,11135,M2N,196.0,5.0,930,90.66666666666667,5,0
120,10593,L0R,196.0,2.0,935,92.0,2,1
119,11135,L3P,196.0,5.0,917,90.33333333333333,5,1
120,10951,M3C,196.0,1.0,872,87.16666666666667,1,1
120,10650,L5M,196.0,4.0,928,89.83333333333333,4,1
120,10516,L6P,196.0,1.0,892,87.5,4,0
120,10822,K8H,196.0,3.0,912,90.66666666666667,3,1
120,10714,L1K,196.0,4.0,903,89.66666666666667,4,1
120,10733,L6P,196.0,8.0,958,92.83333333333333,8,1
120,10508,M2M,196.0,4.0,863,85.0,4,1
119,10400,L4Y,196.0,2.0,893,89.33333333333333,2,1
120,10973,K8H,196.0,4.0,920,92.0,4,1
120,11051,L5M,196.0,2.0,943,92.0,2,1
119,10780,L4W,196.0,4.0,902,87.5,4,1
119,10434,L5B,196.0,1.0,933,90.83333333333333,1,1
119,10306,,196.0,7.0,967,94.66666666666667,7,1
120,11082,M1W,196.0,1.0,893,89.33333333333333,1,0
120,10233,K0M,196.0,1.0,923,92.33333333333333,1,1
119,10731,L0R,196.0,4.0,873,85.83333333333333,1,0
120,11054,M5A,196.0,3.0,902,90.16666666666667,3,1
120,11117,M1W,196.0,3.0,907,90.66666666666667,3,1
120,10727,N3C,196.0,1.0,910,91.0,1,1
120,10566,M1T,196.0,2.0,950,91.66666666666667,2,1
120,10429,L6H,196.0,1.0,943,94.33333333333333,1,1
120,10693,M8Z,196.0,3.0,905,86.16666666666667,3,1
120,10458,M2J,196.0,2.0,888,85.33333333333333,2,1
120,10697,L6E,196.0,1.0,903,89.16666666666667,1,1
119,11091,L5M,196.0,3.0,897,87.33333333333333,3,1
120,10611,L2N,196.0,6.0,908,87.33333333333333,6,1
119,10361,L1T,196.0,3.0,892,86.66666666666667,3,1
120,10611,L2T,196.0,1.0,982,93.5,1,1
120,10568,L4J,196.0,3.0,878,87.83333333333333,3,1
120,11148,L5N,196.0,4.0,895,89.5,4,1
120,11209,L9K,196.0,1.0,967,96.5,1,1
120,10587,M1S,196.0,1.0,923,92.33333333333333,1,1
120,11135,L3S,196.0,3.0,920,90.33333333333333,3,1
120,10587,M1S,196.0,4.0,900,90.0,4,1
119,10587,M1S,196.0,1.0,917,90.83333333333333,1,1
120,10700,N4K,196.0,4.0,882,88.16666666666667,4,1
120,11111,M9N,196.0,5.0,875,86.16666666666667,1,0
120,11002,L4N,196.0,3.0,885,87.0,3,1
120,10456,L3Z,196.0,3.0,890,87.33333333333333,3,1
120,10457,L6T,196.0,3.0,913,91.33333333333333,3,1
120,10718,M4P,196.0,1.0,900,89.16666666666667,1,1
120,10773,L9H,196.0,2.0,980,97.16666666666667,3,0
120,10338,L3R,196.0,4.0,898,88.66666666666667,4,1
120,10495,L8P,196.0,2.0,895,85.83333333333333,2,1
120,11117,M1T,196.0,2.0,933,93.33333333333333,2,1
120,11111,M9N,196.0,2.0,913,89.83333333333333,5,0
120,10564,M1K,196.0,3.0,905,88.83333333333333,3,1
120,11111,M8Z,196.0,4.0,847,83.33333333333333,3,0
119,10647,L4E,196.0,5.0,888,88.83333333333333,5,1
120,10379,M2N,196.0,5.0,870,81.33333333333333,4,0
120,10245,L0J,196.0,1.0,877,87.66666666666667,1,1
120,10788,L8K,196.0,2.0,885,87.0,1,0
120,10540,L9P,196.0,1.0,893,73.66666666666667,1,1
120,10750,L3Y,196.0,1.0,917,89.33333333333333,1,1
120,10231,L4G,196.0,3.0,912,90.33333333333333,3,1
120,10214,L8P,196.0,1.0,900,86.5,6,0
120,10853,L0P,196.0,1.0,915,91.5,1,1
120,10850,K7M,196.0,2.0,948,93.5,2,1
120,10602,L1R,196.0,2.0,922,92.16666666666667,2,1
119,10937,L4C,196.0,1.0,933,90.0,1,1
120,11201,L4G,196.0,1.0,933,92.5,1,1
120,11000,L3T,196.0,5.0,923,89.0,5,1
120,10697,L6B,196.0,1.0,900,90.0,1,1
119,10331,L5N,196.0,1.0,930,91.5,1,1
120,10464,M1H,196.0,2.0,948,92.5,2,1
119,10721,L6P,196.0,5.0,883,86.16666666666667,5,1
120,10636,L4C,196.0,1.0,897,89.66666666666667,1,1
120,10844,L3P,196.0,2.0,907,88.16666666666667,2,1
119,11209,L9H,196.0,3.0,897,87.16666666666667,3,1
120,11172,L6M,196.0,3.0,928,91.33333333333333,3,1
120,10731,L9A,196.0,1.0,953,93.83333333333333,1,1
120,10738,L6H,196.0,1.0,915,91.33333333333333,1,1
119,11024,L9G,196.0,2.0,953,95.0,2,1
119,10578,L3P,196.0,1.0,878,85.0,3,0
119,10797,N4G,196.0,2.0,910,91.0,2,1
120,10731,L9K,196.0,1.0,890,89.0,1,1
120,10571,N0E,196.0,2.0,898,89.83333333333333,2,1
120,10627,L4N,196.0,3.0,938,93.0,3,1
120,10666,L7L,196.0,2.0,910,91.0,2,1
120,10879,M1W,196.0,1.0,942,92.66666666666667,1,1
119,10263,N0G,196.0,4.0,930,91.83333333333333,4,1
120,10561,L0S,196.0,1.0,935,92.16666666666667,1,1
120,10270,M1X,196.0,2.0,837,83.66666666666667,1,0
120,10780,L5M,196.0,2.0,893,85.83333333333333,2,1
120,10751,L7C,196.0,2.0,902,90.16666666666667,2,1
120,10666,L7L,196.0,1.0,882,81.66666666666667,3,0
120,10960,L6M,196.0,2.0,943,93.5,2,1
120,11021,L9T,196.0,1.0,860,85.66666666666667,2,0
120,11024,L9B,196.0,1.0,905,90.5,1,1
119,10798,L7G,196.0,2.0,892,85.33333333333333,2,1
120,10434,L5B,196.0,1.0,907,90.16666666666667,1,1
119,10272,L5R,196.0,1.0,950,95.0,1,1
120,10316,L5R,196.0,3.0,873,86.16666666666667,3,1
120,10619,N2T,196.0,1.0,955,93.66666666666667,5,0
120,10341,L5W,196.0,4.0,890,80.5,2,0
120,10459,N2K,196.0,1.0,892,87.5,1,1
120,10780,L5V,196.0,3.0,902,86.16666666666667,3,1
120,10780,L5V,196.0,4.0,905,87.83333333333333,4,1
120,10780,L5V,196.0,3.0,913,88.5,3,1
120,10877,L4Z,196.0,7.0,920,91.0,7,1
119,10356,L7L,196.0,1.0,922,90.66666666666667,1,1
120,10466,L4H,196.0,3.0,922,91.66666666666667,3,1
119,10982,L2E,196.0,1.0,930,93.0,1,1
120,10953,M4E,196.0,2.0,920,92.0,2,1
120,10543,L5B,196.0,3.0,923,92.33333333333333,3,1
119,11195,M6C,196.0,3.0,987,98.33333333333333,3,1
120,10966,L6S,196.0,3.0,910,88.33333333333333,3,1
120,10474,L9T,196.0,1.0,918,89.83333333333333,1,1
120,10438,M9W,196.0,1.0,917,91.66666666666667,1,1
120,10517,L6V,196.0,8.0,915,89.5,8,1
120,11021,L6Y,196.0,2.0,952,90.33333333333333,2,1
119,10738,L6H,196.0,1.0,948,93.33333333333333,7,0
120,11059,L3M,196.0,1.0,907,89.66666666666667,1,1
120,11059,L3M,196.0,1.0,918,89.33333333333333,1,1
119,11051,L5M,196.0,1.0,910,88.16666666666667,1,1
120,10725,L5M,196.0,3.0,903,89.16666666666667,3,1
119,10672,L4S,196.0,4.0,912,88.83333333333333,4,1
120,11086,M4P,196.0,1.0,892,89.16666666666667,1,1
120,11051,L9T,196.0,3.0,973,95.66666666666667,3,1
120,10434,L5B,196.0,2.0,885,85.16666666666667,2,1
120,10781,L6M,196.0,1.0,870,87.0,1,1
119,10373,L5E,196.0,1.0,940,92.83333333333333,1,1
120,10639,L5M,196.0,2.0,893,89.33333333333333,2,1
119,10476,L9H,196.0,1.0,972,97.0,1,1
120,10725,L5M,196.0,3.0,885,86.33333333333333,3,1
120,11057,L6C,196.0,4.0,925,90.33333333333333,4,1
120,10960,L6M,196.0,1.0,963,95.0,1,1
119,10466,L4H,196.0,3.0,895,86.33333333333333,3,1
120,10751,L7E,196.0,2.0,907,85.16666666666667,2,1
120,10565,N9B,196.0,3.0,913,88.66666666666667,3,1
120,10725,L5B,196.0,3.0,890,87.66666666666667,3,1
120,10236,,196.0,1.0,885,88.5,1,1
120,10672,L4C,196.0,1.0,865,85.66666666666667,2,0
120,10972,L9Y,196.0,1.0,962,95.16666666666667,1,1
119,10871,L7M,196.0,1.0,910,90.33333333333333,1,1
119,11130,L5H,196.0,3.0,953,93.66666666666667,3,1
120,10316,L5N,196.0,1.0,930,90.16666666666667,1,1
119,10546,N5A,196.0,1.0,912,91.16666666666667,1,1
120,11061,L6W,196.0,2.0,918,91.16666666666667,2,1
120,10593,L0R,196.0,2.0,935,93.5,2,1
120,10565,N9G,196.0,1.0,870,86.66666666666667,1,1
120,10338,L6B,196.0,1.0,873,84.16666666666667,3,0
119,10649,L5V,196.0,2.0,893,89.33333333333333,2,1
119,11209,L9H,196.0,5.0,873,68.5,7,0
119,10725,L5M,196.0,1.0,932,93.16666666666667,1,1
120,10568,L4H,196.0,4.0,895,89.5,4,1
120,10851,L5H,196.0,2.0,913,87.0,2,1
120,10896,L1V,196.0,2.0,893,89.33333333333333,2,1
119,10984,N5X,196.0,2.0,892,88.0,2,1
120,10697,L6B,196.0,1.0,835,72.66666666666667,3,0
120,10721,L4T,196.0,8.0,912,90.33333333333333,3,0
120,10246,M5A,196.0,4.0,895,89.16666666666667,4,1
120,10476,L9H,196.0,2.0,945,93.83333333333333,2,1
119,10338,L6C,196.0,1.0,965,94.83333333333333,4,0
120,10853,L9T,196.0,2.0,848,82.5,1,0
120,11110,M2N,196.0,1.0,937,93.66666666666667,1,1
120,11024,L9B,196.0,1.0,900,89.0,1,1
120,10302,L6M,196.0,1.0,908,89.5,1,1
120,11125,M2J,196.0,2.0,867,72.33333333333333,7,0
120,10934,L1M,196.0,1.0,893,88.16666666666667,1,1
120,10266,L3X,196.0,1.0,928,92.0,1,1
120,10799,K1S,196.0,5.0,867,86.66666666666667,5,1
119,10474,L6L,196.0,3.0,917,90.66666666666667,3,1
120,10508,L4K,196.0,4.0,928,92.33333333333333,4,1
119,10798,L7G,196.0,2.0,918,88.33333333333333,2,1
120,10429,L6H,196.0,4.0,912,89.5,4,1
119,10538,N1A,196.0,1.0,948,93.16666666666667,1,1
119,10611,L2W,196.0,1.0,950,94.33333333333333,3,0
120,10356,L7L,196.0,3.0,897,88.83333333333333,3,1
120,11181,N7T,196.0,2.0,922,92.16666666666667,2,1
120,11241,L4N,196.0,3.0,893,87.33333333333333,3,1
120,10731,L9G,196.0,2.0,902,89.33333333333333,2,1
120,10429,L6H,196.0,1.0,872,87.16666666666667,1,1
120,11209,L9H,196.0,1.0,857,85.66666666666667,1,0
119,10476,L8N,196.0,3.0,918,91.83333333333333,3,1
119,11061,L7A,196.0,2.0,978,96.83333333333333,9,0
119,10714,L1K,196.0,2.0,893,88.0,2,1
120,10476,L8J,196.0,1.0,903,86.16666666666667,1,1
120,11236,L7A,196.0,3.0,923,88.33333333333333,3,1
119,10268,N2T,196.0,5.0,937,93.33333333333333,5,1
120,10429,L9T,196.0,2.0,887,88.66666666666667,2,1
120,10355,L2H,196.0,2.0,902,89.0,2,1
119,10476,L8S,196.0,1.0,988,98.5,1,1
119,10668,M1C,196.0,1.0,923,91.16666666666667,1,1
119,10302,L6L,196.0,2.0,938,91.66666666666667,2,1
120,10244,L4K,196.0,3.0,887,88.66666666666667,3,1
120,10821,L7K,196.0,3.0,938,93.83333333333333,3,1
120,10647,L4E,196.0,1.0,867,86.66666666666667,1,1
119,11213,K6V,196.0,1.0,897,74.83333333333333,1,1
119,10462,L5M,196.0,2.0,930,90.5,2,1
120,10372,M9C,196.0,2.0,907,88.83333333333333,2,1
120,10504,N2T,196.0,4.0,905,87.0,4,1
119,10474,L6H,196.0,8.0,845,80.66666666666667,5,0
120,10602,L1R,196.0,1.0,885,87.5,1,1
120,10672,L4C,196.0,3.0,893,89.0,3,1
120,10873,M1X,196.0,3.0,952,92.5,3,1
120,10239,L4C,196.0,5.0,902,88.5,5,1
120,10725,L5M,196.0,4.0,842,84.16666666666667,1,0
120,10697,L6C,196.0,5.0,907,90.66666666666667,5,1
120,10966,L6S,196.0,2.0,842,84.16666666666667,1,0
120,10812,L3Y,196.0,2.0,985,97.83333333333333,3,0
120,10733,L6P,196.0,2.0,955,95.16666666666667,2,1
120,10565,N9E,196.0,2.0,937,92.5,2,1
119,10316,L4Z,196.0,1.0,857,83.33333333333333,3,0
120,10649,L5V,196.0,3.0,908,88.5,3,1
120,10358,N9G,196.0,3.0,932,92.0,3,1
119,10754,M6S,196.0,3.0,875,86.33333333333333,3,1
119,10786,L4Y,196.0,5.0,873,83.5,4,0
120,10345,M5T,196.0,2.0,848,70.66666666666667,1,0
119,10786,L4W,196.0,2.0,900,87.5,2,1
120,10649,L5R,196.0,1.0,883,88.33333333333333,1,1
120,10225,L6S,196.0,2.0,900,88.16666666666667,2,1
120,11180,M1P,196.0,2.0,878,87.83333333333333,2,0
119,10960,L6M,196.0,1.0,880,85.5,4,0
120,10816,L5N,196.0,2.0,898,89.83333333333333,2,1
120,10438,M9L,196.0,6.0,902,74.5,6,1
119,11000,L4B,196.0,3.0,940,90.33333333333333,3,1
120,10738,L6H,196.0,5.0,890,87.66666666666667,5,1
119,10982,L2H,196.0,1.0,872,85.0,6,0
119,10801,M2J,196.0,1.0,913,90.33333333333333,4,0
120,10567,L3R,196.0,4.0,902,86.66666666666667,4,1
