GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10913,196.0,1.0,845,84.5,1,1,92.454
120,11051,196.0,2.0,845,81.16666666666667,2,1,49.865
120,10266,196.0,1.0,910,88.33333333333333,1,1,122.993
120,11245,196.0,1.0,895,85.5,1,1,8.381
120,10739,196.0,1.0,838,82.33333333333333,1,1,91.44
120,11066,196.0,2.0,888,87.16666666666667,2,1,227.599
120,10476,196.0,1.0,820,80.16666666666667,1,1,9.795
119,11091,196.0,1.0,835,80.83333333333333,1,1,43.375
120,10429,196.0,2.0,830,80.0,2,1,35.959
120,10781,196.0,3.0,862,83.16666666666667,3,1,29.132
120,10834,196.0,1.0,867,86.66666666666667,1,1,287.087
120,10893,196.0,4.0,935,90.16666666666667,1,0,65.281
120,11188,196.0,2.0,840,84.0,2,1,61.8
120,11000,196.0,2.0,875,86.0,2,1,85.743
120,10829,196.0,2.0,873,86.16666666666667,2,1,71.759
120,10379,196.0,3.0,835,81.5,3,1,114.116
120,10742,196.0,2.0,847,84.0,2,1,149.33
120,10924,196.0,4.0,973,97.16666666666667,4,1,273.902
119,10639,196.0,1.0,900,90.0,1,1,44.036
120,10410,196.0,1.0,883,87.16666666666667,1,1,41.652
119,10222,196.0,2.0,900,88.16666666666667,2,1,48.809
120,11043,196.0,3.0,863,86.33333333333333,3,1,58.494
120,10773,196.0,3.0,795,79.5,1,0,4.295
120,10671,196.0,1.0,835,83.5,1,1,73.063
120,10429,196.0,1.0,895,88.16666666666667,1,1,35.959
120,11023,196.0,1.0,840,81.83333333333333,1,1,47.319
119,10474,196.0,3.0,827,81.0,3,1,29.132
120,10872,196.0,3.0,877,86.33333333333333,3,1,502.648
120,10786,196.0,3.0,870,84.83333333333333,3,1,53.046
120,10930,196.0,2.0,830,83.0,2,1,123.68
119,10476,196.0,1.0,945,95.0,2,0,0.836
120,10557,196.0,1.0,830,82.0,1,1,29.132
120,10709,196.0,1.0,820,83.5,1,1,34.328
120,11024,196.0,1.0,865,85.83333333333333,1,1,9.638
120,10429,196.0,1.0,918,91.5,1,1,35.959
120,11059,196.0,2.0,877,86.83333333333333,2,1,58.645
120,10393,196.0,2.0,877,95.0,2,1,287.087
120,11157,196.0,7.0,953,93.83333333333333,8,0,86.654
120,10390,196.0,2.0,833,81.33333333333333,2,1,118.678
119,10454,196.0,3.0,947,92.33333333333333,3,1,739.287
119,10934,196.0,3.0,823,82.16666666666667,3,1,137.638
120,10911,196.0,3.0,883,88.33333333333333,3,1,154.139
120,11013,196.0,5.0,867,86.33333333333333,5,1,80.391
120,10926,196.0,1.0,893,89.16666666666667,1,1,44.036
119,10816,196.0,1.0,908,90.83333333333333,1,1,47.066
120,10636,196.0,1.0,833,83.33333333333333,1,1,104.717
119,10578,196.0,1.0,852,82.33333333333333,1,1,101.898
120,10225,196.0,2.0,863,85.0,2,1,69.821
120,11236,196.0,3.0,842,81.16666666666667,3,1,44.036
120,10347,196.0,1.0,923,86.0,1,1,82.955
120,10496,196.0,1.0,902,89.83333333333333,1,1,69.301
120,10429,196.0,3.0,913,87.33333333333333,3,1,35.959
120,10799,196.0,3.0,873,81.83333333333333,3,1,502.648
119,10648,196.0,2.0,903,81.33333333333333,3,0,253.935
119,10341,196.0,1.0,970,95.66666666666667,1,1,47.066
120,10316,196.0,3.0,842,81.5,3,1,50.5
120,11060,196.0,1.0,858,84.0,1,1,81.269
120,10564,196.0,3.0,890,84.33333333333333,3,1,95.913
120,10816,196.0,1.0,923,92.33333333333333,1,1,36.861
120,10341,196.0,1.0,832,82.66666666666667,1,1,44.036
120,10594,196.0,1.0,903,90.33333333333333,1,1,5.496
120,10341,196.0,2.0,922,91.66666666666667,2,1,44.036
119,10215,196.0,1.0,928,91.16666666666667,2,0,14.672
120,10714,196.0,1.0,860,86.0,1,1,131.983
120,10725,196.0,2.0,822,76.66666666666667,1,0,44.036
120,11057,196.0,3.0,863,83.66666666666667,3,1,105.996
120,10566,196.0,1.0,893,89.33333333333333,1,1,83.177
120,10886,196.0,1.0,812,81.16666666666667,1,1,122.939
120,11024,196.0,1.0,912,91.16666666666667,1,1,15.182
120,10292,196.0,3.0,870,85.83333333333333,3,1,734.777
120,10797,196.0,1.0,925,91.0,1,1,108.952
119,10239,196.0,2.0,832,83.16666666666667,2,1,96.7
120,10464,196.0,1.0,883,87.16666666666667,1,1,95.913
119,11041,196.0,2.0,972,96.66666666666667,4,0,27.328
120,11061,196.0,3.0,810,78.16666666666667,3,0,69.392
120,10655,196.0,4.0,860,85.0,4,1,114.116
120,11024,196.0,1.0,970,96.33333333333333,1,1,9.638
120,10709,196.0,1.0,810,81.0,1,1,34.328
120,10681,196.0,3.0,837,83.66666666666667,3,1,203.096
120,10410,196.0,2.0,947,93.5,2,1,41.652
120,10852,196.0,4.0,833,81.0,4,1,101.274
120,10503,196.0,3.0,812,81.16666666666667,1,0,78.822
120,11245,196.0,1.0,935,93.0,2,0,18.526
119,10926,196.0,3.0,842,78.16666666666667,3,0,46.357
120,11238,196.0,2.0,935,91.66666666666667,2,1,15.182
120,10759,196.0,1.0,977,97.33333333333333,6,0,206.18
120,10250,196.0,1.0,938,93.83333333333333,1,1,202.893
120,10836,196.0,4.0,855,84.5,4,1,274.237
119,11177,196.0,1.0,958,94.66666666666667,1,1,253.935
119,10703,196.0,1.0,905,89.83333333333333,1,1,143.078
120,10731,196.0,1.0,837,83.66666666666667,1,1,15.182
119,10681,196.0,1.0,962,95.33333333333333,1,1,203.096
120,10725,196.0,1.0,857,85.66666666666667,1,1,44.036
120,10274,196.0,1.0,922,89.66666666666667,1,1,197.873
119,10725,196.0,5.0,837,81.16666666666667,5,1,44.036
120,10990,196.0,3.0,932,93.16666666666667,3,1,210.091
120,10874,196.0,3.0,800,80.0,3,1,79.543
119,10282,196.0,2.0,890,87.16666666666667,2,1,56.209
119,10457,196.0,2.0,847,84.66666666666667,2,1,65.837
120,10566,196.0,2.0,913,91.33333333333333,2,1,83.177
119,10287,196.0,2.0,955,92.16666666666667,3,0,95.913
120,10926,196.0,1.0,827,82.66666666666667,1,1,43.375
120,11179,196.0,3.0,840,81.66666666666667,3,1,94.663
120,11044,196.0,2.0,857,85.66666666666667,2,1,48.897
120,10476,196.0,3.0,932,92.16666666666667,3,1,0.836
120,10666,196.0,4.0,877,86.0,3,0,26.523
120,10982,196.0,2.0,885,88.8,3,0,82.8
120,10513,196.0,2.0,838,82.66666666666667,2,1,65.281
119,10222,196.0,4.0,888,88.83333333333333,4,1,29.132
119,10663,196.0,5.0,918,87.33333333333333,5,1,441.78
120,11031,196.0,1.0,882,96.0,1,1,6.603
120,10588,196.0,3.0,853,82.0,3,1,69.392
120,10620,196.0,3.0,868,84.33333333333333,3,1,66.487
120,10731,196.0,4.0,847,82.33333333333333,4,1,9.638
120,10874,196.0,2.0,833,83.33333333333333,2,1,79.864
120,10731,196.0,1.0,925,92.0,1,1,15.182
119,10706,196.0,2.0,865,85.66666666666667,3,0,95.506
120,10638,196.0,1.0,882,86.83333333333333,1,1,30.2
120,10916,196.0,1.0,950,91.6,1,1,13.14
120,10692,196.0,1.0,792,75.6,2,0,4.295
120,10738,196.0,1.0,827,82.33333333333333,1,1,35.959
120,10526,196.0,1.0,838,83.83333333333333,1,1,80.095
120,11024,196.0,2.0,828,82.83333333333333,2,1,58.645
120,10738,196.0,3.0,850,85.0,3,1,35.959
120,10554,196.0,1.0,872,87.16666666666667,1,1,86.446
120,10891,196.0,1.0,822,82.16666666666667,1,1,548.6
120,10674,196.0,1.0,858,84.66666666666667,1,1,8.381
119,10674,196.0,3.0,968,95.5,3,1,27.328
