GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10694,N0E,196.0,1.0,930,90.83333333333333,1,1,78.822
120,11241,L0L,196.0,4.0,925,91.83333333333333,4,1,172.542
119,11102,M2R,196.0,2.0,940,93.83333333333333,6,0,79.906
120,10593,L0R,196.0,1.0,927,92.66666666666667,1,1,58.645
120,10757,L0G,196.0,4.0,912,90.33333333333333,4,1,111.191
119,10568,L4H,196.0,1.0,980,96.5,5,0,82.229
120,11024,L9K,196.0,5.0,947,91.16666666666667,5,1,9.638
120,10474,L6M,196.0,2.0,965,95.0,4,0,29.132
120,10775,L8K,196.0,1.0,862,86.16666666666667,3,0,12.637
120,10632,L9T,196.0,2.0,945,93.66666666666667,2,1,36.861
119,10474,L9T,196.0,2.0,915,85.5,2,1,36.861
120,10666,L7M,196.0,4.0,940,92.33333333333333,4,1,21.165
120,10244,L4L,196.0,2.0,923,88.83333333333333,2,1,79.825
120,10341,L5R,196.0,1.0,895,87.83333333333333,1,1,50.5
119,10213,L9H,196.0,2.0,893,88.5,2,1,4.295
120,10781,L6M,196.0,3.0,918,91.83333333333333,3,1,29.132
120,11198,L6P,196.0,1.0,920,90.66666666666667,8,0,77.8
120,10788,L8E,196.0,7.0,910,88.5,7,1,34.328
120,10690,L9L,196.0,2.0,900,87.83333333333333,2,1,152.363
120,10458,M3B,196.0,10.0,868,86.83333333333333,10,1,85.419
120,10788,L8K,196.0,1.0,985,98.33333333333333,4,0,12.637
120,10413,N0A,196.0,1.0,912,91.16666666666667,1,1,44.386
119,11041,L8L,196.0,2.0,845,84.5,1,0,7.135
120,11220,L5N,196.0,1.0,947,93.0,1,1,47.066
120,10780,L5R,196.0,3.0,895,89.16666666666667,3,1,50.5
120,10457,L6T,196.0,2.0,910,90.66666666666667,2,1,65.837
120,10225,L6T,196.0,4.0,883,86.83333333333333,4,1,65.837
120,10780,L5M,196.0,3.0,905,90.33333333333333,3,1,44.036
120,11202,L6J,196.0,1.0,902,90.16666666666667,1,1,36.619
119,10474,L6M,196.0,4.0,897,89.66666666666667,4,1,29.132
120,10467,M6S,196.0,4.0,910,91.0,4,1,62.191
120,10341,L5M,196.0,2.0,897,88.0,2,1,44.036
120,10725,L5M,196.0,2.0,907,88.16666666666667,2,1,44.036
120,10924,K0H,196.0,1.0,910,91.0,1,1,339.69
120,10936,L6R,196.0,1.0,917,91.66666666666667,1,1,73.063
120,10341,L5M,196.0,3.0,888,88.16666666666667,3,1,44.036
120,10946,K2K,196.0,4.0,893,87.33333333333333,4,1,454.886
119,10324,L6M,196.0,5.0,878,93.0,1,0,29.132
120,10779,L7A,196.0,3.0,883,88.33333333333333,3,1,63.292
119,11021,L9T,196.0,1.0,967,95.83333333333333,1,1,36.861
120,11011,L7L,196.0,4.0,890,88.0,4,1,21.04
120,10792,N1S,196.0,4.0,912,88.0,4,1,37.914
120,10921,L6X,196.0,2.0,930,92.66666666666667,2,1,58.985
120,10874,M4G,196.0,4.0,875,85.83333333333333,4,1,79.543
120,10736,L6P,196.0,4.0,912,90.33333333333333,4,1,77.8
119,10868,L4S,196.0,2.0,858,85.16666666666667,1,0,104.717
119,10799,K1V,196.0,3.0,927,87.0,3,1,502.648
120,10492,L4J,196.0,1.0,920,92.0,1,1,89.771
119,10434,L5B,196.0,1.0,933,91.83333333333333,1,1,49.865
120,10341,L5M,196.0,1.0,888,85.33333333333333,1,1,44.036
119,10801,M5N,196.0,2.0,917,91.16666666666667,2,1,78.768
119,11117,M1W,196.0,2.0,913,90.5,2,1,90.18
120,10731,L9G,196.0,2.0,905,89.5,2,1,15.182
120,10874,M4G,196.0,3.0,888,88.33333333333333,3,1,79.543
120,10355,L2H,196.0,1.0,942,92.5,1,1,85.419
120,11024,L9A,196.0,1.0,940,94.0,1,1,8.381
120,10662,K7P,196.0,6.0,923,88.33333333333333,6,1,322.041
120,11094,L6M,196.0,1.0,905,88.16666666666667,1,1,29.132
119,10937,L4C,196.0,3.0,915,91.8,3,1,96.7
119,10327,M2J,196.0,4.0,940,92.83333333333333,4,1,85.743
119,10567,L3R,196.0,1.0,883,88.16666666666667,2,0,101.274
120,10735,L1Z,196.0,3.0,887,88.5,3,1,115.789
120,10731,L9G,196.0,1.0,940,92.66666666666667,3,0,15.182
120,10702,L9S,196.0,1.0,0,84.0,2,0,146.557
120,11093,L5M,196.0,1.0,927,91.33333333333333,1,1,44.036
120,10896,L1V,196.0,3.0,897,87.66666666666667,3,1,105.068
120,10820,K2G,196.0,2.0,918,87.0,2,1,503.183
120,10970,K6H,196.0,1.0,893,89.33333333333333,1,1,503.542
119,10356,L7L,196.0,1.0,920,92.0,1,1,21.04
119,10244,L4J,196.0,2.0,890,88.33333333333333,2,1,89.771
120,10852,L3S,196.0,2.0,837,83.5,1,0,105.996
120,10475,N0H,196.0,1.0,933,91.33333333333333,1,1,198.367
120,10530,N1T,196.0,2.0,857,85.66666666666667,2,1,48.217
120,10700,N4K,196.0,1.0,948,94.33333333333333,1,1,213.801
120,10327,M2J,196.0,7.0,835,83.5,1,0,85.743
120,10327,M2J,196.0,7.0,857,85.66666666666667,2,0,85.743
119,10356,L7L,196.0,7.0,885,86.66666666666667,1,0,21.04
120,11099,M5M,196.0,3.0,933,90.33333333333333,3,1,77.704
120,11130,M2J,196.0,3.0,962,96.16666666666667,3,1,85.743
120,11144,L4J,196.0,1.0,892,89.16666666666667,1,1,89.771
120,10528,N1G,196.0,2.0,873,87.33333333333333,2,1,47.319
120,10578,L3S,196.0,1.0,930,92.0,1,1,105.996
120,11059,L3M,196.0,1.0,915,89.0,1,1,44.362
119,10550,L6C,196.0,5.0,860,86.0,3,0,101.898
119,10937,L6A,196.0,1.0,865,85.5,5,0,93.662
120,10731,L9G,196.0,2.0,952,95.0,2,1,15.182
120,11012,N3T,196.0,1.0,930,92.66666666666667,1,1,30.2
119,10380,L7A,196.0,2.0,903,90.33333333333333,2,1,63.292
120,10779,L6V,196.0,2.0,907,90.66666666666667,2,1,69.392
120,10306,,196.0,7.0,945,92.33333333333333,7,1,
120,10235,,196.0,2.0,905,89.0,2,1,
120,10223,L6M,196.0,2.0,953,93.83333333333333,2,1,29.132
119,10602,L1R,196.0,6.0,885,86.66666666666667,1,0,137.638
120,10650,L5B,196.0,2.0,893,89.0,2,1,49.865
120,11094,L6M,196.0,2.0,897,88.33333333333333,2,1,29.132
120,10738,L6H,196.0,2.0,902,86.16666666666667,2,1,35.959
120,10738,L6H,196.0,2.0,907,87.5,2,1,35.959
120,10786,L5M,196.0,1.0,982,98.0,7,0,44.036
119,11220,L5W,196.0,2.0,912,90.5,2,1,58.552
120,10639,L5M,196.0,2.0,907,90.66666666666667,2,1,44.036
120,11000,L4C,196.0,4.0,937,89.33333333333333,4,1,96.7
120,10213,L8J,196.0,1.0,892,88.0,1,1,27.328
120,10327,M2N,196.0,4.0,882,88.16666666666667,4,0,80.095
120,11180,M1P,196.0,4.0,843,84.33333333333333,5,0,91.207
120,10392,L1R,196.0,1.0,907,89.33333333333333,1,1,137.638
120,10896,L1V,196.0,6.0,848,84.83333333333333,5,0,105.068
119,10341,L5N,196.0,3.0,953,95.0,3,1,47.066
119,11220,L5V,196.0,1.0,912,90.0,1,1,48.809
120,10316,L5M,196.0,4.0,892,88.16666666666667,1,0,44.036
120,10636,L4S,196.0,2.0,923,91.66666666666667,2,1,104.717
119,10434,L5B,196.0,2.0,930,92.66666666666667,2,1,49.865
120,11180,M1P,196.0,1.0,873,87.33333333333333,1,1,91.207
120,10673,N9J,196.0,3.0,907,90.0,3,1,304.344
120,10429,L6H,196.0,1.0,880,88.0,1,1,35.959
119,10597,N6H,196.0,2.0,877,86.33333333333333,2,1,143.078
120,10868,L4S,196.0,9.0,873,87.16666666666667,3,0,104.717
120,10474,L6M,196.0,3.0,882,85.0,3,1,29.132
120,10215,L9B,196.0,1.0,908,89.16666666666667,1,1,14.672
119,10813,L7M,196.0,6.0,948,91.33333333333333,6,1,21.165
119,11091,L4X,196.0,1.0,907,90.0,3,0,53.046
120,10674,L8J,196.0,1.0,953,95.16666666666667,1,1,27.328
120,10316,L5R,196.0,1.0,930,89.83333333333333,3,0,50.5
119,10360,L7M,196.0,3.0,913,90.33333333333333,2,0,21.165
120,10360,L7M,196.0,3.0,888,88.83333333333333,3,1,21.165
120,10272,L4Z,196.0,2.0,908,89.83333333333333,2,1,50.891
119,10239,L4C,196.0,3.0,888,88.33333333333333,3,1,96.7
120,10738,L6H,196.0,2.0,913,91.33333333333333,2,1,35.959
119,10246,M5A,196.0,1.0,895,89.5,1,1,70.198
120,10462,L5M,196.0,2.0,878,87.83333333333333,2,1,44.036
120,11024,L9K,196.0,4.0,938,93.5,4,1,9.638
120,10479,M9W,196.0,2.0,903,90.33333333333333,2,1,63.928
120,10725,L5M,196.0,3.0,883,87.83333333333333,3,1,44.036
120,10361,L1T,196.0,3.0,897,89.66666666666667,3,1,114.116
120,10819,N4L,196.0,1.0,900,86.5,1,1,203.589
120,10861,L9K,196.0,1.0,953,95.33333333333333,1,1,9.638
119,10851,L5A,196.0,3.0,902,89.66666666666667,3,1,49.237
120,11041,L8J,196.0,3.0,942,93.83333333333333,3,1,27.328
120,11245,L8W,196.0,1.0,960,96.0,1,1,18.526
119,10316,L4Z,196.0,2.0,925,85.0,2,1,50.891
120,10429,L6H,196.0,1.0,902,90.16666666666667,1,1,35.959
120,10248,L6Y,196.0,1.0,875,87.33333333333333,1,1,56.209
119,10602,L1R,196.0,2.0,922,92.0,2,1,137.638
119,10754,M6P,196.0,1.0,952,95.16666666666667,1,1,63.7
120,10738,L6H,196.0,1.0,882,88.16666666666667,2,0,35.959
120,10960,L6M,196.0,2.0,913,88.83333333333333,2,1,29.132
120,10379,L3T,196.0,3.0,930,92.0,3,1,96.043
120,10921,L6X,196.0,4.0,885,88.5,4,1,58.985
120,10211,L4N,196.0,3.0,882,88.16666666666667,3,1,149.33
120,11049,L8G,196.0,1.0,978,96.83333333333333,3,0,30.775
119,10486,N4K,196.0,1.0,933,92.33333333333333,1,1,213.801
120,11015,L1V,196.0,2.0,923,91.16666666666667,2,1,105.068
120,10602,L1R,196.0,5.0,902,87.16666666666667,5,1,137.638
120,10555,L3T,196.0,3.0,865,86.5,3,1,96.043
120,10217,M9N,196.0,2.0,850,85.0,3,0,69.301
120,10896,L1V,196.0,2.0,902,88.33333333333333,2,1,105.068
120,10666,L7L,196.0,2.0,933,90.66666666666667,2,1,21.04
119,10971,K2G,196.0,2.0,963,96.16666666666667,3,0,503.183
120,10738,L6H,196.0,2.0,842,84.16666666666667,1,0,35.959
120,10848,L7P,196.0,1.0,925,90.33333333333333,1,1,12.341
120,10567,L3R,196.0,6.0,882,88.16666666666667,5,0,101.274
120,10999,L4J,196.0,4.0,930,93.0,4,1,89.771
119,11024,L9G,196.0,1.0,912,90.0,1,1,15.182
120,10434,L5B,196.0,1.0,947,93.5,1,1,49.865
120,10666,L7L,196.0,2.0,877,85.16666666666667,8,0,21.04
120,10373,M8W,196.0,6.0,892,89.0,6,1,53.149
120,10215,L9K,196.0,1.0,935,93.5,1,1,9.638
119,10372,M9C,196.0,2.0,887,88.66666666666667,2,1,57.272
120,11152,L6M,196.0,4.0,888,87.33333333333333,1,0,29.132
120,10650,L5B,196.0,2.0,913,91.0,2,1,49.865
120,10272,L5V,196.0,1.0,888,87.5,1,1,48.809
120,10855,L3S,196.0,1.0,897,87.66666666666667,1,1,105.996
120,10661,P0V,196.0,1.0,950,94.0,1,1,1929.03
119,10786,L4X,196.0,2.0,910,90.0,2,1,53.046
120,10474,L5L,196.0,1.0,898,88.66666666666667,1,1,43.375
120,10530,N0J,196.0,1.0,918,91.83333333333333,1,1,93.401
120,10725,L5M,196.0,3.0,895,87.5,3,1,44.036
120,10558,M2M,196.0,1.0,860,85.83333333333333,1,1,95.506
120,10469,P1L,196.0,1.0,920,92.2,1,1,238.548
120,10896,L1W,196.0,1.0,902,90.16666666666667,1,1,107.699
119,10429,L6H,196.0,3.0,878,87.83333333333333,3,1,35.959
119,10329,L6P,196.0,2.0,945,91.5,2,1,77.8
119,10874,M3J,196.0,3.0,918,91.0,3,1,86.471
120,10671,L6P,196.0,2.0,922,87.16666666666667,2,1,77.8
119,10215,L9B,196.0,1.0,922,91.16666666666667,1,1,14.672
120,10429,L6H,196.0,3.0,893,89.33333333333333,3,1,35.959
119,10341,L5M,196.0,3.0,882,86.5,3,1,44.036
120,10706,M3H,196.0,3.0,905,89.16666666666667,3,1,77.395
120,10429,L6H,196.0,2.0,903,90.16666666666667,2,1,35.959
120,10896,L1V,196.0,1.0,927,92.66666666666667,5,0,105.068
120,10567,L3T,196.0,4.0,910,86.5,4,1,96.043
120,10306,,196.0,5.0,883,87.16666666666667,4,0,
120,11130,M1S,196.0,1.0,903,90.33333333333333,1,1,92.454
120,10602,L1R,196.0,1.0,937,93.66666666666667,1,1,137.638
120,10780,L5M,196.0,2.0,873,85.16666666666667,2,1,44.036
120,10645,K0E,196.0,3.0,907,90.66666666666667,3,0,385.085
120,10492,L4J,196.0,3.0,920,87.66666666666667,3,1,89.771
120,10714,L1K,196.0,3.0,940,90.16666666666667,3,1,134.016
119,10616,N6E,196.0,3.0,878,87.83333333333333,3,1,122.771
120,10837,M9V,196.0,1.0,890,89.0,1,1,68.4
120,10324,L5V,196.0,2.0,915,96.0,2,1,48.809
120,10366,M2J,196.0,2.0,885,93.0,2,1,85.743
120,10937,L4C,196.0,1.0,925,92.5,1,1,96.7
120,10839,L3P,196.0,1.0,898,89.0,1,1,106.86
120,10837,M9V,196.0,2.0,895,86.0,2,1,68.4
119,10725,L5M,196.0,5.0,902,87.33333333333333,5,1,44.036
119,10429,L6H,196.0,4.0,915,86.83333333333333,2,0,35.959
120,10474,L9T,196.0,4.0,922,88.16666666666667,4,1,36.861
120,10331,L5N,196.0,3.0,907,90.66666666666667,3,1,47.066
119,10813,L7N,196.0,1.0,910,88.83333333333333,1,1,19.322
120,10888,L0J,196.0,2.0,903,89.83333333333333,2,1,85.145
120,11238,L8S,196.0,1.0,878,87.75,1,1,0.836
120,10638,N3R,196.0,1.0,917,91.66666666666667,1,1,38.046
119,10874,M4G,196.0,3.0,957,95.16666666666667,3,1,79.543
120,10731,L9G,196.0,1.0,922,92.16666666666667,1,1,15.182
120,10457,L6R,196.0,4.0,918,89.33333333333333,4,1,73.063
120,11060,L3T,196.0,3.0,907,90.0,3,1,96.043
120,10272,L4W,196.0,1.0,902,87.33333333333333,1,1,54.851
120,10725,L5M,196.0,4.0,875,85.83333333333333,2,0,44.036
120,11049,L8E,196.0,2.0,920,90.0,2,1,34.328
119,10277,K7G,196.0,3.0,890,89.5,3,1,356.08
120,10617,M1M,196.0,3.0,917,89.5,3,1,82.826
120,10566,M2H,196.0,1.0,955,92.16666666666667,1,1,86.654
120,11049,L8E,196.0,2.0,863,83.5,1,0,34.328
120,10731,L9K,196.0,1.0,872,87.16666666666667,1,1,9.638
119,10594,L9C,196.0,1.0,932,90.33333333333333,1,1,6.603
120,10948,L3C,196.0,1.0,888,88.83333333333333,1,1,89.2
119,10215,L8T,196.0,2.0,900,90.0,2,1,18.881
120,10780,L5B,196.0,1.0,898,89.83333333333333,1,1,49.865
119,10955,L7J,196.0,3.0,930,92.5,3,1,57.919
120,10316,L4Z,196.0,5.0,858,84.16666666666667,3,0,50.891
119,10851,L5J,196.0,2.0,907,90.0,2,1,38.646
119,10721,L7G,196.0,1.0,962,96.16666666666667,1,1,58.494
120,10462,L5K,196.0,2.0,918,89.5,2,1,41.652
120,10731,L9G,196.0,1.0,923,91.5,1,1,15.182
120,10911,L4M,196.0,1.0,915,90.83333333333333,1,1,154.139
119,10816,L5N,196.0,2.0,878,87.83333333333333,1,0,47.066
119,10873,M1B,196.0,3.0,888,88.83333333333333,3,1,97.319
120,11236,L6Y,196.0,2.0,880,85.5,2,1,56.209
119,10788,L8E,196.0,1.0,940,93.4,3,0,34.328
120,11245,L8W,196.0,5.0,838,83.83333333333333,1,0,18.526
120,10936,L6R,196.0,2.0,908,90.83333333333333,2,1,73.063
119,10215,L9B,196.0,3.0,927,92.66666666666667,3,1,14.672
120,10360,L7M,196.0,3.0,907,88.83333333333333,3,1,21.165
120,10672,L4B,196.0,2.0,858,85.66666666666667,2,1,95.795
119,10725,L5M,196.0,3.0,970,95.5,3,1,44.036
120,10422,M1P,196.0,5.0,942,93.33333333333333,1,0,91.207
120,10272,L4X,196.0,2.0,913,86.66666666666667,2,1,53.046
120,10647,L4C,196.0,3.0,882,88.16666666666667,3,1,96.7
120,10437,L1Z,196.0,3.0,922,90.83333333333333,3,1,115.789
119,10813,L7M,196.0,2.0,920,91.33333333333333,2,1,21.165
120,10464,M1H,196.0,2.0,908,86.83333333333333,2,1,93.422
119,10617,M1B,196.0,1.0,922,88.0,1,1,97.319
119,10495,L9K,196.0,4.0,930,92.5,4,1,9.638
120,11017,L4T,196.0,2.0,900,90.0,2,1,70.8
120,10964,L5J,196.0,1.0,882,85.5,1,1,38.646
120,10926,L5L,196.0,3.0,893,89.33333333333333,3,1,43.375
119,11195,M9M,196.0,3.0,960,95.66666666666667,3,1,68.176
120,10577,L2M,196.0,3.0,905,90.5,3,1,73.9
120,10731,L9G,196.0,1.0,905,90.5,1,1,15.182
120,11060,L4J,196.0,1.0,907,88.5,1,1,89.771
120,10690,L9L,196.0,1.0,912,90.0,1,1,152.363
120,10561,L3K,196.0,2.0,862,85.66666666666667,2,1,105.956
120,10479,M9W,196.0,1.0,918,91.83333333333333,1,1,63.928
120,10947,M2N,196.0,7.0,925,91.33333333333333,3,0,80.095
120,10659,M1V,196.0,1.0,877,84.0,3,0,94.52
120,10785,N1R,196.0,1.0,872,87.0,1,1,37.191
120,10444,K7C,196.0,4.0,885,88.5,4,1,421.193
119,10327,M2J,196.0,2.0,910,91.0,2,1,85.743
120,10356,L7L,196.0,1.0,933,91.16666666666667,1,1,21.04
119,10722,N7S,196.0,3.0,905,89.0,3,1,221.344
120,10668,M1K,196.0,2.0,902,88.0,2,1,94.663
120,10758,K7L,196.0,1.0,925,92.16666666666667,1,1,329.059
120,10514,L5A,196.0,3.0,927,92.66666666666667,3,1,49.237
120,10851,L5H,196.0,3.0,883,84.83333333333333,3,1,46.357
120,10666,L7L,196.0,1.0,975,96.0,6,0,21.04
120,10855,L3S,196.0,1.0,892,88.0,1,1,105.996
119,10649,L5V,196.0,4.0,958,95.5,3,0,48.809
119,11201,L4A,196.0,3.0,888,86.33333333333333,3,1,123.555
120,10578,L6C,196.0,3.0,902,89.0,3,1,101.898
120,11043,L7G,196.0,1.0,887,87.33333333333333,1,1,58.494
119,11051,L5M,196.0,3.0,895,85.66666666666667,3,1,44.036
120,10215,L9A,196.0,5.0,862,85.83333333333333,2,0,8.381
119,10873,M1B,196.0,3.0,883,88.33333333333333,3,1,97.319
119,10440,M3A,196.0,3.0,945,92.66666666666667,3,1,84.442
120,10638,N3L,196.0,2.0,967,96.33333333333333,2,1,48.432
120,10327,M2K,196.0,2.0,898,89.83333333333333,2,1,80.391
120,10839,L3P,196.0,5.0,873,84.66666666666667,3,0,106.86
120,11057,L3S,196.0,2.0,905,86.16666666666667,2,1,105.996
