GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10618,178.0,1.0,965,93.5,3,0
120,10982,178.0,1.0,987,98.5,2,0
119,10812,179.0,2.0,935,92.0,3,0
119,10717,190.0,3.0,857,85.66666666666667,2,0
120,10451,178.0,1.0,953,63.833333333333336,4,0
120,10387,179.0,1.0,910,88.33333333333333,4,0
120,10889,,,743,30.666666666666668,1,0
120,11090,179.0,2.0,972,97.16666666666667,4,0
120,10252,197.0,1.0,918,85.16666666666667,3,0
120,10745,178.0,1.0,880,86.5,4,0
120,11099,191.0,1.0,953,93.66666666666667,4,0
119,10458,190.0,2.0,885,85.0,3,0
120,10566,190.0,3.0,888,88.83333333333333,5,0
120,10650,178.0,2.0,948,93.66666666666667,3,0
119,10246,178.0,2.0,953,95.33333333333333,9,0
119,10717,179.0,1.0,913,90.0,9,0
119,10540,179.0,1.0,918,88.5,3,0
120,10331,178.0,1.0,942,89.0,2,0
120,10555,194.0,2.0,955,95.5,3,0
120,11220,178.0,1.0,967,94.83333333333333,6,0
120,10476,175.0,6.0,820,82.0,1,0
120,10416,190.0,2.0,885,29.833333333333332,3,0
120,11166,,,908,90.83333333333333,5,0
119,11166,191.0,1.0,930,91.83333333333333,4,0
119,10238,,,923,91.0,5,0
120,10703,194.0,4.0,952,95.16666666666667,3,0
120,10499,179.0,1.0,958,94.0,2,0
120,10819,191.0,1.0,945,93.83333333333333,3,0
120,10309,,,798,79.83333333333333,3,0
120,10986,199.0,2.0,847,84.66666666666667,3,0
120,10764,178.0,1.0,977,97.5,3,0
120,10577,197.0,2.0,905,90.5,3,0
120,11134,194.0,1.0,903,90.33333333333333,3,0
120,11120,178.0,3.0,888,88.83333333333333,7,0
120,10638,179.0,3.0,947,86.66666666666667,2,0
119,11111,194.0,6.0,917,89.33333333333333,1,0
119,11111,176.0,8.0,932,91.0,6,0
120,10522,191.0,2.0,945,47.0,3,0
119,11204,,,938,92.66666666666667,3,0
120,10268,178.0,1.0,935,91.16666666666667,2,0
120,10728,178.0,2.0,863,83.66666666666667,4,0
120,11217,,,883,87.5,3,0
120,10925,199.0,2.0,938,90.83333333333333,1,0
119,10597,178.0,2.0,832,81.66666666666667,7,0
120,10476,191.0,2.0,977,96.16666666666667,4,0
120,11188,178.0,1.0,922,91.0,3,0
120,10850,191.0,1.0,943,93.66666666666667,3,0
119,10628,178.0,1.0,922,91.83333333333333,8,0
120,10505,199.0,5.0,868,84.16666666666667,4,0
120,10729,199.0,3.0,897,89.66666666666667,6,0
119,10404,,,965,94.0,2,0
120,10239,190.0,2.0,837,70.5,4,0
120,10316,178.0,1.0,965,95.5,4,0
120,10476,194.0,1.0,900,86.16666666666667,4,0
120,11102,194.0,1.0,982,97.66666666666667,5,0
119,11111,194.0,1.0,932,91.0,8,0
120,10476,178.0,3.0,970,90.5,2,0
120,10693,191.0,1.0,943,93.83333333333333,2,0
119,11238,,,943,94.33333333333333,5,0
119,10542,191.0,4.0,933,92.66666666666667,2,0
120,10476,191.0,1.0,972,95.33333333333333,5,0
120,10766,178.0,1.0,932,16.0,3,0
120,10662,194.0,1.0,918,91.0,4,0
119,10738,191.0,1.0,908,90.66666666666667,3,0
120,10598,178.0,1.0,952,95.16666666666667,3,0
120,10413,178.0,1.0,878,87.33333333333333,2,0
120,11239,178.0,1.0,945,94.5,7,0
120,11209,179.0,8.0,968,95.66666666666667,3,0
120,10282,190.0,6.0,868,86.16666666666667,2,0
120,10373,178.0,1.0,958,95.83333333333333,2,0
119,10243,191.0,1.0,948,94.5,3,0
119,10855,179.0,5.0,917,89.0,4,0
119,11145,178.0,3.0,957,92.16666666666667,4,0
120,10268,178.0,1.0,958,93.33333333333333,3,0
119,10358,,,878,87.83333333333333,3,0
119,10752,191.0,2.0,967,95.33333333333333,5,0
120,10755,191.0,7.0,863,71.33333333333333,4,0
119,10755,,,925,76.16666666666667,7,0
120,11140,194.0,1.0,933,92.16666666666667,3,0
119,10217,178.0,1.0,890,89.0,5,0
120,11140,194.0,2.0,892,89.16666666666667,3,0
120,10619,,,953,95.33333333333333,5,0
120,11230,194.0,1.0,937,93.66666666666667,3,0
120,10738,178.0,1.0,957,95.66666666666667,4,0
119,10379,191.0,1.0,923,91.83333333333333,3,0
120,11166,191.0,1.0,920,92.0,3,0
119,10217,178.0,1.0,918,90.33333333333333,6,0
120,11164,,,843,79.5,3,0
120,10876,191.0,1.0,925,92.5,3,0
119,11111,194.0,4.0,925,90.33333333333333,7,0
120,11111,193.0,6.0,895,88.83333333333333,1,0
120,10476,,,892,85.66666666666667,1,0
119,10376,194.0,2.0,932,93.16666666666667,5,0
120,10383,,,915,90.66666666666667,2,0
119,10738,191.0,1.0,922,92.16666666666667,3,0
119,10813,191.0,2.0,928,91.33333333333333,6,0
120,11088,178.0,2.0,912,91.16666666666667,3,0
120,11136,190.0,2.0,852,83.33333333333333,4,0
119,10876,194.0,1.0,937,92.66666666666667,4,0
120,10505,191.0,5.0,850,85.0,2,0
120,11209,191.0,7.0,893,89.33333333333333,5,0
119,10937,178.0,1.0,978,97.0,3,0
120,10330,191.0,1.0,928,90.66666666666667,2,0
119,11043,179.0,1.0,960,94.5,8,0
119,10874,178.0,1.0,897,88.33333333333333,2,0
120,10753,178.0,1.0,915,91.5,3,0
120,10639,178.0,3.0,938,77.16666666666667,4,0
120,10697,178.0,1.0,955,94.33333333333333,3,0
119,10376,,,970,96.83333333333333,4,0
120,11090,191.0,1.0,968,96.66666666666667,3,0
119,11020,181.0,2.0,902,89.16666666666667,3,0
120,10868,178.0,1.0,947,75.33333333333333,5,0
120,10530,176.0,4.0,792,67.5,5,0
119,10738,197.0,1.0,923,92.0,3,0
119,10738,178.0,1.0,968,96.83333333333333,2,0
120,10618,191.0,1.0,933,93.33333333333333,4,0
119,10452,191.0,2.0,900,89.33333333333333,3,0
120,10373,197.0,3.0,868,85.83333333333333,2,0
119,10508,178.0,1.0,940,92.5,3,0
120,10752,193.0,2.0,845,84.5,3,0
120,10476,191.0,1.0,920,92.0,2,0
120,10807,190.0,4.0,858,83.0,3,0
119,10462,178.0,1.0,932,91.83333333333333,4,0
120,11024,194.0,6.0,827,82.0,1,0
120,10943,178.0,1.0,953,94.66666666666667,2,0
119,10755,191.0,1.0,910,89.5,3,0
119,10755,197.0,2.0,908,89.66666666666667,1,0
120,10384,179.0,4.0,875,86.16666666666667,3,0
120,10358,,,800,78.5,4,0
120,11130,,,770,63.666666666666664,1,0
120,10233,193.0,5.0,857,85.66666666666667,3,0
119,10372,,,822,82.16666666666667,3,0
120,10771,197.0,3.0,870,84.0,2,0
119,11241,191.0,1.0,882,88.16666666666667,3,0
119,11213,191.0,3.0,907,88.16666666666667,2,0
120,11000,175.0,7.0,823,81.5,5,0
120,10479,194.0,3.0,900,87.0,7,0
120,10245,191.0,1.0,908,90.83333333333333,2,0
120,10585,197.0,6.0,868,86.16666666666667,5,0
119,10742,197.0,2.0,947,94.5,3,0
119,10316,178.0,2.0,897,89.66666666666667,3,0
120,10937,179.0,2.0,828,85.0,3,0
119,11066,178.0,2.0,963,93.66666666666667,3,0
119,10557,178.0,4.0,940,77.66666666666667,5,0
120,10738,194.0,3.0,903,82.0,4,0
119,10922,,,928,92.33333333333333,4,0
120,10754,191.0,1.0,900,90.0,4,0
120,10459,178.0,1.0,948,91.0,2,0
119,10839,194.0,1.0,965,94.33333333333333,2,0
119,10568,178.0,1.0,978,97.0,5,0
120,10715,179.0,5.0,875,86.33333333333333,4,0
120,11236,179.0,2.0,917,87.66666666666667,4,0
120,10733,194.0,7.0,922,90.16666666666667,5,0
120,10567,178.0,7.0,910,91.0,5,0
119,10736,199.0,5.0,777,76.83333333333333,1,0
120,10590,178.0,2.0,917,87.33333333333333,4,0
119,10504,178.0,3.0,910,75.83333333333333,4,0
120,10697,190.0,2.0,828,82.83333333333333,3,0
119,10316,194.0,1.0,958,94.83333333333333,6,0
119,10496,191.0,1.0,983,97.33333333333333,5,0
119,10997,194.0,1.0,975,96.16666666666667,4,0
119,10568,194.0,1.0,955,95.0,5,0
119,10871,194.0,2.0,898,89.0,4,0
119,10738,191.0,1.0,917,91.33333333333333,3,0
120,10474,,,903,88.66666666666667,5,0
120,10347,199.0,2.0,828,82.83333333333333,1,0
120,10844,199.0,7.0,888,83.83333333333333,3,0
119,11241,191.0,2.0,948,91.83333333333333,3,0
120,10378,194.0,1.0,967,95.0,2,0
120,10479,,,648,64.83333333333333,1,0
120,11196,178.0,1.0,942,94.16666666666667,4,0
120,10266,179.0,1.0,913,91.0,2,0
119,10993,,,948,94.83333333333333,1,0
120,10327,,,0,47.5,4,0
120,11020,,,0,42.666666666666664,1,0
120,11120,194.0,2.0,985,96.83333333333333,3,0
120,10327,181.0,5.0,813,81.33333333333333,1,0
119,11111,178.0,1.0,918,90.83333333333333,2,0
120,11082,194.0,13.0,830,79.33333333333333,3,0
119,10380,178.0,1.0,958,94.83333333333333,3,0
120,10451,178.0,1.0,945,63.0,2,0
120,10754,191.0,1.0,940,94.0,3,0
120,10228,190.0,2.0,803,80.33333333333333,1,0
120,10889,178.0,4.0,955,93.0,7,0
120,10237,178.0,1.0,898,89.5,2,0
119,10650,191.0,1.0,920,90.66666666666667,4,0
120,10837,178.0,2.0,867,86.66666666666667,4,0
120,10722,179.0,2.0,932,90.33333333333333,1,0
120,10907,193.0,7.0,898,15.666666666666666,1,0
120,10270,181.0,9.0,762,64.66666666666667,3,0
119,10717,178.0,4.0,928,91.16666666666667,6,0
120,10628,194.0,3.0,950,94.33333333333333,2,0
120,10672,178.0,1.0,952,93.83333333333333,5,0
119,10730,,,912,15.833333333333334,2,0
120,11230,194.0,1.0,910,91.0,3,0
120,10805,181.0,2.0,882,15.333333333333334,4,0
119,10738,178.0,1.0,952,94.0,7,0
119,10266,178.0,1.0,980,98.0,4,0
120,11158,191.0,1.0,947,93.33333333333333,5,0
119,10423,191.0,5.0,887,86.33333333333333,2,0
120,11073,,,0,73.83333333333333,2,0
120,11057,190.0,3.0,838,81.66666666666667,2,0
120,11129,175.0,6.0,890,89.0,2,0
120,11021,197.0,3.0,858,85.83333333333333,4,0
120,10737,178.0,1.0,958,95.83333333333333,2,0
120,10930,179.0,4.0,900,88.33333333333333,5,0
120,10979,179.0,4.0,867,86.66666666666667,2,0
120,11082,178.0,4.0,910,91.0,5,0
120,10909,194.0,1.0,965,16.333333333333332,2,0
119,10672,197.0,2.0,872,88.66666666666667,5,0
120,11202,178.0,2.0,943,94.33333333333333,1,0
119,10660,191.0,1.0,975,97.33333333333333,4,0
120,11000,178.0,2.0,968,95.16666666666667,3,0
120,10243,178.0,1.0,918,91.83333333333333,2,0
120,10764,194.0,2.0,860,84.5,3,0
120,11228,178.0,1.0,973,97.0,6,0
120,11000,194.0,1.0,990,97.83333333333333,3,0
119,10733,194.0,2.0,968,80.83333333333333,3,0
120,11094,191.0,1.0,928,92.83333333333333,3,0
120,10375,178.0,1.0,975,95.83333333333333,3,0
119,10302,,,947,94.0,3,0
119,10925,,,807,78.16666666666667,2,0
119,10564,178.0,3.0,912,89.5,5,0
119,10230,194.0,2.0,880,87.33333333333333,4,0
120,10960,191.0,1.0,958,95.16666666666667,3,0
120,10816,191.0,1.0,893,89.33333333333333,4,0
119,10649,190.0,4.0,808,80.33333333333333,2,0
119,10457,194.0,2.0,907,90.66666666666667,1,0
120,10309,,,863,84.16666666666667,15,0
120,11023,178.0,1.0,990,97.83333333333333,4,0
119,10947,178.0,6.0,940,92.83333333333333,2,0
120,10235,199.0,4.0,728,72.83333333333333,1,0
120,10462,190.0,4.0,842,84.16666666666667,2,0
119,10215,199.0,2.0,870,84.5,4,0
120,11185,197.0,4.0,887,88.66666666666667,2,0
120,10639,178.0,1.0,933,92.5,3,0
120,10876,191.0,1.0,902,88.16666666666667,3,0
120,10612,178.0,1.0,952,78.0,4,0
120,10476,178.0,1.0,977,97.66666666666667,4,0
119,10648,178.0,1.0,928,92.83333333333333,6,0
120,11023,191.0,1.0,900,89.5,3,0
119,10602,193.0,3.0,877,83.83333333333333,1,0
120,10868,179.0,9.0,885,88.5,5,0
120,11196,191.0,1.0,970,97.0,3,0
119,10568,194.0,1.0,965,96.16666666666667,3,0
120,10550,194.0,1.0,895,89.5,4,0
120,10647,193.0,8.0,798,79.83333333333333,11,0
119,10572,193.0,2.0,870,83.33333333333333,1,0
120,11060,193.0,8.0,850,66.33333333333333,2,0
120,10666,178.0,1.0,962,95.66666666666667,3,0
120,10885,192.0,6.0,810,78.66666666666667,2,0
119,10440,,,897,88.5,3,0
119,11094,178.0,1.0,933,93.33333333333333,3,0
120,10625,179.0,1.0,893,87.83333333333333,2,0
120,10316,178.0,1.0,958,93.16666666666667,2,0
120,10736,178.0,2.0,937,92.83333333333333,3,0
120,10733,178.0,2.0,973,96.0,6,0
120,10232,199.0,1.0,852,85.16666666666667,3,0
120,10640,178.0,1.0,892,89.16666666666667,2,0
120,10818,178.0,2.0,948,94.83333333333333,3,0
120,11067,191.0,1.0,917,91.66666666666667,3,0
119,10498,179.0,1.0,958,93.5,5,0
120,10818,178.0,1.0,945,93.0,8,0
120,10717,191.0,3.0,900,90.0,4,0
119,10243,191.0,2.0,928,91.66666666666667,3,0
119,10798,178.0,1.0,973,96.16666666666667,2,0
119,10508,194.0,1.0,865,84.5,2,0
119,11145,178.0,2.0,895,86.83333333333333,4,0
120,10451,197.0,6.0,860,84.16666666666667,3,0
120,10270,181.0,2.0,923,92.33333333333333,4,0
120,10568,194.0,2.0,918,75.16666666666667,4,0
120,10321,,,0,-1.0,3,0
120,10735,178.0,1.0,918,91.33333333333333,3,0
119,11058,191.0,1.0,952,94.83333333333333,3,0
120,10722,177.0,5.0,847,82.5,3,0
120,10558,178.0,1.0,938,93.33333333333333,2,0
120,10316,194.0,2.0,978,95.83333333333333,4,0
119,10214,197.0,1.0,810,80.0,4,0
120,10647,194.0,1.0,795,79.5,2,0
119,10574,,,0,74.66666666666667,2,0
119,10921,194.0,3.0,850,81.5,6,0
119,10546,193.0,1.0,913,90.0,4,0
120,11239,194.0,1.0,928,92.16666666666667,5,0
120,10655,178.0,1.0,935,93.5,2,0
119,10588,175.0,8.0,915,87.83333333333333,5,0
120,10282,190.0,4.0,847,84.16666666666667,2,0
120,10432,178.0,2.0,927,88.0,4,0
120,10926,193.0,3.0,865,86.5,2,0
119,10780,194.0,3.0,893,89.16666666666667,6,0
120,10850,191.0,1.0,923,90.66666666666667,2,0
120,10462,,,908,88.16666666666667,5,0
120,10385,191.0,1.0,890,89.0,3,0
119,10301,197.0,3.0,878,87.83333333333333,2,0
120,10937,178.0,2.0,973,97.33333333333333,3,0
120,10547,190.0,2.0,838,83.83333333333333,5,0
119,11201,191.0,2.0,842,84.16666666666667,3,0
120,10736,181.0,4.0,782,75.83333333333333,8,0
119,10239,178.0,3.0,910,87.0,5,0
120,10361,178.0,2.0,973,95.83333333333333,4,0
120,10302,178.0,1.0,955,94.0,7,0
119,10227,178.0,8.0,822,81.33333333333333,9,0
120,11186,199.0,4.0,837,83.66666666666667,2,0
119,10918,191.0,7.0,888,88.83333333333333,2,0
120,10211,178.0,1.0,988,97.83333333333333,2,0
120,10407,197.0,1.0,863,86.33333333333333,2,0
119,10757,178.0,3.0,978,97.0,6,0
120,10641,191.0,1.0,947,94.66666666666667,2,0
120,10504,191.0,1.0,935,92.33333333333333,2,0
119,10799,178.0,1.0,870,84.0,6,0
120,10672,178.0,1.0,932,90.83333333333333,3,0
120,10634,178.0,1.0,938,90.0,3,0
120,10814,191.0,1.0,875,87.5,4,0
119,10760,194.0,3.0,982,96.66666666666667,4,0
119,11030,191.0,1.0,940,92.16666666666667,3,0
120,10831,178.0,1.0,922,92.16666666666667,4,0
120,10566,178.0,2.0,973,96.33333333333333,3,0
120,10639,178.0,2.0,905,90.5,3,0
120,10301,194.0,1.0,970,96.16666666666667,3,0
119,10978,178.0,2.0,935,92.33333333333333,1,0
119,10890,179.0,3.0,893,88.83333333333333,1,0
119,10984,179.0,3.0,877,83.66666666666667,4,0
120,10316,178.0,1.0,972,95.83333333333333,4,0
120,10495,178.0,1.0,938,93.66666666666667,2,0
119,10602,193.0,1.0,843,82.83333333333333,2,0
120,10699,191.0,1.0,927,92.33333333333333,2,0
120,10459,193.0,3.0,888,85.16666666666667,1,0
120,10625,179.0,1.0,877,87.66666666666667,2,0
120,10694,191.0,4.0,870,87.0,3,0
120,10844,194.0,1.0,972,95.66666666666667,3,0
119,10655,194.0,1.0,922,92.16666666666667,3,0
120,10387,,,942,92.5,3,0
120,11051,194.0,1.0,965,95.33333333333333,2,0
120,10711,197.0,3.0,850,85.0,2,0
119,10381,179.0,1.0,935,91.16666666666667,4,0
120,10611,177.0,1.0,923,91.0,4,0
120,10939,179.0,2.0,923,91.33333333333333,3,0
120,10780,194.0,3.0,932,92.33333333333333,5,0
119,10867,179.0,1.0,887,87.16666666666667,3,0
120,10960,178.0,1.0,927,90.0,3,0
119,10762,181.0,1.0,888,88.83333333333333,3,0
120,10780,178.0,1.0,975,95.66666666666667,5,0
120,10934,199.0,1.0,900,88.16666666666667,2,0
120,10568,178.0,2.0,962,91.0,3,0
120,10650,199.0,7.0,828,80.16666666666667,3,0
120,10474,194.0,1.0,953,95.0,3,0
120,10732,178.0,3.0,950,95.0,2,0
120,10649,181.0,5.0,803,80.33333333333333,4,0
120,10647,178.0,3.0,935,93.5,5,0
120,11000,178.0,3.0,930,90.16666666666667,2,0
120,10458,178.0,1.0,943,93.83333333333333,4,0
120,10930,191.0,1.0,925,92.5,3,0
120,10372,190.0,4.0,850,82.5,3,0
119,10757,194.0,4.0,968,94.5,3,0
119,10781,194.0,1.0,950,95.0,8,0
120,11217,178.0,1.0,893,88.16666666666667,2,0
120,10223,194.0,1.0,965,95.66666666666667,3,0
120,10223,194.0,1.0,952,93.5,6,0
119,10223,194.0,1.0,948,93.66666666666667,6,0
120,10223,194.0,2.0,912,89.16666666666667,7,0
120,10223,194.0,1.0,960,96.0,7,0
120,10223,,,913,89.5,3,0
119,10223,191.0,2.0,945,94.33333333333333,1,0
120,10223,176.0,7.0,892,87.66666666666667,10,0
120,10223,178.0,2.0,958,93.66666666666667,5,0
120,10223,181.0,7.0,817,81.0,4,0
120,10223,,,890,86.16666666666667,15,0
119,10557,190.0,5.0,845,80.0,2,0
120,11200,193.0,3.0,913,73.5,2,0
120,10321,194.0,1.0,868,86.16666666666667,9,0
120,11145,178.0,1.0,963,94.16666666666667,3,0
120,10995,193.0,5.0,900,86.66666666666667,1,0
120,11117,,,0,38.333333333333336,3,0
120,10946,199.0,1.0,835,82.33333333333333,2,0
120,11189,191.0,1.0,938,91.66666666666667,3,0
120,10580,,,885,72.66666666666667,2,0
119,11111,178.0,2.0,953,93.66666666666667,4,0
119,11023,191.0,1.0,915,90.66666666666667,2,0
120,11035,190.0,11.0,842,79.66666666666667,8,0
120,10753,178.0,1.0,893,87.66666666666667,3,0
120,11129,,,867,86.66666666666667,1,0
119,10835,178.0,1.0,895,89.16666666666667,3,0
120,10432,179.0,4.0,943,91.83333333333333,3,0
120,10596,194.0,1.0,960,95.16666666666667,3,0
119,10567,178.0,1.0,930,92.16666666666667,4,0
120,10687,179.0,1.0,900,90.0,2,0
119,10578,194.0,1.0,942,90.83333333333333,2,0
120,10672,178.0,2.0,952,92.66666666666667,3,0
119,10361,190.0,8.0,870,84.5,4,0
120,10816,190.0,3.0,822,82.16666666666667,1,0
120,10786,178.0,1.0,997,99.66666666666667,4,0
120,10228,179.0,9.0,857,70.66666666666667,2,0
119,10868,178.0,1.0,952,94.16666666666667,3,0
119,10670,191.0,3.0,817,79.16666666666667,2,0
119,10545,190.0,3.0,837,82.0,1,0
120,10457,175.0,5.0,957,94.0,4,0
119,10402,,,943,93.83333333333333,4,0
120,10387,,,867,86.33333333333333,4,0
119,10871,178.0,1.0,957,93.5,2,0
119,10670,191.0,1.0,940,93.66666666666667,5,0
119,10471,179.0,1.0,852,83.5,2,0
119,10565,177.0,1.0,805,77.16666666666667,6,0
119,10876,194.0,1.0,990,98.33333333333333,3,0
120,10366,191.0,1.0,953,16.166666666666668,3,0
120,10580,191.0,1.0,945,94.5,2,0
120,10687,178.0,1.0,868,84.83333333333333,5,0
119,10647,178.0,8.0,843,84.33333333333333,6,0
119,10495,176.0,1.0,903,89.0,5,0
119,10698,,,932,90.16666666666667,5,0
119,10274,178.0,1.0,973,96.16666666666667,3,0
119,10786,178.0,1.0,973,96.83333333333333,3,0
120,10850,,,792,79.16666666666667,3,0
119,10316,194.0,1.0,963,95.83333333333333,2,0
119,10222,197.0,3.0,922,92.16666666666667,2,0
120,10648,178.0,1.0,952,94.83333333333333,2,0
120,10799,,,842,84.16666666666667,3,0
120,10555,178.0,1.0,910,91.0,10,0
120,10973,199.0,1.0,895,88.83333333333333,2,0
120,10649,178.0,7.0,848,83.16666666666667,3,0
120,10719,179.0,3.0,958,95.0,9,0
119,10758,191.0,1.0,965,96.5,5,0
120,10572,,,897,87.5,4,0
120,10996,178.0,1.0,977,96.33333333333333,6,0
120,10812,197.0,3.0,898,88.83333333333333,4,0
119,10321,,,790,79.0,3,0
120,10444,,,597,59.666666666666664,1,0
120,11031,179.0,1.0,903,15.666666666666666,3,0
120,10233,199.0,2.0,865,84.5,3,0
119,11164,194.0,2.0,910,90.83333333333333,5,0
120,10479,190.0,4.0,862,86.16666666666667,3,0
119,11022,197.0,1.0,865,86.0,3,0
120,10327,194.0,1.0,868,72.33333333333333,8,0
119,11140,194.0,4.0,888,88.83333333333333,3,0
119,10327,194.0,1.0,950,78.66666666666667,6,0
120,10861,192.0,3.0,838,80.83333333333333,1,0
120,10795,177.0,4.0,738,73.83333333333333,7,0
120,10448,191.0,1.0,905,89.0,4,0
119,11164,194.0,1.0,953,94.5,3,0
119,11195,197.0,4.0,908,90.83333333333333,1,0
120,11111,199.0,8.0,902,89.0,2,0
119,10396,197.0,1.0,957,94.5,2,0
120,10429,193.0,11.0,765,65.66666666666667,2,0
120,11020,181.0,1.0,778,75.83333333333333,3,0
120,10926,197.0,3.0,875,86.66666666666667,4,0
120,10672,178.0,4.0,935,89.33333333333333,7,0
120,10879,179.0,3.0,907,89.0,6,0
119,10213,178.0,1.0,905,90.5,2,0
119,10552,178.0,2.0,950,88.83333333333333,5,0
120,10647,178.0,1.0,940,93.16666666666667,4,0
119,11209,197.0,2.0,945,94.33333333333333,7,0
120,10738,179.0,2.0,853,85.33333333333333,5,0
120,10786,178.0,1.0,952,79.83333333333333,4,0
120,10821,191.0,2.0,910,88.16666666666667,4,0
119,10578,194.0,1.0,907,85.33333333333333,4,0
120,10232,,,897,89.66666666666667,2,0
119,11111,194.0,2.0,792,77.33333333333333,5,0
120,10781,191.0,1.0,897,87.83333333333333,3,0
119,10458,,,960,95.0,7,0
120,10436,197.0,2.0,870,87.0,1,0
120,11166,178.0,1.0,960,94.33333333333333,5,0
120,10387,197.0,1.0,795,79.5,5,0
120,10568,190.0,4.0,808,86.16666666666667,3,0
120,10473,198.0,3.0,828,82.83333333333333,2,0
119,10844,,,893,86.66666666666667,2,0
120,10733,178.0,1.0,970,95.16666666666667,4,0
120,11222,194.0,2.0,965,96.5,4,0
120,10235,178.0,1.0,893,89.33333333333333,3,0
120,10521,194.0,1.0,923,91.16666666666667,4,0
120,11166,190.0,4.0,873,84.33333333333333,3,0
120,10405,194.0,1.0,925,92.5,2,0
120,10532,190.0,2.0,868,86.83333333333333,4,0
120,10495,178.0,1.0,850,82.66666666666667,7,0
120,11031,,,772,14.0,1,0
120,10232,194.0,1.0,950,93.33333333333333,6,0
120,10327,193.0,4.0,855,84.33333333333333,2,0
120,11111,194.0,4.0,920,87.83333333333333,2,0
120,10628,,,745,74.5,2,0
120,10444,194.0,6.0,775,73.16666666666667,5,0
120,10238,191.0,1.0,927,92.66666666666667,3,0
120,10724,,,870,87.0,1,0
120,11162,,,0,29.666666666666668,2,0
119,10380,190.0,4.0,873,86.0,1,0
120,11093,190.0,3.0,845,84.5,1,0
120,10738,178.0,4.0,925,91.66666666666667,5,0
119,10908,178.0,1.0,937,93.66666666666667,3,0
120,11013,179.0,2.0,935,93.16666666666667,6,0
119,10947,178.0,3.0,960,92.5,4,0
120,10818,175.0,5.0,798,79.83333333333333,4,0
119,10329,,,753,75.33333333333333,3,0
120,10566,194.0,1.0,950,93.83333333333333,5,0
120,10801,178.0,1.0,973,96.83333333333333,3,0
120,10727,191.0,1.0,923,88.83333333333333,3,0
120,10881,179.0,3.0,945,92.83333333333333,2,0
119,10429,190.0,4.0,882,84.83333333333333,2,0
120,10982,178.0,1.0,967,96.0,4,0
120,10237,191.0,3.0,868,86.5,2,0
120,11238,178.0,3.0,920,91.33333333333333,4,0
120,10316,,,845,83.5,2,0
120,11148,197.0,4.0,882,87.33333333333333,8,0
119,10935,178.0,1.0,883,87.0,2,0
120,10844,194.0,1.0,920,89.66666666666667,3,0
120,10948,198.0,5.0,868,84.33333333333333,2,0
119,10857,191.0,1.0,922,91.83333333333333,3,0
120,10698,194.0,2.0,988,97.16666666666667,5,0
120,10966,178.0,1.0,962,94.66666666666667,2,0
120,10613,175.0,5.0,892,83.83333333333333,3,0
120,10813,197.0,3.0,868,86.66666666666667,4,0
119,10272,,,910,90.5,6,0
120,10698,193.0,5.0,877,85.83333333333333,3,0
119,10888,191.0,1.0,870,88.5,2,0
120,10379,178.0,2.0,968,95.83333333333333,4,0
120,10555,194.0,2.0,973,97.33333333333333,5,0
120,10672,178.0,4.0,953,94.83333333333333,2,0
120,10647,178.0,1.0,925,91.83333333333333,4,0
119,10306,,,973,96.5,3,0
120,10698,190.0,2.0,853,85.33333333333333,6,0
120,10532,,,783,78.33333333333333,3,0
120,10555,178.0,1.0,972,97.16666666666667,2,0
120,10785,,,707,70.66666666666667,2,0
120,10861,192.0,6.0,715,70.66666666666667,3,0
120,10231,,,960,95.5,3,0
120,10327,,,0,13.333333333333334,7,0
120,10327,194.0,1.0,928,89.5,8,0
120,10332,199.0,3.0,825,82.5,2,0
120,10238,190.0,6.0,827,81.33333333333333,3,0
120,10425,197.0,2.0,860,86.0,1,0
119,10235,,,840,84.0,3,0
120,10231,191.0,4.0,932,92.0,5,0
120,10515,191.0,4.0,928,92.83333333333333,6,0
120,11164,194.0,2.0,875,85.0,8,0
120,10253,,,868,83.83333333333333,3,0
119,10820,193.0,2.0,963,96.0,1,0
119,10792,194.0,3.0,917,91.66666666666667,2,0
120,11084,191.0,2.0,938,90.33333333333333,3,0
120,10762,191.0,1.0,910,91.0,2,0
120,10678,191.0,1.0,877,86.0,2,0
120,10508,179.0,3.0,888,88.5,4,0
120,11111,199.0,5.0,797,79.66666666666667,1,0
120,10742,178.0,2.0,925,91.83333333333333,4,0
120,10625,,,0,44.166666666666664,3,0
120,10917,197.0,2.0,820,82.0,1,0
120,10565,177.0,1.0,848,80.83333333333333,6,0
119,10546,191.0,1.0,877,87.16666666666667,3,0
119,10360,194.0,1.0,932,92.33333333333333,2,0
120,10379,178.0,1.0,947,94.0,5,0
120,10538,191.0,1.0,947,91.66666666666667,2,0
119,10462,178.0,2.0,960,94.5,3,0
120,10924,199.0,3.0,845,84.5,4,0
120,10776,191.0,2.0,882,87.83333333333333,3,0
120,10888,179.0,5.0,895,88.66666666666667,7,0
120,11180,178.0,1.0,922,92.16666666666667,4,0
120,10549,197.0,2.0,878,86.16666666666667,3,0
119,10429,197.0,2.0,800,66.66666666666667,4,0
120,10555,194.0,2.0,935,90.66666666666667,7,0
120,10780,,,832,81.33333333333333,2,0
120,10859,178.0,2.0,967,95.16666666666667,6,0
120,10379,176.0,5.0,825,80.66666666666667,1,0
120,10379,178.0,2.0,913,89.0,5,0
