GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10113,178.0,1.0,952,92.83333333333333,5,0
120,10006,178.0,1.0,943,92.66666666666667,2,0
119,10085,191.0,3.0,952,88.83333333333333,1,0
120,10085,190.0,1.0,870,84.5,2,0
120,11140,194.0,4.0,773,77.33333333333333,5,0
120,11088,194.0,2.0,835,83.5,3,0
120,11140,199.0,3.0,832,83.0,2,0
119,10324,178.0,1.0,877,15.5,7,0
120,11092,178.0,1.0,905,90.5,2,0
120,10188,178.0,1.0,950,91.0,3,0
120,10075,194.0,1.0,840,84.0,3,0
120,10072,194.0,1.0,928,92.83333333333333,3,0
120,10188,192.0,4.0,838,82.33333333333333,2,0
120,10957,199.0,3.0,870,86.5,2,0
119,10619,178.0,1.0,902,90.0,3,0
119,10169,191.0,1.0,942,93.83333333333333,3,0
120,10592,197.0,3.0,830,82.16666666666667,1,0
120,10941,199.0,1.0,945,94.5,3,0
120,10096,,,855,85.16666666666667,1,0
119,10096,178.0,1.0,933,92.0,4,0
119,10033,,,910,87.16666666666667,4,0
119,10133,194.0,1.0,880,87.83333333333333,4,0
119,10054,,,993,97.33333333333333,3,0
120,10133,178.0,2.0,985,96.33333333333333,6,0
120,10133,178.0,1.0,975,97.5,3,0
120,10133,191.0,1.0,898,90.16666666666667,2,0
120,10074,190.0,1.0,942,93.0,2,0
119,10106,178.0,3.0,918,91.83333333333333,2,0
120,11140,194.0,7.0,865,85.83333333333333,2,0
120,11158,,,790,76.0,7,0
119,10069,178.0,1.0,900,90.0,3,0
120,10343,199.0,2.0,937,88.83333333333333,3,0
120,10075,199.0,3.0,875,87.5,2,0
120,10191,178.0,1.0,940,92.5,3,0
119,10814,191.0,1.0,943,93.83333333333333,2,0
119,10402,191.0,1.0,917,75.0,4,0
120,10981,178.0,1.0,962,95.83333333333333,4,0
120,10133,194.0,2.0,975,94.83333333333333,5,0
120,10948,178.0,1.0,937,92.5,2,0
120,10267,197.0,4.0,868,83.66666666666667,3,0
120,10205,190.0,2.0,923,89.66666666666667,3,0
120,10133,178.0,3.0,947,94.5,2,0
120,10076,194.0,1.0,945,94.0,5,0
120,10750,193.0,4.0,840,82.66666666666667,2,0
120,10102,,,870,84.16666666666667,5,0
120,10253,178.0,1.0,960,92.83333333333333,6,0
120,10069,192.0,2.0,748,74.83333333333333,4,0
119,10258,193.0,4.0,823,13.833333333333334,2,0
120,10258,193.0,6.0,875,15.333333333333334,4,0
120,10258,193.0,2.0,822,14.5,1,0
120,10258,179.0,3.0,873,15.333333333333334,1,0
120,10172,181.0,16.0,770,77.0,2,0
120,10550,178.0,1.0,935,92.16666666666667,5,0
120,10084,179.0,2.0,875,87.5,3,0
120,10561,190.0,3.0,868,84.66666666666667,1,0
120,10058,194.0,1.0,823,76.5,6,0
119,10069,192.0,2.0,805,80.5,4,0
120,10087,176.0,5.0,755,75.16666666666667,6,0
120,10188,181.0,1.0,867,85.66666666666667,3,0
120,10324,193.0,4.0,790,26.5,1,0
119,10764,194.0,2.0,978,97.83333333333333,3,0
120,11043,,,703,57.0,1,0
119,10758,191.0,2.0,912,90.16666666666667,5,0
120,10503,,,685,68.5,2,0
120,10727,178.0,1.0,973,96.33333333333333,5,0
119,10302,197.0,4.0,923,90.0,1,0
120,10263,178.0,2.0,915,91.5,3,0
120,11158,179.0,1.0,950,94.0,7,0
120,11157,,,950,94.33333333333333,2,0
120,10945,178.0,1.0,942,93.83333333333333,2,0
120,10107,193.0,4.0,858,83.5,3,0
120,10611,194.0,1.0,918,89.5,3,0
119,11059,178.0,1.0,957,95.16666666666667,2,0
119,10338,178.0,1.0,927,90.83333333333333,3,0
120,11158,,,853,81.33333333333333,4,0
120,10793,191.0,2.0,890,89.0,3,0
119,10505,191.0,1.0,983,96.5,3,0
120,10480,194.0,1.0,933,93.33333333333333,3,0
119,10335,191.0,1.0,975,96.16666666666667,3,0
120,10068,197.0,4.0,885,88.5,1,0
119,10033,,,963,95.83333333333333,2,0
120,11140,194.0,1.0,833,82.83333333333333,2,0
120,11140,194.0,6.0,895,88.5,4,0
120,11140,194.0,1.0,915,90.33333333333333,3,0
120,11140,178.0,5.0,883,88.33333333333333,6,0
120,10092,178.0,1.0,905,90.5,4,0
119,10262,191.0,1.0,880,87.83333333333333,2,0
120,10029,191.0,1.0,853,83.5,2,0
119,10430,197.0,6.0,880,87.16666666666667,2,0
120,10471,178.0,1.0,952,94.66666666666667,4,0
119,11043,197.0,1.0,872,86.5,2,0
119,10244,191.0,1.0,933,92.83333333333333,2,0
119,10851,191.0,1.0,887,88.33333333333333,4,0
120,10205,199.0,3.0,808,75.83333333333333,1,0
120,10335,191.0,1.0,947,94.16666666666667,4,0
120,11140,194.0,2.0,782,77.5,6,0
119,10069,195.0,2.0,737,73.66666666666667,1,0
120,11145,,,885,88.5,3,0
120,11145,197.0,2.0,842,84.16666666666667,1,0
120,11145,194.0,1.0,930,90.33333333333333,3,0
120,11145,194.0,1.0,938,93.83333333333333,5,0
120,11145,194.0,1.0,975,94.66666666666667,3,0
120,10002,181.0,4.0,827,82.66666666666667,1,0
120,11142,194.0,1.0,933,90.66666666666667,5,0
120,11145,194.0,1.0,907,89.16666666666667,4,0
120,11145,194.0,5.0,848,84.83333333333333,3,0
120,11145,194.0,1.0,912,90.16666666666667,2,0
120,11145,194.0,1.0,945,91.33333333333333,3,0
120,10628,178.0,1.0,857,83.83333333333333,2,0
120,11091,197.0,3.0,838,83.83333333333333,1,0
119,10846,195.0,1.0,927,92.66666666666667,3,0
120,10488,194.0,1.0,977,96.83333333333333,3,0
119,10383,191.0,2.0,880,83.33333333333333,4,0
119,10793,179.0,2.0,880,71.66666666666667,4,0
120,10971,191.0,1.0,955,94.83333333333333,3,0
119,10402,199.0,5.0,793,77.0,3,0
120,10037,178.0,1.0,943,94.0,3,0
120,10683,191.0,2.0,870,86.0,1,0
119,10205,197.0,1.0,860,65.16666666666667,4,0
120,11140,194.0,2.0,852,84.5,4,0
119,10007,194.0,1.0,957,95.66666666666667,5,0
119,10883,191.0,1.0,933,90.5,3,0
119,11140,194.0,1.0,890,87.83333333333333,3,0
120,11145,,,872,83.0,4,0
120,11145,194.0,7.0,930,89.16666666666667,4,0
120,10839,178.0,1.0,890,67.66666666666667,5,0
119,10740,197.0,1.0,882,88.16666666666667,4,0
120,10200,181.0,4.0,848,84.16666666666667,1,0
119,10082,191.0,1.0,890,89.0,2,0
119,10786,178.0,1.0,928,92.0,2,0
120,10937,,,917,89.33333333333333,2,0
119,11145,194.0,2.0,948,91.83333333333333,6,0
119,11145,194.0,1.0,982,96.33333333333333,6,0
119,11145,194.0,2.0,965,95.83333333333333,7,0
120,11145,194.0,7.0,898,87.83333333333333,2,0
120,11060,178.0,2.0,922,90.16666666666667,7,0
120,10010,199.0,10.0,787,78.66666666666667,4,0
119,10822,191.0,2.0,870,86.66666666666667,3,0
119,10069,178.0,2.0,907,90.66666666666667,3,0
120,11145,,,857,82.33333333333333,2,0
120,10006,181.0,3.0,762,76.16666666666667,9,0
119,10007,194.0,1.0,960,95.0,5,0
120,10055,178.0,3.0,892,89.16666666666667,2,0
120,10434,199.0,4.0,817,66.0,2,0
120,10598,,,0,33.833333333333336,1,0
119,10050,194.0,1.0,892,89.16666666666667,6,0
119,10050,194.0,1.0,922,92.16666666666667,3,0
120,10076,191.0,1.0,898,89.83333333333333,2,0
120,11049,178.0,1.0,893,87.33333333333333,3,0
120,10625,179.0,2.0,887,86.66666666666667,1,0
120,10134,191.0,1.0,968,95.83333333333333,2,0
120,10820,193.0,2.0,953,89.83333333333333,3,0
120,10851,197.0,3.0,852,82.16666666666667,2,0
120,10786,,,965,94.83333333333333,5,0
120,10793,178.0,1.0,945,93.5,4,0
120,10814,193.0,5.0,963,94.66666666666667,4,0
120,10727,178.0,1.0,917,91.0,2,0
119,10401,179.0,3.0,902,89.33333333333333,2,0
120,11023,191.0,2.0,933,91.83333333333333,3,0
120,10687,178.0,1.0,913,89.16666666666667,3,0
119,10008,,,972,96.83333333333333,4,0
120,10338,178.0,1.0,922,91.5,7,0
120,10355,178.0,1.0,975,97.5,2,0
119,10808,178.0,1.0,885,88.5,2,0
119,10476,178.0,3.0,885,85.0,6,0
120,11059,,,952,95.16666666666667,1,0
120,10860,191.0,1.0,950,93.83333333333333,5,0
120,10186,179.0,2.0,888,88.83333333333333,3,0
119,10761,191.0,1.0,945,93.66666666666667,2,0
120,10026,,,910,86.33333333333333,4,0
120,10851,191.0,1.0,897,89.66666666666667,4,0
119,10081,191.0,1.0,872,86.0,4,0
119,10050,,,893,87.33333333333333,4,0
120,10540,194.0,1.0,942,93.66666666666667,7,0
120,10759,181.0,5.0,772,77.16666666666667,2,0
120,10770,178.0,1.0,898,88.16666666666667,6,0
119,10434,190.0,1.0,823,81.66666666666667,3,0
120,10780,178.0,1.0,953,94.66666666666667,8,0
120,11145,,,0,50.666666666666664,1,0
120,10498,179.0,1.0,895,89.33333333333333,2,0
119,10393,179.0,3.0,887,15.833333333333334,2,0
120,10733,178.0,6.0,922,88.33333333333333,3,0
120,10079,199.0,3.0,868,85.5,9,0
120,10175,178.0,1.0,978,96.0,3,0
120,10324,178.0,2.0,927,15.833333333333334,3,0
119,10430,,,833,81.5,1,0
120,10324,190.0,2.0,858,14.833333333333334,4,0
120,10071,191.0,1.0,877,87.66666666666667,2,0
119,11145,194.0,3.0,957,92.16666666666667,2,0
120,10026,191.0,2.0,937,92.0,8,0
120,10244,194.0,1.0,912,90.83333333333333,4,0
120,11094,199.0,1.0,870,87.0,4,0
119,10341,191.0,1.0,910,89.66666666666667,3,0
120,10402,199.0,4.0,892,88.16666666666667,2,0
119,10540,,,887,84.5,3,0
120,10190,,,805,15.666666666666666,3,0
119,10175,178.0,1.0,952,94.5,3,0
119,10275,178.0,1.0,980,16.5,3,0
120,10857,178.0,1.0,965,95.66666666666667,3,0
119,10817,197.0,1.0,942,92.5,2,0
120,11145,194.0,1.0,970,93.5,2,0
120,10137,191.0,1.0,923,92.33333333333333,2,0
120,11043,197.0,3.0,853,85.33333333333333,1,0
120,10786,178.0,1.0,967,95.33333333333333,5,0
120,10786,178.0,2.0,917,90.0,3,0
119,10251,178.0,1.0,910,90.66666666666667,3,0
120,10786,178.0,1.0,963,94.33333333333333,4,0
119,10106,194.0,1.0,908,90.83333333333333,3,0
120,10625,178.0,2.0,967,94.33333333333333,8,0
120,10611,193.0,4.0,820,82.0,2,0
120,10102,194.0,3.0,890,86.83333333333333,5,0
119,10580,191.0,1.0,973,97.16666666666667,5,0
120,10580,,,950,94.5,3,0
120,10580,,,915,88.33333333333333,1,0
119,10580,191.0,1.0,887,87.83333333333333,2,0
120,10053,179.0,5.0,855,85.0,1,0
120,10384,190.0,2.0,870,86.0,3,0
119,10053,191.0,1.0,885,88.5,3,0
120,10918,191.0,1.0,923,91.0,4,0
119,10057,194.0,2.0,803,78.83333333333333,7,0
120,10053,,,967,94.33333333333333,2,0
120,10019,194.0,1.0,912,90.33333333333333,2,0
119,10007,178.0,3.0,938,93.83333333333333,2,0
120,10341,193.0,1.0,750,75.0,8,0
119,11026,178.0,3.0,860,84.33333333333333,4,0
120,10492,178.0,1.0,908,87.66666666666667,4,0
120,10191,178.0,1.0,937,92.83333333333333,5,0
119,11091,,,810,68.33333333333333,1,0
119,10758,,,982,97.83333333333333,1,0
120,10191,,,903,86.5,1,0
120,10498,175.0,4.0,870,72.5,3,0
120,10462,194.0,1.0,953,93.66666666666667,3,0
119,10492,178.0,1.0,933,92.66666666666667,5,0
119,10600,190.0,2.0,852,83.16666666666667,6,0
120,10092,178.0,3.0,913,89.0,7,0
120,10156,,,912,91.16666666666667,2,0
120,10462,,,768,76.83333333333333,1,0
120,10851,179.0,1.0,895,87.16666666666667,3,0
120,10893,178.0,1.0,978,97.83333333333333,3,0
119,10495,178.0,1.0,933,91.33333333333333,2,0
120,11110,194.0,1.0,922,87.66666666666667,5,0
120,10140,176.0,4.0,860,83.16666666666667,6,0
119,10836,191.0,1.0,937,93.66666666666667,4,0
120,10292,178.0,1.0,942,92.0,4,0
120,10295,178.0,1.0,927,92.5,8,0
120,10061,194.0,1.0,910,90.66666666666667,7,0
119,10616,,,788,77.16666666666667,3,0
120,10667,199.0,4.0,787,78.66666666666667,1,0
120,10616,,,700,64.33333333333333,3,0
120,10798,178.0,1.0,947,91.5,2,0
120,10053,190.0,2.0,912,91.16666666666667,3,0
120,10180,195.0,2.0,908,15.833333333333334,1,0
120,10985,199.0,4.0,855,85.33333333333333,3,0
120,10937,175.0,4.0,900,88.16666666666667,3,0
119,10140,191.0,4.0,940,90.83333333333333,3,0
120,10754,191.0,5.0,950,95.0,4,0
119,11145,194.0,1.0,933,91.33333333333333,3,0
119,11046,190.0,2.0,873,85.0,3,0
120,10186,179.0,2.0,882,88.16666666666667,1,0
120,10898,191.0,1.0,915,91.5,2,0
120,10769,191.0,7.0,828,82.83333333333333,3,0
119,10812,191.0,1.0,943,93.5,3,0
119,10087,178.0,1.0,977,95.66666666666667,3,0
120,10035,197.0,4.0,790,79.0,1,0
120,10079,193.0,4.0,820,82.0,1,0
119,10383,194.0,5.0,935,93.5,8,0
120,10737,197.0,5.0,858,84.0,3,0
120,10028,191.0,1.0,873,85.83333333333333,5,0
120,10540,197.0,2.0,820,80.33333333333333,4,0
120,10244,194.0,1.0,952,94.83333333333333,2,0
120,10670,,,932,93.0,10,0
120,10434,178.0,1.0,967,95.5,3,0
120,10102,194.0,6.0,843,79.66666666666667,5,0
120,10919,191.0,3.0,960,94.16666666666667,2,0
120,10575,193.0,8.0,750,75.0,4,0
120,10919,181.0,4.0,837,83.66666666666667,5,0
120,10919,191.0,1.0,952,95.16666666666667,3,0
120,10571,178.0,1.0,945,94.5,2,0
120,10180,195.0,2.0,907,15.5,1,0
119,10827,191.0,1.0,900,88.0,5,0
119,10616,195.0,1.0,852,68.33333333333333,3,0
120,10092,194.0,2.0,777,76.83333333333333,5,0
120,10149,178.0,1.0,980,95.33333333333333,3,0
120,10012,191.0,1.0,935,92.33333333333333,2,0
120,10012,,,910,89.5,4,0
120,10012,194.0,2.0,947,94.33333333333333,4,0
119,11053,191.0,1.0,932,15.833333333333334,3,0
120,10647,178.0,1.0,885,88.5,7,0
119,10040,178.0,5.0,898,88.16666666666667,1,0
120,10715,178.0,1.0,957,94.33333333333333,2,0
119,10981,197.0,1.0,925,91.66666666666667,2,0
120,10035,178.0,1.0,957,94.66666666666667,2,0
120,10331,194.0,2.0,800,65.83333333333333,1,0
120,10540,191.0,1.0,890,87.66666666666667,4,0
119,10071,191.0,1.0,833,83.33333333333333,4,0
120,10567,178.0,2.0,917,91.66666666666667,5,0
120,10783,193.0,3.0,927,89.66666666666667,2,0
120,10898,,,0,64.33333333333333,7,0
120,10870,178.0,1.0,975,97.5,3,0
119,10768,,,790,64.83333333333333,2,0
120,10650,197.0,5.0,813,80.66666666666667,2,0
120,10139,191.0,1.0,888,88.83333333333333,4,0
120,10464,194.0,4.0,915,91.5,5,0
120,10567,178.0,3.0,888,87.0,4,0
120,10611,,,922,90.83333333333333,2,0
120,10008,194.0,2.0,947,94.16666666666667,3,0
120,10434,,,743,74.0,1,0
119,11095,191.0,3.0,890,89.0,4,0
120,10719,191.0,1.0,918,89.66666666666667,5,0
120,10136,197.0,1.0,935,91.83333333333333,3,0
119,10947,,,938,93.0,5,0
120,10567,178.0,1.0,890,89.0,3,0
120,10196,199.0,1.0,828,82.83333333333333,2,0
120,10567,178.0,1.0,890,86.66666666666667,2,0
120,10434,194.0,3.0,908,90.83333333333333,2,0
120,11011,191.0,1.0,890,89.0,3,0
119,10187,178.0,1.0,932,92.0,2,0
119,10194,194.0,1.0,877,87.66666666666667,4,0
120,10792,,,798,79.16666666666667,1,0
119,10639,178.0,1.0,943,90.33333333333333,8,0
119,10474,191.0,1.0,923,92.0,2,0
119,10012,178.0,2.0,955,92.0,3,0
120,10742,197.0,4.0,845,84.5,2,0
119,10105,193.0,3.0,802,80.16666666666667,2,0
119,10742,179.0,7.0,892,88.66666666666667,2,0
120,10742,191.0,1.0,907,88.5,3,0
119,10742,,,922,90.33333333333333,1,0
120,10616,179.0,1.0,858,83.16666666666667,3,0
119,10016,,,903,89.16666666666667,3,0
120,10016,178.0,2.0,858,85.83333333333333,3,0
119,10007,194.0,1.0,925,92.0,2,0
120,10016,194.0,2.0,927,92.5,5,0
120,11136,191.0,1.0,885,87.5,2,0
119,10007,194.0,3.0,950,79.16666666666667,2,0
119,10918,194.0,1.0,887,88.66666666666667,5,0
120,10055,199.0,1.0,805,77.66666666666667,9,0
120,11109,199.0,1.0,830,83.0,4,0
119,11145,179.0,1.0,862,86.16666666666667,3,0
119,11145,,,0,28.5,3,0
120,10019,178.0,11.0,842,81.66666666666667,5,0
120,10058,,,910,89.33333333333333,4,0
120,10429,179.0,1.0,870,87.0,3,0
120,10474,194.0,2.0,930,91.33333333333333,6,0
119,10647,178.0,1.0,927,92.33333333333333,3,0
120,10972,,,840,80.16666666666667,1,0
120,10639,178.0,1.0,882,87.83333333333333,2,0
120,11057,191.0,2.0,923,88.33333333333333,5,0
120,10289,192.0,2.0,817,80.5,3,0
120,10930,191.0,1.0,870,85.66666666666667,2,0
120,10270,178.0,1.0,898,89.83333333333333,3,0
120,10600,,,922,88.16666666666667,3,0
119,10026,191.0,2.0,917,91.66666666666667,1,0
120,11015,199.0,4.0,843,69.66666666666667,3,0
120,10064,179.0,11.0,863,87.33333333333333,5,0
120,10754,191.0,1.0,892,88.16666666666667,2,0
120,10814,178.0,1.0,950,94.16666666666667,4,0
120,10487,179.0,2.0,885,87.16666666666667,3,0
120,10824,181.0,1.0,795,76.5,2,0
120,10762,178.0,1.0,915,91.5,3,0
120,10012,194.0,2.0,882,84.0,3,0
119,10972,178.0,1.0,920,91.0,2,0
120,10650,178.0,1.0,933,92.83333333333333,3,0
120,10293,194.0,3.0,848,84.33333333333333,2,0
120,10639,194.0,1.0,953,93.5,3,0
119,10335,197.0,1.0,907,88.0,3,0
120,10742,,,925,92.5,2,0
120,10134,179.0,1.0,918,91.16666666666667,3,0
120,10007,199.0,1.0,925,92.5,7,0
120,10557,,,885,88.5,2,0
120,10429,191.0,1.0,905,89.16666666666667,2,0
119,10356,194.0,1.0,965,94.66666666666667,6,0
120,10666,191.0,1.0,932,91.0,3,0
119,10032,194.0,1.0,920,91.33333333333333,3,0
120,10384,177.0,4.0,847,83.66666666666667,3,0
120,10487,199.0,1.0,722,67.16666666666667,6,0
120,10918,191.0,1.0,907,90.66666666666667,2,0
120,10297,179.0,3.0,910,90.5,8,0
120,10717,194.0,6.0,877,86.33333333333333,3,0
120,11021,194.0,1.0,960,95.33333333333333,3,0
119,10429,191.0,6.0,888,87.0,5,0
119,10600,178.0,1.0,965,95.83333333333333,5,0
119,10505,191.0,2.0,907,89.0,3,0
119,10738,178.0,1.0,947,93.66666666666667,4,0
120,10671,178.0,1.0,928,78.16666666666667,4,0
119,10786,,,903,87.0,2,0
120,10719,194.0,1.0,900,90.0,3,0
119,10545,179.0,1.0,992,99.0,2,0
120,10049,178.0,5.0,820,77.33333333333333,3,0
120,10546,197.0,3.0,828,82.83333333333333,1,0
119,10987,197.0,3.0,877,87.16666666666667,2,0
119,10203,191.0,2.0,885,87.33333333333333,4,0
120,10175,178.0,2.0,878,80.33333333333333,7,0
119,10717,,,852,81.33333333333333,2,0
120,10986,178.0,2.0,958,94.66666666666667,5,0
120,10462,178.0,1.0,925,89.66666666666667,4,0
119,10031,,,943,94.0,8,0
119,10911,178.0,1.0,907,90.66666666666667,4,0
120,10639,178.0,1.0,950,94.83333333333333,2,0
120,10926,178.0,2.0,898,89.83333333333333,1,0
120,10092,194.0,2.0,875,87.5,3,0
120,10619,178.0,4.0,918,89.33333333333333,2,0
120,11026,194.0,7.0,868,82.5,3,0
120,10812,179.0,2.0,890,89.0,3,0
120,10006,191.0,2.0,858,84.16666666666667,6,0
119,10153,194.0,1.0,865,86.5,3,0
120,10316,178.0,1.0,933,89.5,2,0
119,10556,191.0,2.0,908,90.83333333333333,1,0
120,11026,194.0,4.0,965,95.5,2,0
120,10302,193.0,4.0,860,86.0,1,0
120,10949,175.0,2.0,820,82.0,3,0
120,10331,178.0,3.0,905,90.5,1,0
120,10499,178.0,1.0,982,96.5,6,0
119,10270,194.0,1.0,935,92.0,2,0
120,10198,191.0,1.0,918,90.16666666666667,2,0
120,10572,191.0,1.0,908,89.5,2,0
120,10754,,,908,90.5,2,0
120,10647,178.0,2.0,883,87.83333333333333,3,0
120,10410,178.0,2.0,912,87.83333333333333,5,0
120,10851,,,927,91.66666666666667,2,0
119,10851,,,917,89.5,3,0
120,10818,190.0,6.0,857,85.5,4,0
120,10918,190.0,1.0,822,82.16666666666667,5,0
120,10814,197.0,1.0,845,82.83333333333333,2,0
119,10007,194.0,5.0,943,94.33333333333333,7,0
120,10029,194.0,1.0,948,94.0,5,0
120,10162,178.0,1.0,905,90.5,3,0
119,11022,193.0,2.0,875,84.66666666666667,5,0
119,11090,197.0,1.0,865,82.83333333333333,2,0
120,10770,178.0,1.0,945,93.0,2,0
120,10941,193.0,1.0,850,84.5,5,0
120,10370,179.0,2.0,910,90.0,1,0
120,10841,178.0,1.0,945,90.5,4,0
120,11011,197.0,3.0,845,82.5,2,0
120,10152,178.0,1.0,968,95.83333333333333,3,0
119,10458,194.0,1.0,932,89.16666666666667,4,0
120,10118,190.0,9.0,810,67.33333333333333,6,0
120,10674,178.0,1.0,877,86.0,5,0
120,10612,195.0,3.0,893,85.33333333333333,2,0
119,10064,,,933,92.83333333333333,3,0
120,10558,190.0,6.0,860,84.83333333333333,3,0
119,10110,180.0,2.0,670,67.0,1,0
119,10080,179.0,1.0,892,89.16666666666667,2,0
120,10270,178.0,1.0,917,75.33333333333333,2,0
120,10191,175.0,8.0,793,79.33333333333333,3,0
119,10733,178.0,1.0,992,99.16666666666667,7,0
120,10335,194.0,1.0,923,92.16666666666667,4,0
119,10636,178.0,6.0,928,92.83333333333333,5,0
120,10434,194.0,1.0,977,97.5,3,0
119,10050,191.0,1.0,927,89.66666666666667,4,0
120,10160,194.0,1.0,948,94.66666666666667,4,0
119,10372,191.0,4.0,880,88.0,5,0
119,10149,194.0,1.0,957,94.66666666666667,4,0
120,10474,178.0,1.0,927,91.83333333333333,3,0
120,10733,178.0,1.0,967,80.0,3,0
119,10115,194.0,1.0,887,87.66666666666667,6,0
120,10733,190.0,1.0,890,84.66666666666667,3,0
120,10567,179.0,5.0,867,86.66666666666667,2,0
119,11145,194.0,1.0,957,92.83333333333333,5,0
120,10671,178.0,1.0,960,78.0,7,0
120,11057,194.0,1.0,950,94.5,4,0
120,10105,199.0,9.0,877,83.0,3,0
119,10874,,,932,92.83333333333333,2,0
120,10944,199.0,1.0,905,88.83333333333333,4,0
120,10127,191.0,2.0,905,89.83333333333333,1,0
119,10329,194.0,1.0,933,92.33333333333333,2,0
120,10407,178.0,1.0,908,87.66666666666667,2,0
120,10206,190.0,3.0,872,85.16666666666667,2,0
120,10639,178.0,1.0,908,90.83333333333333,3,0
120,10639,197.0,4.0,838,81.16666666666667,1,0
119,10154,193.0,6.0,867,85.0,3,0
119,10400,190.0,1.0,883,86.5,3,0
120,10639,175.0,5.0,812,81.16666666666667,7,0
120,10140,178.0,2.0,865,85.16666666666667,3,0
119,10033,178.0,2.0,952,94.0,1,0
120,10053,191.0,1.0,858,84.83333333333333,2,0
119,10948,197.0,1.0,887,88.66666666666667,2,0
120,10492,191.0,1.0,928,92.83333333333333,3,0
120,10888,178.0,1.0,912,90.16666666666667,3,0
120,10329,197.0,1.0,857,85.0,2,0
119,10772,193.0,1.0,905,86.66666666666667,5,0
120,10090,178.0,1.0,945,94.16666666666667,2,0
