GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10773,L9H,,,958,95.83333333333333,3,0
120,10984,N6G,178.0,1.0,970,95.83333333333333,2,0
120,10350,L4C,178.0,1.0,933,90.5,3,0
120,10619,N2V,178.0,1.0,905,90.5,3,0
120,10849,K7S,199.0,3.0,745,74.5,2,0
120,10331,L5L,178.0,1.0,932,92.16666666666667,2,0
119,11026,M8Z,194.0,1.0,938,90.33333333333333,4,0
120,10429,L6H,191.0,1.0,913,91.33333333333333,3,0
120,10550,L4A,176.0,3.0,860,86.0,5,0
120,10302,L6M,179.0,1.0,893,88.66666666666667,4,0
120,10474,L6M,178.0,1.0,908,89.16666666666667,3,0
120,11109,L4N,191.0,1.0,942,93.83333333333333,3,0
119,11184,N4S,178.0,1.0,912,90.83333333333333,3,0
119,10492,L3T,178.0,1.0,947,92.5,3,0
119,10244,L6A,190.0,1.0,850,78.66666666666667,5,0
120,10258,L2G,194.0,1.0,932,16.0,2,0
120,10348,P1C,191.0,2.0,903,90.0,3,0
120,10258,L0S,175.0,4.0,800,14.333333333333334,5,0
120,10327,M2N,178.0,1.0,940,92.0,3,0
120,10634,K1V,199.0,5.0,940,86.5,3,0
120,10217,M9N,194.0,17.0,828,82.83333333333333,7,0
120,10345,M4Y,178.0,6.0,945,93.0,7,0
120,10394,L4E,193.0,5.0,858,85.83333333333333,4,0
120,10792,N1T,193.0,1.0,927,90.0,3,0
120,10792,N1T,178.0,1.0,918,89.16666666666667,2,0
120,10634,K1G,199.0,4.0,913,87.83333333333333,5,0
120,10579,P0J,178.0,1.0,925,89.83333333333333,8,0
120,10882,N2L,178.0,1.0,940,93.83333333333333,3,0
120,10474,L6H,178.0,1.0,878,87.83333333333333,3,0
120,10940,L1K,191.0,2.0,968,94.33333333333333,3,0
120,10557,L6L,179.0,2.0,893,87.83333333333333,3,0
119,10277,K7K,191.0,1.0,903,88.16666666666667,3,0
120,11148,L5M,179.0,4.0,900,90.0,3,0
120,10870,K0M,197.0,3.0,907,89.33333333333333,1,0
120,10217,M9N,199.0,6.0,718,71.83333333333333,9,0
120,10348,P0H,181.0,5.0,815,79.33333333333333,2,0
119,10324,L6M,199.0,4.0,840,28.5,5,0
120,10982,L2J,191.0,2.0,907,90.16666666666667,3,0
119,11030,L6C,,,925,90.5,6,0
120,10872,K1N,194.0,1.0,943,93.16666666666667,5,0
120,10911,L0L,193.0,1.0,828,82.83333333333333,5,0
119,10253,N2K,178.0,1.0,892,87.16666666666667,3,0
120,10539,K8V,,,0,77.0,1,0
120,10387,M2N,178.0,1.0,897,87.66666666666667,5,0
120,11180,M1J,194.0,1.0,930,90.66666666666667,5,0
119,10236,,178.0,3.0,922,92.16666666666667,2,0
119,10711,L9W,178.0,3.0,912,91.16666666666667,5,0
120,10372,M9C,194.0,2.0,897,89.66666666666667,3,0
119,11030,M4V,178.0,4.0,935,93.5,2,0
120,10905,N2C,190.0,3.0,838,83.83333333333333,2,0
120,10327,M2N,194.0,16.0,810,81.0,3,0
120,11013,M4R,191.0,1.0,928,92.16666666666667,5,0
119,11140,M1W,178.0,2.0,933,93.33333333333333,6,0
119,10402,K2T,193.0,5.0,770,79.83333333333333,1,0
119,10217,M9N,178.0,1.0,885,86.66666666666667,6,0
120,10469,P1L,178.0,1.0,955,95.0,3,0
120,10795,N0L,199.0,3.0,830,83.0,2,0
120,10542,K0E,191.0,1.0,955,79.16666666666667,2,0
120,10711,L9W,194.0,2.0,928,92.5,7,0
120,10244,M2N,194.0,2.0,867,82.66666666666667,4,0
120,10218,L6C,178.0,1.0,937,93.0,6,0
119,11030,M2N,178.0,3.0,943,93.16666666666667,7,0
119,10440,M4N,178.0,1.0,977,96.33333333333333,2,0
119,10252,L5B,190.0,1.0,855,84.33333333333333,2,0
120,10211,L7E,191.0,2.0,917,90.5,1,0
120,10273,L5B,194.0,4.0,788,78.83333333333333,3,0
120,11140,M2H,194.0,3.0,813,81.33333333333333,6,0
120,10233,K0L,194.0,1.0,880,88.0,3,0
120,10246,M5A,194.0,3.0,858,83.5,2,0
119,10373,M9B,178.0,3.0,938,92.33333333333333,5,0
119,11164,L2T,179.0,1.0,902,90.16666666666667,2,0
119,10404,L5M,178.0,1.0,935,93.33333333333333,4,0
120,10348,P0H,,,832,83.16666666666667,2,0
120,10348,P1A,,,790,79.0,1,0
119,10767,N5X,178.0,7.0,820,80.16666666666667,4,0
120,10233,,194.0,1.0,913,90.5,5,0
120,10882,N2M,179.0,4.0,873,86.33333333333333,3,0
120,11067,K0A,199.0,1.0,905,89.83333333333333,2,0
119,10808,N2N,178.0,1.0,853,83.66666666666667,3,0
120,11102,M4G,191.0,1.0,895,89.5,2,0
119,10255,P3A,179.0,2.0,935,92.33333333333333,5,0
120,10419,K1R,193.0,1.0,863,14.833333333333334,3,0
120,10338,L6C,178.0,1.0,938,93.33333333333333,2,0
119,11102,M4V,191.0,1.0,960,94.16666666666667,2,0
119,10487,K0A,178.0,2.0,878,86.16666666666667,3,0
120,10672,L4S,194.0,1.0,908,88.33333333333333,4,0
119,10366,M2J,193.0,2.0,985,16.666666666666668,1,0
120,10480,L6A,178.0,1.0,887,88.66666666666667,2,0
120,11189,,,,0,,3,0
120,10218,L3P,178.0,1.0,940,93.33333333333333,6,0
119,10905,N2K,194.0,2.0,0,73.66666666666667,1,0
120,10239,L4C,194.0,1.0,915,91.0,5,0
120,10611,L2M,197.0,5.0,835,82.33333333333333,1,0
120,10615,P9N,199.0,1.0,892,87.66666666666667,2,0
119,10273,L5B,194.0,1.0,918,90.16666666666667,5,0
120,11062,L7E,194.0,1.0,943,94.33333333333333,4,0
120,10233,K9J,191.0,1.0,948,94.33333333333333,5,0
120,10331,L5N,178.0,1.0,913,89.33333333333333,3,0
120,10471,N0M,197.0,2.0,835,82.0,1,0
120,10960,L6M,178.0,3.0,960,95.5,5,0
119,11177,K8N,178.0,1.0,937,91.83333333333333,2,0
119,10372,M9C,194.0,1.0,885,84.0,5,0
120,10316,L5V,194.0,1.0,975,96.66666666666667,3,0
119,10662,K7N,,,948,94.83333333333333,1,0
120,11094,L9T,197.0,4.0,902,75.5,8,0
120,10273,L5B,176.0,4.0,0,62.166666666666664,2,0
119,10619,N2T,178.0,1.0,907,89.33333333333333,3,0
120,10316,L4Z,178.0,1.0,975,97.5,2,0
119,11011,L7N,179.0,1.0,925,90.66666666666667,3,0
120,10851,L5J,191.0,1.0,905,86.66666666666667,3,0
119,10974,K2M,199.0,1.0,895,88.83333333333333,3,0
