GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10918,191.0,1.0,903,88.0,4,0,61.649
119,11164,,,940,92.16666666666667,3,0,
120,10209,191.0,4.0,783,78.33333333333333,3,0,123.68
120,11140,178.0,1.0,905,90.5,4,0,77.395
120,11164,193.0,8.0,768,76.83333333333333,4,0,69.576
120,10902,178.0,1.0,852,92.0,3,0,462.48
119,10619,,,848,83.66666666666667,3,0,76.219
120,10458,178.0,1.0,892,88.83333333333333,5,0,85.419
120,10853,191.0,1.0,953,94.5,2,0,36.861
119,10851,191.0,2.0,928,92.83333333333333,7,0,46.357
120,10524,178.0,1.0,810,79.33333333333333,6,0,95.799
120,10619,179.0,3.0,902,82.83333333333333,5,0,76.219
120,10698,190.0,4.0,0,73.83333333333333,2,0,79.466
119,10750,191.0,1.0,875,85.16666666666667,3,0,123.68
120,10562,199.0,1.0,770,77.0,5,0,120.785
119,10676,178.0,2.0,850,84.5,6,0,61.478
119,10817,179.0,1.0,875,87.0,2,0,148.182
120,11205,191.0,1.0,853,85.33333333333333,2,0,34.328
119,10557,191.0,1.0,975,96.83333333333333,2,0,26.523
120,10301,190.0,3.0,787,78.16666666666667,1,0,43.375
119,10617,190.0,2.0,773,77.33333333333333,3,0,95.799
119,10293,179.0,1.0,922,92.0,2,0,89.965
120,10733,178.0,3.0,955,94.0,6,0,56.209
119,11236,178.0,1.0,910,90.33333333333333,3,0,50.5
120,10459,197.0,3.0,930,93.0,4,0,70.31
120,11148,177.0,2.0,823,82.33333333333333,3,0,49.865
120,10918,,,667,66.66666666666667,4,0,56.791
120,11169,190.0,4.0,813,81.33333333333333,1,0,91.207
120,11164,191.0,1.0,895,89.0,2,0,72.9
120,11166,179.0,5.0,823,82.33333333333333,6,0,57.919
120,10510,177.0,3.0,850,83.0,1,0,297.191
120,11061,178.0,1.0,918,88.0,3,0,73.063
119,10474,190.0,4.0,787,76.16666666666667,5,0,35.959
120,10673,178.0,1.0,927,92.33333333333333,3,0,304.344
120,10215,190.0,4.0,817,81.66666666666667,1,0,14.672
120,10722,179.0,1.0,892,88.5,4,0,221.344
120,10616,178.0,1.0,937,90.83333333333333,3,0,128.414
120,10733,194.0,1.0,875,87.0,3,0,56.209
120,10812,179.0,1.0,828,82.83333333333333,6,0,117.408
120,10753,190.0,5.0,812,79.83333333333333,2,0,59.435
119,10898,191.0,1.0,897,86.0,2,0,123.726
120,10507,194.0,1.0,920,88.66666666666667,2,0,79.093
120,10733,194.0,1.0,922,92.16666666666667,3,0,56.209
120,10356,179.0,2.0,935,93.33333333333333,3,0,21.165
120,10432,,,725,71.16666666666667,4,0,105.996
120,10592,179.0,1.0,905,87.5,3,0,156.952
119,10396,194.0,1.0,958,95.66666666666667,4,0,73.17
120,10666,179.0,2.0,900,88.0,3,0,26.523
119,10747,191.0,1.0,883,88.33333333333333,4,0,65.926
120,10429,178.0,1.0,920,91.16666666666667,4,0,35.959
120,10266,178.0,1.0,893,86.5,4,0,123.68
120,10564,194.0,1.0,878,87.83333333333333,3,0,94.663
120,10498,,,683,65.66666666666667,5,0,141.092
119,11061,,,952,92.0,3,0,69.392
119,10476,191.0,1.0,880,84.33333333333333,8,0,0.836
120,10719,178.0,2.0,883,87.16666666666667,4,0,80.197
120,10341,194.0,1.0,885,88.16666666666667,3,0,44.036
119,10650,178.0,1.0,940,93.33333333333333,3,0,49.865
120,10934,194.0,1.0,932,92.33333333333333,4,0,137.638
120,10372,178.0,2.0,932,91.6,7,0,57.272
120,10740,178.0,1.0,965,96.8,4,0,203.459
120,10567,191.0,3.0,868,84.16666666666667,5,0,101.274
120,11099,194.0,3.0,870,84.5,4,0,95.795
119,10757,194.0,3.0,925,89.5,6,0,111.505
119,10673,178.0,1.0,915,91.0,2,0,299.41
120,10223,179.0,4.0,930,91.33333333333333,6,0,36.619
120,10863,178.0,1.0,917,89.33333333333333,3,0,136.481
120,10592,179.0,1.0,875,85.33333333333333,2,0,156.952
120,10454,191.0,1.0,815,81.5,3,0,734.777
120,10726,190.0,2.0,828,79.5,1,0,304.056
120,10400,178.0,1.0,892,86.83333333333333,2,0,50.891
120,10455,181.0,1.0,855,83.16666666666667,3,0,142.509
120,10558,178.0,1.0,935,92.33333333333333,4,0,96.043
120,10982,191.0,1.0,913,90.5,3,0,82.8
119,10474,194.0,1.0,823,82.33333333333333,2,0,29.132
120,11000,178.0,1.0,935,87.5,4,0,89.771
120,10902,199.0,1.0,820,89.0,5,0,449.6
120,10725,198.0,10.0,0,73.83333333333333,2,0,44.036
120,10886,181.0,3.0,847,79.83333333333333,4,0,122.939
120,10528,179.0,1.0,912,91.16666666666667,2,0,47.319
120,10412,179.0,3.0,908,90.83333333333333,5,0,132.428
120,10609,191.0,1.0,883,88.33333333333333,2,0,385.085
120,10362,181.0,1.0,890,87.66666666666667,3,0,134.016
119,10890,178.0,1.0,808,79.5,2,0,112.77
120,10385,194.0,1.0,960,95.16666666666667,2,0,89.771
120,10564,175.0,5.0,838,83.83333333333333,2,0,82.955
120,10361,190.0,9.0,872,82.33333333333333,2,0,114.116
120,11060,178.0,1.0,903,87.0,2,0,93.662
120,10930,178.0,1.0,883,83.33333333333333,6,0,119.227
120,10874,,,875,85.66666666666667,3,0,84.5
120,11099,194.0,2.0,820,78.33333333333333,9,0,82.967
120,10673,179.0,1.0,845,84.5,2,0,318.728
120,10245,194.0,2.0,920,91.83333333333333,3,0,101.898
120,10721,178.0,3.0,888,86.66666666666667,19,0,69.821
119,10405,179.0,1.0,937,91.83333333333333,4,0,105.956
120,10528,178.0,1.0,935,92.16666666666667,3,0,44.127
120,10558,178.0,1.0,958,95.33333333333333,2,0,85.135
120,10610,198.0,3.0,750,71.16666666666667,1,0,12.637
119,11209,191.0,1.0,942,92.5,3,0,0.836
120,10405,178.0,1.0,888,87.83333333333333,2,0,89.2
120,11130,178.0,2.0,855,82.0,6,0,88.169
120,10851,191.0,1.0,950,93.0,5,0,46.357
120,11200,194.0,3.0,950,94.66666666666667,2,0,154.139
120,10614,178.0,1.0,912,91.16666666666667,2,0,534.4
119,10372,194.0,2.0,938,91.83333333333333,3,0,57.272
119,11177,191.0,1.0,947,92.83333333333333,3,0,256.089
120,10749,177.0,3.0,853,82.0,2,0,44.386
119,11015,181.0,1.0,832,79.83333333333333,2,0,122.939
120,10370,179.0,2.0,905,90.5,3,0,132.204
120,10742,191.0,1.0,943,91.33333333333333,3,0,149.33
120,10650,181.0,1.0,783,75.16666666666667,5,0,47.066
119,10495,178.0,1.0,893,88.6,3,0,8.381
120,11188,178.0,1.0,903,89.5,2,0,68.658
119,10364,191.0,1.0,895,87.16666666666667,3,0,421.193
120,10918,190.0,1.0,760,76.0,5,0,61.478
120,10231,178.0,2.0,852,82.33333333333333,3,0,119.227
120,10231,191.0,1.0,877,85.5,3,0,81.269
120,10231,194.0,2.0,865,85.66666666666667,3,0,119.227
120,10717,197.0,7.0,910,88.0,9,0,36.619
120,10238,,,935,92.0,3,0,253.935
120,10231,194.0,2.0,910,88.83333333333333,9,0,119.227
120,10892,178.0,1.0,938,92.5,3,0,86.471
120,10601,190.0,3.0,847,83.0,1,0,57.272
120,10503,178.0,1.0,913,91.33333333333333,2,0,78.822
120,10898,197.0,2.0,805,80.5,3,0,111.191
120,11066,179.0,1.0,855,83.16666666666667,2,0,227.599
120,10735,194.0,4.0,877,83.16666666666667,2,0,114.116
120,11000,179.0,2.0,885,86.33333333333333,4,0,94.52
120,10536,199.0,3.0,793,78.66666666666667,2,0,49.237
120,10403,199.0,2.0,913,89.6,3,0,454.168
120,10264,178.0,1.0,938,93.83333333333333,2,0,182.823
120,10458,194.0,1.0,882,85.16666666666667,5,0,85.419
120,10807,190.0,3.0,793,76.83333333333333,2,0,78.836
120,11180,194.0,2.0,923,92.33333333333333,3,0,83.177
120,10462,178.0,1.0,942,94.16666666666667,4,0,43.375
120,10568,194.0,1.0,918,91.83333333333333,4,0,89.771
119,10235,178.0,8.0,848,84.83333333333333,2,0,
120,10429,178.0,1.0,832,81.0,5,0,35.959
120,11051,197.0,4.0,788,78.83333333333333,3,0,36.861
120,10476,177.0,6.0,952,95.16666666666667,5,0,5.061
119,10294,191.0,1.0,943,92.33333333333333,2,0,111.191
120,10755,,,900,86.33333333333333,3,0,36.619
120,10996,,,0,96.0,3,0,56.791
120,10683,179.0,1.0,875,87.5,5,0,360.073
120,10485,190.0,1.0,843,84.33333333333333,3,0,148.182
120,10680,181.0,1.0,842,81.0,3,0,18.881
119,10962,193.0,5.0,790,79.0,3,0,142.509
120,11164,179.0,1.0,790,78.0,3,0,129.213
120,10358,178.0,1.0,890,88.16666666666667,5,0,
120,10861,,,958,95.83333333333333,3,0,3325.0
120,10303,178.0,1.0,892,88.0,4,0,82.229
120,10558,178.0,2.0,950,94.33333333333333,3,0,89.771
