GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10361,196.0,3.0,897,89.66666666666667,3,1,114.116
120,10819,196.0,1.0,900,86.5,1,1,203.589
120,10861,196.0,1.0,953,95.33333333333333,1,1,9.638
120,11245,196.0,1.0,807,80.16666666666667,3,0,18.881
120,10217,196.0,5.0,822,82.16666666666667,1,0,56.791
119,10851,196.0,3.0,902,89.66666666666667,3,1,49.237
120,11041,196.0,3.0,942,93.83333333333333,3,1,27.328
120,11245,196.0,1.0,960,96.0,1,1,18.526
119,10316,196.0,2.0,925,85.0,2,1,50.891
120,10429,196.0,1.0,902,90.16666666666667,1,1,35.959
120,10248,196.0,1.0,875,87.33333333333333,1,1,56.209
119,10602,196.0,2.0,922,92.0,2,1,137.638
119,10754,196.0,1.0,952,95.16666666666667,1,1,63.7
120,10738,196.0,1.0,882,88.16666666666667,2,0,35.959
120,10960,196.0,2.0,913,88.83333333333333,2,1,29.132
120,10379,196.0,3.0,930,92.0,3,1,96.043
120,10921,196.0,4.0,885,88.5,4,1,58.985
120,10211,196.0,3.0,882,88.16666666666667,3,1,149.33
120,11049,196.0,1.0,978,96.83333333333333,3,0,30.775
119,10486,196.0,1.0,933,92.33333333333333,1,1,213.801
119,11145,196.0,3.0,880,83.0,1,0,129.213
120,11015,196.0,2.0,923,91.16666666666667,2,1,105.068
120,10602,196.0,5.0,902,87.16666666666667,5,1,137.638
120,10555,196.0,3.0,865,86.5,3,1,96.043
120,10217,196.0,2.0,850,85.0,3,0,69.301
120,10896,196.0,2.0,902,88.33333333333333,2,1,105.068
120,10462,196.0,1.0,825,82.5,6,0,49.547
120,10666,196.0,2.0,933,90.66666666666667,2,1,21.04
119,10971,196.0,2.0,963,96.16666666666667,3,0,503.183
120,10738,196.0,2.0,842,84.16666666666667,1,0,35.959
120,10848,196.0,1.0,925,90.33333333333333,1,1,12.341
120,10567,196.0,6.0,882,88.16666666666667,5,0,101.274
120,10650,196.0,4.0,800,80.0,1,0,49.865
120,10999,196.0,4.0,930,93.0,4,1,89.771
119,11024,196.0,1.0,912,90.0,1,1,15.182
120,10434,196.0,1.0,947,93.5,1,1,49.865
120,10666,196.0,2.0,877,85.16666666666667,8,0,21.04
120,10373,196.0,6.0,892,89.0,6,1,53.149
120,10215,196.0,1.0,935,93.5,1,1,9.638
119,10372,196.0,2.0,887,88.66666666666667,2,1,57.272
120,11152,196.0,4.0,888,87.33333333333333,1,0,29.132
119,10706,196.0,3.0,813,81.33333333333333,5,0,73.962
120,10650,196.0,2.0,913,91.0,2,1,49.865
120,10272,196.0,1.0,888,87.5,1,1,48.809
120,10855,196.0,1.0,897,87.66666666666667,1,1,105.996
120,10661,196.0,1.0,950,94.0,1,1,1929.03
119,10786,196.0,2.0,910,90.0,2,1,53.046
120,10474,196.0,1.0,898,88.66666666666667,1,1,43.375
120,10530,196.0,1.0,918,91.83333333333333,1,1,93.401
120,10725,196.0,3.0,895,87.5,3,1,44.036
120,10558,196.0,1.0,860,85.83333333333333,1,1,95.506
120,10469,196.0,1.0,920,92.2,1,1,238.548
120,10896,196.0,1.0,902,90.16666666666667,1,1,107.699
120,10558,196.0,2.0,782,78.16666666666667,1,0,89.771
119,10429,196.0,3.0,878,87.83333333333333,3,1,35.959
119,10329,196.0,2.0,945,91.5,2,1,77.8
119,10874,196.0,3.0,918,91.0,3,1,86.471
120,10671,196.0,2.0,922,87.16666666666667,2,1,77.8
119,10215,196.0,1.0,922,91.16666666666667,1,1,14.672
120,10429,196.0,3.0,893,89.33333333333333,3,1,35.959
119,10341,196.0,3.0,882,86.5,3,1,44.036
120,10706,196.0,3.0,905,89.16666666666667,3,1,77.395
120,10429,196.0,2.0,903,90.16666666666667,2,1,35.959
120,10896,196.0,1.0,927,92.66666666666667,5,0,105.068
120,10567,196.0,4.0,910,86.5,4,1,96.043
120,10306,196.0,5.0,883,87.16666666666667,4,0,
120,11130,196.0,1.0,903,90.33333333333333,1,1,92.454
120,10602,196.0,1.0,937,93.66666666666667,1,1,137.638
120,10780,196.0,2.0,873,85.16666666666667,2,1,44.036
