GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10267,L7E,196.0,2.0,850,84.16666666666667,2,1,88.087
119,10722,N7W,196.0,2.0,938,93.0,2,1,219.66
120,10703,N6H,196.0,2.0,870,87.0,2,1,143.078
120,10410,L5K,196.0,1.0,820,81.16666666666667,1,1,41.652
120,10558,L4J,196.0,2.0,790,77.66666666666667,2,1,89.771
120,11043,L7G,196.0,3.0,847,83.0,3,1,58.494
120,11166,,196.0,8.0,808,80.33333333333333,8,1,
120,10892,M3N,196.0,3.0,755,75.5,3,0,73.962
119,10484,P1A,196.0,1.0,942,93.0,1,1,393.099
120,10680,L8W,196.0,1.0,968,96.83333333333333,1,1,18.526
120,11020,L8J,196.0,1.0,838,81.0,2,0,27.328
120,11200,L4N,196.0,1.0,873,86.0,1,1,149.33
119,10429,L6H,196.0,1.0,917,90.0,1,1,35.959
120,11225,L5G,196.0,3.0,847,81.33333333333333,3,1,48.897
120,10348,P0H,196.0,3.0,893,88.5,3,1,434.477
120,10577,L2W,196.0,2.0,850,85.0,2,1,68.607
120,11194,L3R,196.0,2.0,840,80.83333333333333,4,0,101.274
120,10429,L6H,196.0,2.0,765,74.66666666666667,2,0,35.959
120,10341,L5M,196.0,3.0,755,75.33333333333333,1,0,44.036
120,10837,M9V,196.0,3.0,877,85.83333333333333,3,1,68.4
120,11049,L8G,196.0,1.0,798,79.83333333333333,1,1,30.775
120,10274,L3V,196.0,2.0,893,88.16666666666667,2,1,185.795
120,10694,N3T,196.0,2.0,867,85.33333333333333,2,1,30.2
120,10585,N1S,196.0,4.0,808,80.83333333333333,4,1,37.914
120,10372,M9B,196.0,1.0,828,82.33333333333333,1,1,57.793
120,10505,L0R,196.0,2.0,882,85.5,2,1,58.645
120,11152,L9G,196.0,1.0,868,85.2,1,1,15.182
120,10781,L6M,196.0,2.0,902,89.16666666666667,3,0,29.132
119,10222,L5L,196.0,2.0,890,85.33333333333333,5,0,43.375
119,10720,L9R,196.0,1.0,828,82.0,1,1,144.945
120,10374,M9M,196.0,3.0,813,79.16666666666667,3,1,68.176
119,10462,L5M,196.0,1.0,943,93.0,6,0,44.036
120,11021,L9T,196.0,2.0,865,86.5,2,1,36.861
120,10868,L4C,196.0,2.0,860,82.33333333333333,2,1,96.7
119,10396,M2P,196.0,2.0,902,90.16666666666667,2,1,79.187
120,11060,L4E,196.0,6.0,803,80.33333333333333,6,1,111.505
119,10751,L6P,196.0,3.0,915,91.5,3,1,77.8
120,10926,L5L,196.0,2.0,852,84.16666666666667,2,1,43.375
119,11245,L9A,196.0,1.0,972,95.16666666666667,3,0,8.381
120,10323,,196.0,1.0,903,90.33333333333333,1,1,
120,10735,L1N,196.0,3.0,940,92.5,1,0,122.939
120,11024,L9K,196.0,2.0,887,87.33333333333333,2,1,9.638
120,10964,L5K,196.0,1.0,795,79.5,1,1,41.652
120,10978,M2J,196.0,1.0,847,84.66666666666667,1,1,85.743
120,11024,L9C,196.0,1.0,855,83.83333333333333,1,1,6.603
120,10387,M1X,196.0,1.0,915,90.33333333333333,1,1,101.118
120,10896,L1V,196.0,3.0,790,79.0,3,1,105.068
120,10302,L6M,196.0,1.0,837,83.33333333333333,1,1,29.132
120,10331,L5N,196.0,3.0,787,76.0,1,0,47.066
119,11011,L7S,196.0,1.0,903,89.16666666666667,1,1,17.169
120,10611,L2S,196.0,1.0,955,94.5,8,0,72.9
120,10650,L5B,196.0,3.0,923,90.0,7,0,49.865
120,10436,L2T,196.0,2.0,805,80.5,2,0,75.887
120,10567,L3R,196.0,1.0,815,81.5,1,1,101.274
119,10896,L1V,196.0,3.0,878,85.16666666666667,3,1,105.068
119,10342,M6J,196.0,4.0,908,90.83333333333333,4,1,65.736
120,10528,N1L,196.0,3.0,845,82.66666666666667,3,1,43.773
119,10546,N0K,196.0,6.0,910,89.33333333333333,6,1,123.468
119,10876,M4P,196.0,1.0,958,95.83333333333333,1,1,81.336
119,10474,L6H,196.0,2.0,853,84.5,2,1,35.959
120,11220,L5W,196.0,1.0,947,93.5,1,1,58.552
120,10272,L4W,196.0,2.0,865,85.5,2,1,54.851
119,10848,L7P,196.0,1.0,932,92.0,1,1,12.341
120,10851,L5V,196.0,2.0,825,81.5,2,1,48.809
120,10666,L7L,196.0,2.0,818,81.83333333333333,2,1,21.04
120,10731,L9G,196.0,1.0,893,86.66666666666667,1,1,15.182
120,10302,L6M,196.0,2.0,768,76.83333333333333,2,0,29.132
120,10385,M2M,196.0,2.0,878,84.5,2,1,95.506
120,11059,L0R,196.0,1.0,923,92.33333333333333,1,1,58.645
120,10486,N4K,196.0,2.0,823,82.33333333333333,2,1,213.801
120,10462,L5C,196.0,1.0,835,83.5,1,1,49.547
120,11245,L8W,196.0,1.0,822,81.0,1,1,18.526
120,11012,N0E,196.0,1.0,852,76.83333333333333,1,1,78.822
120,10709,L8E,196.0,1.0,887,85.0,2,0,34.328
120,10474,L6H,196.0,2.0,792,77.0,2,0,35.959
119,10944,K0K,196.0,1.0,862,86.16666666666667,1,1,273.902
120,10956,L1E,196.0,1.0,850,85.0,1,1,132.428
120,10225,L6S,196.0,4.0,820,80.5,4,1,69.821
120,10594,L8S,196.0,1.0,907,88.83333333333333,1,1,0.836
120,10706,M2N,196.0,5.0,802,78.83333333333333,5,1,80.095
119,10861,P3E,196.0,2.0,872,86.83333333333333,2,1,437.696
120,11243,M6P,196.0,3.0,870,85.33333333333333,3,1,63.7
120,11051,L5M,196.0,5.0,882,81.5,5,1,44.036
120,11011,L7T,196.0,2.0,838,83.5,2,1,13.14
120,10499,L2H,196.0,1.0,877,87.66666666666667,1,1,85.419
120,10331,L5N,196.0,2.0,850,83.33333333333333,2,1,47.066
120,11236,L5V,196.0,1.0,905,90.5,1,1,48.809
119,10709,L8E,196.0,3.0,757,75.66666666666667,3,0,34.328
120,11180,M1K,196.0,2.0,895,89.5,3,0,94.663
120,10703,N6H,196.0,2.0,830,80.83333333333333,2,1,143.078
120,10861,P3E,196.0,3.0,900,89.0,3,1,437.696
120,10988,M6J,196.0,3.0,910,91.0,3,1,65.736
119,11195,M5M,196.0,2.0,932,88.83333333333333,4,0,77.704
119,11091,L5K,196.0,1.0,915,91.5,1,1,41.652
120,10273,,196.0,1.0,833,83.33333333333333,1,1,
120,10331,L5N,196.0,2.0,857,84.5,2,1,47.066
120,11043,L7G,196.0,2.0,868,80.5,2,1,58.494
120,10784,N7A,196.0,2.0,879,86.5,2,1,175.537
120,10699,L4M,196.0,1.0,895,89.5,1,1,154.139
120,10213,L9B,196.0,1.0,860,86.0,1,1,14.672
120,10657,K0L,196.0,2.0,832,81.66666666666667,2,1,274.237
120,10598,L9C,196.0,3.0,837,80.33333333333333,1,0,6.603
120,11021,L9T,196.0,2.0,847,81.5,2,1,36.861
120,10571,N0E,196.0,3.0,842,78.33333333333333,1,0,78.822
120,10436,L2R,196.0,1.0,838,83.83333333333333,1,1,68.5
120,10400,L4W,196.0,1.0,900,90.0,1,1,54.851
120,10725,L5M,196.0,1.0,862,86.16666666666667,1,1,44.036
120,10523,N0L,196.0,1.0,977,97.66666666666667,1,1,148.182
120,10372,M9C,196.0,2.0,753,75.33333333333333,1,0,57.272
120,10759,N0G,196.0,1.0,867,86.66666666666667,1,1,136.481
120,10738,L6H,196.0,1.0,837,83.5,1,1,35.959
120,11061,L6V,196.0,2.0,825,78.16666666666667,2,1,69.392
120,10887,M9R,196.0,2.0,847,84.66666666666667,2,1,64.777
120,10247,M1H,196.0,4.0,862,86.16666666666667,4,1,93.422
120,10525,L5R,196.0,1.0,850,,1,1,50.5
120,10610,L8H,196.0,1.0,885,86.66666666666667,1,1,28.251
119,10964,L5J,196.0,1.0,898,88.66666666666667,1,1,38.646
120,10879,M1W,196.0,2.0,852,85.16666666666667,2,1,90.18
120,10301,L5L,196.0,1.0,892,89.16666666666667,1,1,43.375
120,11216,L9P,196.0,5.0,810,80.5,5,1,142.918
120,10267,L0N,196.0,3.0,813,81.33333333333333,3,1,101.223
120,10725,L5M,196.0,2.0,823,82.33333333333333,2,1,44.036
120,11060,L4J,196.0,1.0,828,80.16666666666667,1,1,89.771
120,11142,M3C,196.0,3.0,848,84.83333333333333,3,1,81.269
119,11236,L5V,196.0,1.0,908,87.16666666666667,1,1,48.809
120,10564,M1L,196.0,2.0,795,76.83333333333333,2,0,82.955
120,10269,N3V,196.0,2.0,870,85.33333333333333,2,1,42.049
120,11049,L8E,196.0,2.0,882,87.5,2,1,34.328
120,10982,L2J,196.0,2.0,842,82.0,2,1,82.8
120,10270,M1C,196.0,4.0,968,96.16666666666667,4,1,102.72
120,10764,L3M,196.0,1.0,865,86.5,1,1,44.362
120,11041,L8L,196.0,1.0,957,95.16666666666667,1,1,7.135
120,10962,L0B,196.0,1.0,878,86.0,1,1,165.539
119,10578,L6C,196.0,3.0,858,81.33333333333333,3,1,101.898
120,10671,L6P,196.0,1.0,822,82.16666666666667,1,1,77.8
120,10666,L7L,196.0,1.0,922,91.5,1,1,21.04
120,10935,L6C,196.0,1.0,820,78.0,1,1,101.898
120,10818,L5V,196.0,4.0,838,82.5,4,1,48.809
119,10429,L6H,196.0,1.0,885,86.83333333333333,1,1,35.959
120,10537,L3V,196.0,2.0,925,92.5,2,1,185.795
