GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10598,L9G,196.0,4.0,857,85.66666666666667,4,1
120,10434,L5B,196.0,1.0,877,87.0,1,1
120,10947,M2J,196.0,3.0,857,85.66666666666667,3,1
120,11082,L3R,196.0,1.0,885,88.5,1,1
120,10301,L5L,196.0,3.0,753,73.0,3,0
120,10654,L1X,196.0,1.0,902,85.16666666666667,1,1
120,10934,L1P,196.0,1.0,872,86.0,1,1
120,10250,N7V,196.0,1.0,828,79.5,1,0
120,10316,L5R,196.0,2.0,853,83.66666666666667,2,1
119,10849,K7S,196.0,1.0,882,88.16666666666667,1,1
120,10471,N0G,196.0,1.0,883,83.33333333333333,3,0
120,10410,L5H,196.0,2.0,857,83.5,2,1
120,10469,P1L,196.0,2.0,865,85.33333333333333,2,1
120,10290,N3C,196.0,1.0,793,79.33333333333333,1,0
120,11242,L9G,196.0,1.0,885,88.5,1,1
120,10709,L8E,196.0,1.0,870,84.0,1,1
120,10725,L5M,196.0,5.0,867,86.66666666666667,5,1
120,10725,L5M,196.0,4.0,903,87.0,4,1
120,11024,L9K,196.0,1.0,935,92.5,1,1
120,10244,L6A,196.0,3.0,862,84.16666666666667,3,1
120,10771,L2N,196.0,1.0,912,91.16666666666667,1,1
120,10521,M9A,196.0,1.0,948,94.83333333333333,1,1
120,10786,L4X,196.0,1.0,873,87.33333333333333,1,1
119,10719,M2L,196.0,4.0,955,92.66666666666667,4,1
120,10852,M1B,196.0,2.0,913,86.0,2,1
119,10682,N3S,196.0,1.0,875,86.0,2,0
120,10314,M6P,196.0,3.0,800,80.0,3,0
120,10603,L8J,196.0,1.0,882,86.33333333333333,1,1
120,10259,L4C,196.0,1.0,772,73.16666666666667,1,0
120,10703,N6K,196.0,3.0,878,87.83333333333333,3,1
119,11229,L4C,196.0,1.0,987,98.5,1,1
120,10270,M1C,196.0,5.0,833,82.5,1,0
120,10360,L7P,196.0,2.0,895,89.16666666666667,2,1
120,10474,L6M,196.0,2.0,872,87.16666666666667,2,1
119,11024,L9K,196.0,1.0,895,87.66666666666667,2,0
120,10613,L3X,196.0,4.0,863,83.0,4,1
120,11189,K9A,196.0,3.0,927,92.16666666666667,3,1
120,10567,L3R,196.0,1.0,910,91.0,1,1
119,11023,N1G,196.0,2.0,918,91.0,2,1
120,10725,L5M,196.0,1.0,878,86.33333333333333,1,1
120,10495,L9C,196.0,1.0,913,90.0,1,1
120,10400,L4W,196.0,2.0,882,88.16666666666667,2,1
120,10869,M8V,196.0,1.0,870,84.5,1,1
120,10432,L6B,196.0,2.0,942,93.83333333333333,2,1
120,11010,N9B,196.0,3.0,857,85.66666666666667,3,1
119,10277,K0H,196.0,3.0,868,83.16666666666667,3,1
120,10671,L6R,196.0,2.0,887,86.0,2,1
120,10786,L4W,196.0,2.0,853,85.33333333333333,2,1
120,11220,L5W,196.0,2.0,890,87.16666666666667,2,1
120,10813,L7L,196.0,1.0,853,83.66666666666667,1,1
120,11113,M1P,196.0,5.0,868,86.83333333333333,5,1
119,10248,L7A,196.0,3.0,850,82.33333333333333,3,1
119,10780,L5V,196.0,4.0,880,86.83333333333333,4,1
120,10252,L9T,196.0,1.0,893,89.16666666666667,1,1
120,10775,L9H,196.0,3.0,922,92.16666666666667,3,1
120,10837,M9V,196.0,1.0,877,87.66666666666667,1,1
120,11190,L4B,196.0,3.0,887,88.66666666666667,3,1
119,10512,M2R,196.0,4.0,910,91.0,4,1
119,10400,L4Z,196.0,3.0,978,95.33333333333333,3,1
120,10235,L7A,196.0,1.0,922,92.16666666666667,1,1
119,11059,L0R,196.0,1.0,877,87.66666666666667,1,1
120,10244,L9S,196.0,2.0,857,85.66666666666667,2,1
119,10732,N7M,196.0,1.0,937,92.83333333333333,1,1
120,10246,M5A,196.0,1.0,922,89.16666666666667,1,1
120,10289,N4K,196.0,1.0,905,87.33333333333333,1,1
119,10449,L7A,196.0,7.0,963,96.0,9,0
120,10732,N7M,196.0,1.0,933,87.16666666666667,1,1
120,10747,M6E,196.0,3.0,843,84.33333333333333,3,1
120,10355,L2J,196.0,1.0,908,89.33333333333333,1,1
120,10245,L0J,196.0,2.0,872,84.66666666666667,2,1
120,10839,L3R,196.0,11.0,873,83.66666666666667,11,1
120,10523,N5P,196.0,1.0,862,83.33333333333333,1,1
120,10666,L7L,196.0,3.0,903,86.66666666666667,3,1
120,10557,L6L,196.0,2.0,922,89.33333333333333,2,1
119,10725,L5M,196.0,1.0,780,78.0,1,0
120,10853,L9T,196.0,2.0,868,83.83333333333333,2,1
120,11060,M1B,196.0,3.0,865,86.5,3,1
120,10659,M1W,196.0,1.0,863,86.16666666666667,1,1
119,10649,L5M,196.0,3.0,883,85.83333333333333,3,1
119,10801,M2H,196.0,4.0,912,91.16666666666667,4,1
120,10733,L6Z,196.0,2.0,775,76.83333333333333,1,0
120,10659,M1V,196.0,1.0,875,86.33333333333333,1,1
120,10387,M5N,196.0,2.0,852,82.66666666666667,2,1
119,10873,M1X,196.0,4.0,830,83.0,4,1
120,10706,M3N,196.0,2.0,838,82.16666666666667,2,1
119,10706,M2N,196.0,3.0,867,83.33333333333333,3,1
120,10474,L6M,196.0,3.0,855,78.5,3,0
120,10314,M6P,196.0,1.0,855,85.5,1,1
120,10750,L3Y,196.0,2.0,850,83.66666666666667,2,1
119,10818,L5W,196.0,1.0,932,92.16666666666667,1,1
120,11236,L5V,196.0,4.0,895,87.16666666666667,4,1
119,10725,L5M,196.0,1.0,878,87.66666666666667,1,1
120,10792,N1T,196.0,6.0,848,84.0,6,1
120,10505,L0R,196.0,1.0,902,88.0,1,1
120,10837,M9V,196.0,3.0,857,85.66666666666667,3,1
120,10600,M1W,196.0,2.0,800,75.16666666666667,2,0
120,10855,L3S,196.0,1.0,792,78.0,2,0
120,10434,L5B,196.0,2.0,903,88.83333333333333,2,1
120,10457,L6T,196.0,4.0,872,87.16666666666667,4,1
120,10235,M1T,196.0,3.0,892,89.16666666666667,3,1
120,10458,M2L,196.0,6.0,878,87.83333333333333,6,1
120,10649,L5R,196.0,1.0,892,85.83333333333333,1,1
119,10341,L5V,196.0,2.0,935,93.5,8,0
120,10290,N1T,196.0,2.0,877,86.83333333333333,2,1
120,10594,L8R,196.0,1.0,892,87.5,1,1
120,10715,L1K,196.0,5.0,895,84.83333333333333,5,1
120,10988,M5V,196.0,3.0,855,85.5,3,1
119,11220,L5W,196.0,2.0,933,91.0,2,1
119,10717,L6J,196.0,3.0,845,84.5,3,1
120,11242,L0R,196.0,2.0,912,91.16666666666667,2,1
119,10725,L5M,196.0,1.0,850,85.0,1,1
120,11094,L5G,196.0,1.0,910,90.66666666666667,1,1
120,10314,M6P,196.0,1.0,877,87.66666666666667,1,1
120,10706,M9M,196.0,2.0,877,84.33333333333333,2,1
120,11026,M8Z,196.0,1.0,863,80.83333333333333,2,0
119,10404,L6A,196.0,3.0,913,90.33333333333333,3,1
120,10871,L7M,196.0,2.0,918,91.83333333333333,2,1
120,10797,N4G,196.0,2.0,800,80.0,2,0
119,10821,L7C,196.0,1.0,880,86.33333333333333,1,1
119,10549,L5V,196.0,3.0,867,85.66666666666667,3,1
120,10786,L4X,196.0,1.0,878,85.33333333333333,1,1
120,11216,L1X,196.0,2.0,860,86.0,2,1
120,10252,L5V,196.0,3.0,948,93.16666666666667,2,0
120,11241,L4N,196.0,1.0,885,88.0,1,1
120,10798,L7G,196.0,3.0,793,78.83333333333333,3,0
120,11051,L5M,196.0,1.0,862,82.83333333333333,1,1
120,10649,L5R,196.0,1.0,852,78.66666666666667,1,0
120,10517,L6V,196.0,4.0,818,79.5,4,0
120,10737,N1H,196.0,1.0,853,85.0,1,1
120,10801,M2J,196.0,6.0,877,84.0,6,1
120,10955,L0P,196.0,3.0,880,86.0,3,1
120,10649,L5V,196.0,2.0,880,88.0,2,1
119,10396,M5N,196.0,1.0,918,87.5,5,0
120,10462,L5L,196.0,1.0,853,82.83333333333333,6,0
120,10474,L6M,196.0,2.0,847,84.66666666666667,1,0
120,11021,L9T,196.0,6.0,863,85.0,6,1
120,10930,L3X,196.0,4.0,948,92.16666666666667,4,1
120,10831,K8N,196.0,5.0,863,86.33333333333333,5,1
119,10812,L0G,196.0,3.0,858,72.16666666666667,3,1
120,11238,L8S,196.0,2.0,900,90.0,2,1
120,10913,M1S,196.0,3.0,862,84.0,3,1
120,10215,L9B,196.0,2.0,887,87.66666666666667,3,0
119,10913,M1S,196.0,2.0,865,85.16666666666667,2,1
119,10972,L9Y,196.0,1.0,928,88.33333333333333,1,1
119,10717,L6J,196.0,1.0,878,87.5,1,1
120,10239,L4E,196.0,1.0,862,86.16666666666667,1,1
120,10715,L1G,196.0,5.0,823,80.0,5,0
120,11043,L7G,196.0,1.0,860,86.0,1,1
120,10600,M1T,196.0,2.0,885,88.5,2,1
120,11051,L5M,196.0,2.0,847,84.5,2,1
119,10871,L7L,196.0,2.0,850,85.0,2,1
120,10215,L9A,196.0,2.0,860,86.0,2,1
120,11049,L8E,196.0,2.0,908,90.83333333333333,2,1
120,10779,L6Z,196.0,3.0,850,85.0,3,1
120,10282,L6Y,196.0,5.0,780,75.66666666666667,5,0
120,10788,L8K,196.0,1.0,832,83.16666666666667,1,1
120,10672,L4C,196.0,1.0,880,86.16666666666667,1,1
120,10530,N1P,196.0,1.0,793,79.33333333333333,1,0
120,10725,L5M,196.0,5.0,915,90.5,5,1
120,10636,L4S,196.0,2.0,873,87.33333333333333,2,1
119,10650,L5G,196.0,1.0,843,83.5,1,1
120,10975,N4S,196.0,2.0,863,84.16666666666667,2,1
119,10733,L4T,196.0,5.0,880,86.33333333333333,5,1
120,10672,L4S,196.0,7.0,875,87.5,9,0
120,10593,L0R,196.0,2.0,895,89.5,2,1
120,10722,N7S,196.0,1.0,757,75.66666666666667,1,0
119,10860,P3Y,196.0,3.0,893,86.33333333333333,3,1
120,10434,L5B,196.0,2.0,882,84.16666666666667,2,1
120,10964,L5L,196.0,5.0,890,85.33333333333333,5,1
120,10855,L3S,196.0,4.0,853,85.33333333333333,4,1
120,10639,L5M,196.0,1.0,895,89.33333333333333,1,1
119,11024,L9K,196.0,1.0,897,88.0,1,1
120,10386,L6A,196.0,2.0,862,85.16666666666667,2,1
120,10243,L7A,196.0,4.0,875,86.83333333333333,4,1
120,11225,L6J,196.0,2.0,915,90.5,2,1
120,11236,L5V,196.0,5.0,853,72.5,1,0
119,10526,M2H,196.0,1.0,877,87.66666666666667,1,1
120,10879,M1W,196.0,4.0,835,83.5,4,1
120,10853,L9T,196.0,5.0,867,85.33333333333333,5,1
120,10225,L6R,196.0,2.0,865,85.83333333333333,2,1
119,10728,M4X,196.0,3.0,850,83.66666666666667,6,0
120,10668,M1C,196.0,2.0,788,76.66666666666667,2,0
119,10474,L6H,196.0,4.0,928,92.5,4,1
120,11238,L8N,196.0,2.0,882,88.16666666666667,2,1
120,10674,L0R,196.0,1.0,883,87.16666666666667,1,1
119,10448,K8V,196.0,1.0,932,93.16666666666667,1,1
120,10462,L5C,196.0,3.0,832,83.16666666666667,3,1
120,10466,L4H,196.0,3.0,923,90.5,3,1
120,10926,L5L,196.0,1.0,763,76.33333333333333,1,0
120,10813,L7P,196.0,1.0,755,74.16666666666667,1,0
120,10930,L9N,196.0,4.0,842,83.5,3,0
120,10671,L6R,196.0,3.0,940,-1.0,3,1
120,10495,L9C,196.0,2.0,847,82.83333333333333,1,0
120,10671,L6R,196.0,1.0,902,90.16666666666667,1,1
120,10997,L4L,196.0,6.0,838,82.5,1,0
120,10733,L6Y,196.0,3.0,893,71.16666666666667,3,1
120,10754,M6G,196.0,4.0,858,85.0,4,1
120,11190,M2N,196.0,3.0,903,90.33333333333333,3,1
120,10706,M3N,196.0,1.0,903,86.0,1,1
120,11226,L6R,196.0,1.0,773,74.33333333333333,1,0
120,10843,M1E,196.0,4.0,863,86.33333333333333,4,1
120,10776,L1N,196.0,3.0,837,43.166666666666664,1,0
120,10213,L0R,196.0,2.0,875,85.33333333333333,2,1
120,10462,L5K,196.0,5.0,867,84.83333333333333,6,0
119,11051,L5N,196.0,1.0,898,89.5,1,1
119,11021,L9T,196.0,1.0,858,84.83333333333333,1,1
120,10436,L2T,196.0,1.0,825,79.33333333333333,2,0
119,10650,L5G,196.0,4.0,853,85.33333333333333,4,1
120,10699,L4M,196.0,3.0,858,84.33333333333333,3,1
120,10341,L5M,196.0,2.0,820,79.83333333333333,1,0
120,10647,L4S,196.0,2.0,815,79.5,2,0
120,10474,L6M,196.0,3.0,868,85.5,3,1
120,10546,N5A,196.0,1.0,927,92.66666666666667,1,1
120,10775,L9C,196.0,2.0,867,84.33333333333333,1,0
120,10953,M1L,196.0,2.0,872,86.33333333333333,2,1
120,11051,L5M,196.0,3.0,892,88.0,3,1
120,10947,M2N,196.0,2.0,758,74.16666666666667,2,0
120,10788,L8E,196.0,1.0,860,86.0,1,1
120,10459,N2K,196.0,1.0,838,81.33333333333333,1,1
120,10851,L5J,196.0,1.0,903,88.16666666666667,1,1
120,10566,M4A,196.0,1.0,857,83.0,1,1
120,10401,N5Y,196.0,3.0,892,89.0,3,1
120,10270,M1C,196.0,1.0,803,78.0,1,0
120,10325,M6B,196.0,4.0,850,85.0,4,1
120,10240,L0K,196.0,1.0,888,86.66666666666667,1,1
120,10495,L8T,196.0,3.0,830,83.0,3,1
120,10953,M4J,196.0,2.0,887,88.16666666666667,2,1
120,10788,L8E,196.0,2.0,873,84.66666666666667,2,1
120,10509,N0G,196.0,2.0,925,91.5,2,1
119,10986,K2G,196.0,2.0,915,91.5,2,1
119,11021,L9T,196.0,3.0,863,83.33333333333333,3,1
120,10853,L9T,196.0,2.0,860,85.33333333333333,2,1
120,10655,L1T,196.0,2.0,873,87.33333333333333,2,1
120,11021,L9T,196.0,1.0,892,87.66666666666667,1,1
120,10596,N3Y,196.0,5.0,770,76.33333333333333,1,0
120,10627,L0M,196.0,1.0,882,87.83333333333333,1,1
120,10745,N4N,196.0,3.0,882,85.0,3,1
120,10250,N7S,196.0,2.0,905,90.0,2,1
119,10717,L6J,196.0,2.0,915,90.33333333333333,2,1
120,11024,L0R,196.0,1.0,843,81.83333333333333,1,0
120,11236,L5V,196.0,1.0,867,85.0,4,0
120,10620,M9V,196.0,1.0,865,84.66666666666667,1,1
120,11024,L0R,196.0,3.0,760,73.0,2,0
120,10495,L9B,196.0,1.0,893,89.33333333333333,1,1
120,10515,L7R,196.0,1.0,843,83.0,3,0
120,10492,L4J,196.0,2.0,877,86.0,2,1
120,10984,N5X,196.0,3.0,857,83.0,3,1
120,10557,L6L,196.0,1.0,853,83.5,1,1
120,10495,L9A,196.0,1.0,782,78.16666666666667,1,0
120,10953,M1K,196.0,3.0,848,84.0,3,1
120,10751,L7E,196.0,2.0,862,86.16666666666667,2,1
120,11021,L9T,196.0,1.0,862,85.83333333333333,1,1
120,10889,M1V,196.0,2.0,930,90.5,2,1
120,11226,L6R,196.0,5.0,817,81.66666666666667,5,0
119,10486,N0H,196.0,2.0,920,90.33333333333333,2,1
120,10252,L5V,196.0,1.0,903,86.5,1,1
120,10356,L7M,196.0,2.0,897,89.16666666666667,2,1
120,10692,L0R,196.0,3.0,915,88.66666666666667,3,1
120,10803,M9V,196.0,4.0,905,85.16666666666667,4,1
119,10639,L5M,196.0,1.0,927,88.16666666666667,1,1
120,11108,M1W,196.0,5.0,893,89.33333333333333,5,1
120,11051,L5N,196.0,3.0,847,84.5,3,1
120,11238,L9C,196.0,4.0,887,88.66666666666667,4,1
120,10314,M6P,196.0,3.0,893,89.33333333333333,3,1
120,11034,L4C,196.0,3.0,875,86.66666666666667,3,1
119,10853,L9T,196.0,1.0,802,69.5,1,0
119,10786,L4W,196.0,3.0,882,87.66666666666667,3,1
119,10314,M6P,196.0,1.0,865,86.5,1,1
120,10982,L2J,196.0,2.0,900,90.0,2,1
120,10668,M1N,196.0,2.0,828,77.33333333333333,2,0
119,10672,L4S,196.0,3.0,888,88.0,3,1
119,10559,M9V,196.0,2.0,865,74.0,2,1
120,10678,M4J,196.0,2.0,878,87.83333333333333,2,1
120,10341,L5N,196.0,1.0,893,89.33333333333333,1,1
119,10215,L9C,196.0,1.0,882,88.16666666666667,1,1
120,11062,L7E,196.0,2.0,775,74.83333333333333,1,0
120,10215,L9A,196.0,3.0,825,81.66666666666667,1,0
120,10788,L8E,196.0,1.0,945,93.16666666666667,1,1
119,11226,L6R,196.0,4.0,928,92.33333333333333,4,1
120,10671,L6R,196.0,1.0,893,86.33333333333333,3,0
120,10786,L4W,196.0,7.0,862,83.83333333333333,7,1
120,10978,M2M,196.0,3.0,880,88.0,3,1
120,10528,N1G,196.0,1.0,910,91.0,5,0
120,10947,M2N,196.0,2.0,872,85.0,2,1
120,11004,K4A,196.0,1.0,768,74.33333333333333,1,0
120,10964,L5J,196.0,1.0,872,86.5,1,1
120,10738,L6H,196.0,6.0,788,78.5,1,0
119,10557,L6L,196.0,3.0,898,87.16666666666667,3,1
119,10792,N1T,196.0,5.0,890,88.0,5,1
119,11051,L5M,196.0,2.0,910,88.66666666666667,2,1
120,10504,N2T,196.0,2.0,933,91.0,2,1
120,10430,N0M,196.0,5.0,888,85.33333333333333,5,1
120,10466,L4H,196.0,2.0,885,88.5,2,1
120,10718,M5P,196.0,2.0,850,85.0,2,1
120,10451,N2R,196.0,3.0,870,73.16666666666667,3,1
119,10464,M1G,196.0,1.0,852,83.83333333333333,1,1
120,10725,L5M,196.0,3.0,885,84.33333333333333,3,1
120,10780,L5N,196.0,4.0,840,84.0,2,0
120,10733,L6Y,196.0,6.0,933,76.66666666666667,6,1
120,10866,L2M,196.0,3.0,885,86.33333333333333,3,1
119,11057,L6C,196.0,2.0,792,78.0,1,0
120,10839,L3R,196.0,6.0,802,78.16666666666667,2,0
120,10458,M2H,196.0,4.0,862,83.5,4,1
120,11238,L4Z,196.0,2.0,803,80.33333333333333,2,0
120,10273,L5B,196.0,1.0,848,84.83333333333333,1,1
120,10610,L8K,196.0,4.0,820,78.83333333333333,1,0
120,11091,L5L,196.0,1.0,778,77.83333333333333,1,0
120,11026,M6G,196.0,3.0,898,87.5,3,1
119,10400,L4Z,196.0,2.0,870,83.0,2,1
119,10324,L5M,196.0,3.0,898,16.0,7,0
120,10390,L3Z,196.0,9.0,775,74.5,9,0
120,10697,L6E,196.0,3.0,868,85.16666666666667,3,1
120,10481,M6R,196.0,5.0,758,75.83333333333333,5,0
120,11236,L5V,196.0,7.0,783,72.16666666666667,7,0
120,10434,L5B,196.0,1.0,847,84.66666666666667,1,1
120,10780,L5L,196.0,3.0,872,87.16666666666667,3,1
119,11149,L4S,196.0,1.0,958,95.83333333333333,1,1
120,10468,M1H,196.0,1.0,820,80.16666666666667,1,0
120,10215,L8W,196.0,1.0,847,84.66666666666667,1,1
120,11094,L6L,196.0,1.0,957,95.66666666666667,1,1
120,10780,L5R,196.0,6.0,867,85.5,6,1
120,10709,L8E,196.0,2.0,965,96.0,2,1
120,10215,L8W,196.0,1.0,880,87.33333333333333,1,1
120,10495,L9C,196.0,1.0,890,88.0,2,0
119,10463,M6M,196.0,2.0,895,86.33333333333333,2,1
120,10771,L2M,196.0,1.0,897,88.83333333333333,1,1
120,10650,L4Y,196.0,2.0,837,80.5,2,0
120,11011,L7N,196.0,1.0,858,85.33333333333333,1,1
120,10434,L5B,196.0,1.0,900,88.0,1,1
120,10215,L9C,196.0,3.0,828,82.83333333333333,2,0
120,10947,M1W,196.0,2.0,868,86.83333333333333,2,1
120,10341,L5M,196.0,1.0,860,84.16666666666667,1,1
120,10811,M2M,196.0,7.0,867,85.0,7,1
120,10495,L9C,196.0,1.0,907,88.33333333333333,3,0
119,10788,L8G,196.0,4.0,768,74.0,1,0
120,11073,M2N,196.0,2.0,855,84.33333333333333,1,0
120,10649,L5V,196.0,3.0,860,85.16666666666667,3,1
120,10400,L4W,196.0,1.0,875,86.83333333333333,1,1
120,10868,L4C,196.0,1.0,832,80.83333333333333,1,1
119,11041,L8L,196.0,1.0,870,86.33333333333333,1,1
119,10926,L5K,196.0,1.0,900,85.16666666666667,4,0
120,10594,L8L,196.0,3.0,873,87.33333333333333,2,0
119,11238,,196.0,1.0,850,85.0,1,1
120,10681,L4R,196.0,1.0,907,89.66666666666667,1,1
120,10751,L6P,196.0,3.0,947,92.83333333333333,3,1
120,10862,P3Y,196.0,2.0,877,87.66666666666667,2,1
120,10649,L5R,196.0,1.0,865,86.5,1,1
120,11028,K2G,196.0,1.0,900,89.5,1,1
120,11051,L5M,196.0,1.0,913,89.66666666666667,2,0
120,10733,L6W,196.0,2.0,898,86.83333333333333,2,1
120,10688,M4Y,196.0,1.0,845,84.5,1,1
120,10818,L5W,196.0,1.0,868,84.66666666666667,1,1
120,10788,L8J,196.0,1.0,915,91.5,1,1
119,11061,L7A,196.0,1.0,868,85.0,3,0
120,10219,N0L,196.0,1.0,842,83.33333333333333,1,1
119,11049,L8G,196.0,5.0,878,84.16666666666667,5,1
120,10600,M1W,196.0,1.0,763,71.83333333333333,1,0
119,10273,L5B,196.0,5.0,877,84.66666666666667,5,1
120,10812,L3Y,196.0,1.0,875,85.0,1,1
120,10888,L4H,196.0,6.0,818,79.16666666666667,7,0
120,11238,L8S,196.0,3.0,860,86.0,3,1
120,11238,L9C,196.0,4.0,855,85.5,4,1
120,10837,M9V,196.0,4.0,882,85.5,4,1
120,10788,L8K,196.0,1.0,942,93.33333333333333,3,0
120,11238,,196.0,3.0,875,87.5,3,1
120,10655,L1S,196.0,1.0,857,83.16666666666667,1,1
120,10401,N5V,196.0,1.0,910,89.66666666666667,1,1
120,10549,L5M,196.0,3.0,897,88.16666666666667,3,1
120,10792,N1S,196.0,5.0,817,79.33333333333333,4,0
120,10215,L0R,196.0,1.0,802,79.0,1,0
120,10801,M2J,196.0,1.0,862,84.5,1,1
119,11238,,196.0,6.0,875,87.5,6,1
120,10869,M8W,196.0,2.0,900,88.83333333333333,2,1
120,10738,L6H,196.0,1.0,892,88.5,1,1
120,11051,L5M,196.0,1.0,888,88.83333333333333,1,1
120,10410,L5L,196.0,3.0,952,93.66666666666667,3,1
120,10302,L6M,196.0,1.0,770,75.66666666666667,1,0
120,11049,L8E,196.0,3.0,858,85.83333333333333,3,1
120,10966,L6S,196.0,1.0,867,85.5,4,0
120,10588,L6R,196.0,3.0,868,86.83333333333333,3,1
119,10647,L4S,196.0,4.0,837,69.33333333333333,2,0
120,10877,L5A,196.0,5.0,887,88.16666666666667,5,1
119,11209,L8S,196.0,2.0,903,90.33333333333333,2,1
120,10982,L2G,196.0,1.0,900,90.0,1,1
120,11142,L6E,196.0,6.0,867,85.83333333333333,6,1
120,10330,L1G,196.0,1.0,787,63.666666666666664,1,0
120,10649,L5V,196.0,3.0,893,89.33333333333333,3,1
120,10301,L5C,196.0,2.0,823,82.33333333333333,3,0
120,10495,L8W,196.0,1.0,847,83.33333333333333,1,1
120,10240,L0L,196.0,1.0,880,86.66666666666667,1,1
120,10855,L3S,196.0,4.0,840,84.0,4,1
120,10853,L9T,196.0,2.0,783,75.33333333333333,2,0
120,10552,M1T,196.0,1.0,895,87.66666666666667,1,1
120,10692,L9H,196.0,1.0,828,77.33333333333333,3,0
120,10495,L8V,196.0,1.0,908,89.83333333333333,1,1
120,10555,L3R,196.0,6.0,840,82.16666666666667,2,0
120,10759,N0G,196.0,3.0,862,85.5,3,1
120,10695,L5C,196.0,1.0,905,90.5,1,1
120,11023,N1G,196.0,2.0,903,88.66666666666667,2,1
120,10713,N1C,196.0,2.0,858,84.5,1,0
120,10215,L9B,196.0,1.0,892,89.16666666666667,1,1
120,10611,L2T,196.0,3.0,898,88.5,3,1
120,10250,N0N,196.0,1.0,863,83.83333333333333,1,1
120,10442,M8Y,196.0,1.0,850,85.0,1,1
120,11094,L6M,196.0,2.0,910,91.0,2,1
120,10855,L3S,196.0,3.0,870,87.0,3,1
120,10462,L5V,196.0,1.0,878,85.5,1,1
120,10564,M1K,196.0,1.0,882,86.83333333333333,1,1
119,10599,M1C,196.0,2.0,850,83.0,2,1
120,10464,M1G,196.0,4.0,868,86.83333333333333,4,1
120,11217,L5B,196.0,3.0,785,78.5,3,0
119,10558,L3T,196.0,2.0,918,91.83333333333333,2,1
120,10870,K0M,196.0,4.0,958,95.83333333333333,4,1
120,10972,L9Y,196.0,2.0,835,83.5,2,1
120,10819,N0H,196.0,3.0,865,86.5,3,1
120,10706,M9M,196.0,3.0,887,83.16666666666667,3,1
120,10724,N3R,196.0,3.0,942,92.33333333333333,3,1
120,10290,N1T,196.0,2.0,777,77.66666666666667,2,0
120,10844,L3P,196.0,2.0,882,84.5,2,1
120,11051,L5M,196.0,2.0,863,85.16666666666667,2,1
120,10984,N6G,196.0,3.0,877,87.33333333333333,3,1
120,10966,L6P,196.0,3.0,907,86.66666666666667,3,1
120,10725,L5M,196.0,4.0,763,75.83333333333333,4,0
120,11059,L0R,196.0,1.0,900,89.66666666666667,1,1
120,10946,K2K,196.0,1.0,872,83.33333333333333,1,1
119,10935,M1P,196.0,2.0,855,82.66666666666667,2,1
120,10835,L4G,196.0,1.0,852,70.66666666666667,1,1
119,10786,L5A,196.0,1.0,993,98.33333333333333,4,0
120,10692,L9H,196.0,3.0,850,84.5,1,0
120,10578,L6C,196.0,2.0,873,87.33333333333333,2,1
119,10578,L6C,196.0,2.0,905,88.5,2,1
120,10708,L3V,196.0,1.0,905,90.5,1,1
120,10964,L5L,196.0,2.0,872,85.16666666666667,2,1
120,10841,M4E,196.0,1.0,808,78.5,1,0
120,11021,L9T,196.0,2.0,802,79.33333333333333,2,0
120,11094,L0R,196.0,1.0,867,85.16666666666667,1,1
120,11236,L5V,196.0,1.0,937,91.83333333333333,1,1
120,10302,L6M,196.0,3.0,805,79.16666666666667,3,0
120,10273,L5L,196.0,3.0,893,88.66666666666667,3,1
119,11110,M1V,196.0,3.0,917,74.83333333333333,1,0
120,10663,K7V,196.0,3.0,772,75.5,3,0
120,10268,N2N,196.0,4.0,863,80.33333333333333,4,0
120,10543,L5A,196.0,4.0,870,87.0,4,1
120,10219,N0L,196.0,1.0,905,73.5,1,1
120,10480,L6A,196.0,2.0,863,84.66666666666667,2,1
119,11238,,196.0,7.0,915,84.16666666666667,7,1
119,10687,N1S,196.0,1.0,855,85.33333333333333,1,1
119,11226,L6R,196.0,2.0,933,90.5,2,1
120,10434,L5A,196.0,1.0,865,71.5,1,1
120,10668,M1G,196.0,5.0,920,92.0,5,1
120,10647,L4S,196.0,2.0,855,85.5,2,1
120,10639,L5M,196.0,3.0,858,85.83333333333333,3,1
120,11225,L6P,196.0,10.0,907,90.66666666666667,10,1
119,10889,M1V,196.0,5.0,857,83.83333333333333,5,1
120,10598,L9K,196.0,1.0,868,86.83333333333333,1,1
120,11238,L8N,196.0,2.0,878,87.66666666666667,2,1
120,11142,M1T,196.0,4.0,872,87.16666666666667,4,1
120,10273,L5B,196.0,4.0,902,90.16666666666667,4,1
120,11238,L9C,196.0,3.0,862,85.33333333333333,3,1
120,10550,L4A,196.0,1.0,855,85.16666666666667,1,1
120,10950,L8K,196.0,1.0,965,94.33333333333333,1,1
120,10855,L3S,196.0,2.0,832,83.16666666666667,2,1
120,10930,L9N,196.0,2.0,857,84.0,1,0
120,10476,L8S,196.0,1.0,888,88.83333333333333,1,1
120,10215,L9C,196.0,2.0,905,84.16666666666667,2,1
120,10754,M6P,196.0,9.0,850,85.0,4,0
120,11011,L7S,196.0,1.0,812,81.16666666666667,1,0
119,10788,L8H,196.0,1.0,922,91.16666666666667,1,1
120,10526,M1V,196.0,2.0,863,86.33333333333333,2,1
120,11094,L6J,196.0,2.0,862,86.16666666666667,2,1
120,11051,L5M,196.0,3.0,770,76.16666666666667,3,0
