GEND,SCHOOL,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED
120,10322,196.0,6.0,822,79.33333333333333,5,0
120,11043,196.0,1.0,877,84.5,1,1
120,10696,196.0,3.0,857,85.66666666666667,3,1
120,10278,196.0,2.0,832,82.33333333333333,2,1
120,11083,196.0,3.0,825,82.5,3,1
120,10410,196.0,4.0,830,82.33333333333333,4,1
120,10744,196.0,1.0,882,86.83333333333333,1,1
120,10617,196.0,1.0,845,84.5,1,1
119,11012,196.0,1.0,918,91.0,1,1
120,10917,196.0,1.0,885,84.66666666666667,1,1
120,10384,196.0,1.0,880,84.5,1,1
120,11148,196.0,3.0,897,89.66666666666667,3,1
120,10302,196.0,2.0,847,84.66666666666667,2,1
120,10557,196.0,1.0,880,71.33333333333333,3,0
120,10764,196.0,1.0,958,95.83333333333333,1,1
120,10434,196.0,2.0,800,76.33333333333333,1,0
120,10429,196.0,1.0,922,89.33333333333333,1,1
120,10463,196.0,2.0,877,82.83333333333333,2,1
119,10400,196.0,3.0,837,82.33333333333333,3,1
120,10598,196.0,1.0,833,83.33333333333333,1,1
120,10331,196.0,1.0,872,85.5,1,1
119,10603,196.0,2.0,868,86.83333333333333,2,1
119,10835,196.0,1.0,888,79.66666666666667,1,1
120,10764,196.0,1.0,980,97.66666666666667,1,1
119,10267,196.0,3.0,930,92.16666666666667,3,1
120,10731,196.0,3.0,887,87.16666666666667,3,1
120,10793,196.0,2.0,895,88.83333333333333,2,1
120,10341,196.0,3.0,900,90.0,3,1
120,10848,196.0,1.0,857,84.5,1,1
120,10536,196.0,3.0,862,83.16666666666667,3,1
120,10383,196.0,2.0,847,83.16666666666667,2,1
119,10594,196.0,1.0,893,86.0,1,1
120,10918,196.0,11.0,823,81.16666666666667,11,1
120,10231,196.0,2.0,972,96.33333333333333,2,1
120,10628,196.0,1.0,850,82.5,1,1
120,10709,196.0,3.0,850,80.83333333333333,3,1
120,10964,196.0,2.0,868,84.0,2,1
119,10922,196.0,2.0,975,97.0,6,0
120,11010,196.0,1.0,877,83.0,1,1
120,11148,196.0,4.0,873,87.33333333333333,4,1
119,10868,196.0,1.0,825,80.33333333333333,1,1
120,10938,196.0,1.0,813,77.66666666666667,1,0
120,11164,196.0,1.0,837,83.33333333333333,1,1
120,11240,196.0,2.0,905,88.33333333333333,2,1
119,10639,196.0,1.0,775,72.5,1,0
119,10376,196.0,2.0,862,81.16666666666667,2,1
120,10476,196.0,3.0,827,79.66666666666667,3,0
120,10722,196.0,1.0,900,90.0,1,1
120,11148,196.0,1.0,872,87.16666666666667,1,1
120,10243,196.0,3.0,823,79.16666666666667,3,0
120,10215,196.0,1.0,902,86.83333333333333,1,1
120,10755,196.0,2.0,847,82.5,2,1
120,10585,196.0,1.0,833,81.16666666666667,1,1
120,10294,196.0,3.0,850,84.16666666666667,3,1
120,10873,196.0,3.0,868,86.0,3,1
120,10557,196.0,2.0,953,95.33333333333333,2,1
120,10896,196.0,4.0,855,82.0,4,1
120,11023,196.0,1.0,827,82.66666666666667,1,1
120,10955,196.0,1.0,832,81.33333333333333,1,1
120,10751,196.0,2.0,828,82.83333333333333,2,1
120,10250,196.0,2.0,943,93.16666666666667,2,1
120,10731,196.0,3.0,862,85.33333333333333,3,1
120,10316,196.0,1.0,822,80.5,1,1
119,10883,196.0,4.0,825,80.66666666666667,4,1
120,11012,196.0,2.0,925,92.16666666666667,2,1
120,10383,196.0,3.0,875,85.83333333333333,3,1
120,10446,196.0,3.0,955,95.16666666666667,3,1
120,10515,196.0,1.0,863,84.83333333333333,1,1
120,11209,196.0,1.0,928,92.16666666666667,1,1
120,10705,196.0,2.0,773,77.33333333333333,2,0
120,10410,196.0,1.0,778,76.0,1,0
120,10773,196.0,1.0,910,90.0,1,1
120,10228,196.0,1.0,833,80.0,1,1
120,10413,196.0,3.0,878,87.0,3,1
120,10292,196.0,2.0,850,84.83333333333333,2,1
120,10964,196.0,1.0,843,84.33333333333333,1,1
120,10333,196.0,5.0,875,86.33333333333333,5,1
120,10864,196.0,2.0,878,87.83333333333333,2,1
120,10725,196.0,1.0,837,81.16666666666667,1,1
119,11021,196.0,2.0,892,87.0,2,1
119,10747,196.0,1.0,950,92.5,1,1
120,10372,196.0,2.0,885,88.5,2,1
119,10789,196.0,1.0,980,94.33333333333333,3,0
120,11239,196.0,3.0,895,87.33333333333333,3,1
120,10950,196.0,1.0,982,98.16666666666667,1,1
119,10400,196.0,1.0,885,85.16666666666667,3,0
120,10920,196.0,2.0,888,88.83333333333333,2,1
120,10646,196.0,2.0,842,83.83333333333333,2,1
120,10733,196.0,5.0,820,82.0,3,0
120,10543,196.0,3.0,848,81.16666666666667,3,1
120,10474,196.0,1.0,847,82.5,1,1
120,11049,196.0,2.0,822,81.33333333333333,2,1
120,10410,196.0,1.0,943,93.0,1,1
120,10301,196.0,1.0,912,90.5,1,1
120,10225,196.0,2.0,867,84.0,2,1
120,11038,196.0,1.0,938,93.83333333333333,1,1
120,10225,196.0,2.0,867,84.5,2,1
120,10879,196.0,1.0,828,82.83333333333333,1,1
119,10380,196.0,1.0,890,85.0,1,1
120,10640,196.0,1.0,900,90.0,1,1
120,10316,196.0,3.0,828,82.33333333333333,3,1
120,11245,196.0,1.0,903,87.16666666666667,1,1
119,10316,196.0,1.0,927,89.0,1,1
119,10619,196.0,2.0,838,81.5,2,1
120,10476,196.0,1.0,947,93.33333333333333,1,1
120,10781,196.0,1.0,820,82.0,1,1
120,10738,196.0,5.0,890,87.33333333333333,5,1
120,10495,196.0,1.0,857,84.66666666666667,1,1
120,10478,196.0,1.0,845,84.5,1,1
119,10909,196.0,1.0,885,15.166666666666666,1,1
120,10929,196.0,2.0,818,81.16666666666667,2,1
119,10545,196.0,1.0,927,91.5,1,1
120,10341,196.0,3.0,885,87.33333333333333,3,1
120,10251,196.0,3.0,838,83.83333333333333,3,1
120,10346,196.0,3.0,880,87.33333333333333,3,1
119,10598,196.0,1.0,958,76.33333333333333,2,0
120,10990,196.0,1.0,963,96.0,1,1
120,10964,196.0,2.0,825,82.0,2,1
120,10738,196.0,4.0,868,85.33333333333333,4,1
120,10495,196.0,1.0,900,90.0,1,1
120,10964,196.0,2.0,862,81.5,2,1
120,10543,196.0,1.0,855,85.5,1,1
120,10341,196.0,2.0,840,83.33333333333333,2,1
120,11237,196.0,5.0,757,75.33333333333333,3,0
120,10526,196.0,1.0,802,80.16666666666667,1,0
120,10817,196.0,1.0,900,90.0,1,1
120,10505,196.0,2.0,828,80.5,1,0
120,10703,196.0,2.0,895,85.66666666666667,2,1
120,10267,196.0,3.0,863,85.16666666666667,3,1
120,10848,196.0,1.0,843,84.33333333333333,1,1
120,10341,196.0,2.0,853,83.16666666666667,2,1
119,10592,196.0,2.0,810,77.33333333333333,2,1
120,10809,196.0,3.0,892,88.16666666666667,3,1
120,10770,196.0,3.0,852,82.83333333333333,3,1
120,10818,196.0,1.0,823,81.33333333333333,1,1
120,10990,196.0,4.0,832,82.0,4,1
119,10729,196.0,1.0,842,82.83333333333333,1,1
120,11000,196.0,2.0,872,80.0,2,1
119,11245,196.0,2.0,862,80.66666666666667,1,0
119,10585,196.0,1.0,818,81.16666666666667,1,1
120,10516,196.0,1.0,895,87.83333333333333,1,1
120,10432,196.0,2.0,860,85.16666666666667,2,1
120,10781,196.0,8.0,850,85.0,8,1
120,10699,196.0,2.0,823,82.0,2,1
120,10526,196.0,1.0,858,85.83333333333333,1,1
120,10996,196.0,1.0,947,94.66666666666667,1,1
120,10996,196.0,5.0,892,89.16666666666667,5,1
120,10762,196.0,2.0,825,82.5,2,1
120,10913,196.0,1.0,845,84.5,1,1
120,11051,196.0,2.0,845,81.16666666666667,2,1
120,10266,196.0,1.0,910,88.33333333333333,1,1
120,11245,196.0,1.0,895,85.5,1,1
120,10739,196.0,1.0,838,82.33333333333333,1,1
120,11066,196.0,2.0,888,87.16666666666667,2,1
120,10476,196.0,1.0,820,80.16666666666667,1,1
119,11091,196.0,1.0,835,80.83333333333333,1,1
120,10429,196.0,2.0,830,80.0,2,1
120,10898,196.0,3.0,799,74.33333333333333,2,0
120,10781,196.0,3.0,862,83.16666666666667,3,1
120,10834,196.0,1.0,867,86.66666666666667,1,1
120,10893,196.0,4.0,935,90.16666666666667,1,0
120,11188,196.0,2.0,840,84.0,2,1
120,11000,196.0,2.0,875,86.0,2,1
120,10829,196.0,2.0,873,86.16666666666667,2,1
120,10379,196.0,3.0,835,81.5,3,1
120,10742,196.0,2.0,847,84.0,2,1
120,10924,196.0,4.0,973,97.16666666666667,4,1
119,10639,196.0,1.0,900,90.0,1,1
120,10410,196.0,1.0,883,87.16666666666667,1,1
119,10222,196.0,2.0,900,88.16666666666667,2,1
120,11043,196.0,3.0,863,86.33333333333333,3,1
120,10773,196.0,3.0,795,79.5,1,0
120,10671,196.0,1.0,835,83.5,1,1
120,10429,196.0,1.0,895,88.16666666666667,1,1
120,11023,196.0,1.0,840,81.83333333333333,1,1
119,10474,196.0,3.0,827,81.0,3,1
120,10872,196.0,3.0,877,86.33333333333333,3,1
120,10786,196.0,3.0,870,84.83333333333333,3,1
120,10930,196.0,2.0,830,83.0,2,1
119,10476,196.0,1.0,945,79.16666666666667,2,0
120,10557,196.0,1.0,830,82.0,1,1
120,10709,196.0,1.0,820,55.666666666666664,1,1
120,11024,196.0,1.0,865,85.83333333333333,1,1
120,10429,196.0,1.0,918,91.5,1,1
120,11059,196.0,2.0,877,86.83333333333333,2,1
120,10393,196.0,2.0,877,15.833333333333334,2,1
120,11157,196.0,7.0,953,93.83333333333333,8,0
120,10390,196.0,2.0,833,81.33333333333333,2,1
119,10454,196.0,3.0,947,92.33333333333333,3,1
119,10934,196.0,3.0,823,82.16666666666667,3,1
120,10911,196.0,3.0,883,88.33333333333333,3,1
120,11013,196.0,5.0,867,86.33333333333333,5,1
120,10926,196.0,1.0,893,89.16666666666667,1,1
119,10816,196.0,1.0,908,90.83333333333333,1,1
120,10636,196.0,1.0,833,83.33333333333333,1,1
119,10578,196.0,1.0,852,82.33333333333333,1,1
120,10225,196.0,2.0,863,85.0,2,1
120,11236,196.0,3.0,842,81.16666666666667,3,1
120,10347,196.0,1.0,923,86.0,1,1
120,10496,196.0,1.0,902,89.83333333333333,1,1
120,10429,196.0,3.0,913,87.33333333333333,3,1
120,10799,196.0,3.0,873,81.83333333333333,3,1
119,10648,196.0,2.0,903,81.33333333333333,3,0
119,10341,196.0,1.0,970,95.66666666666667,1,1
120,10316,196.0,3.0,842,81.5,3,1
120,11060,196.0,1.0,858,84.0,1,1
120,10564,196.0,3.0,890,84.33333333333333,3,1
120,10816,196.0,1.0,923,92.33333333333333,1,1
120,10341,196.0,1.0,832,82.66666666666667,1,1
120,10594,196.0,1.0,903,90.33333333333333,1,1
120,10341,196.0,2.0,922,91.66666666666667,2,1
119,10215,196.0,1.0,928,91.16666666666667,2,0
120,10714,196.0,1.0,860,86.0,1,1
120,10725,196.0,2.0,822,76.66666666666667,1,0
120,11057,196.0,3.0,863,83.66666666666667,3,1
120,10566,196.0,1.0,893,89.33333333333333,1,1
120,10886,196.0,1.0,812,81.16666666666667,1,1
120,11024,196.0,1.0,912,91.16666666666667,1,1
120,10292,196.0,3.0,870,85.83333333333333,3,1
120,10797,196.0,1.0,925,91.0,1,1
119,10239,196.0,2.0,832,83.16666666666667,2,1
120,10464,196.0,1.0,883,87.16666666666667,1,1
119,11041,196.0,2.0,972,96.66666666666667,4,0
120,11061,196.0,3.0,810,78.16666666666667,3,0
120,10655,196.0,4.0,860,85.0,4,1
120,11024,196.0,1.0,970,96.33333333333333,1,1
120,10709,196.0,1.0,810,81.0,1,1
120,10681,196.0,3.0,837,83.66666666666667,3,1
120,10410,196.0,2.0,947,93.5,2,1
120,10852,196.0,4.0,833,81.0,4,1
120,10503,196.0,3.0,812,81.16666666666667,1,0
120,11245,196.0,1.0,935,93.0,2,0
119,10926,196.0,3.0,842,78.16666666666667,3,0
120,11238,196.0,2.0,935,91.66666666666667,2,1
120,10759,196.0,1.0,977,97.33333333333333,6,0
120,10250,196.0,1.0,938,93.83333333333333,1,1
120,10836,196.0,4.0,855,84.5,4,1
119,11177,196.0,1.0,958,94.66666666666667,1,1
119,10703,196.0,1.0,905,89.83333333333333,1,1
120,10731,196.0,1.0,837,83.66666666666667,1,1
119,10681,196.0,1.0,962,95.33333333333333,1,1
120,10725,196.0,1.0,857,85.66666666666667,1,1
120,10274,196.0,1.0,922,89.66666666666667,1,1
119,10725,196.0,5.0,837,81.16666666666667,5,1
120,10990,196.0,3.0,932,93.16666666666667,3,1
120,10874,196.0,3.0,800,80.0,3,1
119,10282,196.0,2.0,890,87.16666666666667,2,1
119,10457,196.0,2.0,847,84.66666666666667,2,1
120,10566,196.0,2.0,913,91.33333333333333,2,1
119,10287,196.0,2.0,955,92.16666666666667,3,0
120,10926,196.0,1.0,827,82.66666666666667,1,1
120,11179,196.0,3.0,840,81.66666666666667,3,1
120,11044,196.0,2.0,857,85.66666666666667,2,1
120,10476,196.0,3.0,932,92.16666666666667,3,1
120,10666,196.0,4.0,877,86.0,3,0
120,10982,196.0,2.0,885,74.0,3,0
120,10513,196.0,2.0,838,82.66666666666667,2,1
119,10222,196.0,4.0,888,88.83333333333333,4,1
119,10663,196.0,5.0,918,87.33333333333333,5,1
120,11031,196.0,1.0,882,16.0,1,1
120,10588,196.0,3.0,853,82.0,3,1
120,10620,196.0,3.0,868,84.33333333333333,3,1
120,10731,196.0,4.0,847,82.33333333333333,4,1
120,10874,196.0,2.0,833,83.33333333333333,2,1
120,10731,196.0,1.0,925,92.0,1,1
119,10706,196.0,2.0,865,85.66666666666667,3,0
120,10638,196.0,1.0,882,86.83333333333333,1,1
120,10916,196.0,1.0,950,76.33333333333333,1,1
120,10692,196.0,1.0,792,63.0,2,0
120,10738,196.0,1.0,827,82.33333333333333,1,1
120,10526,196.0,1.0,838,83.83333333333333,1,1
120,11024,196.0,2.0,828,82.83333333333333,2,1
120,10738,196.0,3.0,850,85.0,3,1
120,10554,196.0,1.0,872,87.16666666666667,1,1
120,10891,196.0,1.0,822,82.16666666666667,1,1
120,10674,196.0,1.0,858,84.66666666666667,1,1
119,10674,196.0,3.0,968,95.5,3,1
120,11238,196.0,1.0,828,82.83333333333333,1,1
120,10302,196.0,1.0,870,86.16666666666667,1,1
120,10213,196.0,1.0,912,86.16666666666667,3,0
120,10709,196.0,2.0,897,88.0,2,1
120,10733,196.0,3.0,908,90.0,3,1
120,10774,196.0,3.0,908,90.33333333333333,3,1
119,10977,196.0,1.0,903,90.33333333333333,1,1
120,10674,196.0,1.0,820,82.0,1,1
120,10793,196.0,5.0,858,82.66666666666667,5,1
119,10225,196.0,6.0,925,90.83333333333333,6,1
120,10885,196.0,2.0,893,81.33333333333333,2,1
119,10863,196.0,3.0,808,80.83333333333333,3,1
120,10871,196.0,1.0,897,87.5,1,1
119,10372,196.0,1.0,913,88.5,1,1
120,10543,196.0,2.0,915,86.83333333333333,2,1
120,10547,196.0,2.0,857,84.83333333333333,2,1
120,10698,196.0,3.0,832,83.16666666666667,3,1
120,10939,196.0,2.0,810,81.0,2,1
119,10892,196.0,2.0,850,85.0,2,1
120,11200,196.0,1.0,773,76.0,1,0
120,10566,196.0,3.0,850,83.5,3,1
120,10266,196.0,1.0,870,87.0,1,1
120,10410,196.0,3.0,903,88.5,3,1
119,10490,196.0,4.0,815,79.83333333333333,1,0
119,11011,196.0,1.0,887,83.33333333333333,1,1
120,11245,196.0,1.0,935,93.0,3,0
119,11024,196.0,1.0,817,80.0,1,1
120,10964,196.0,1.0,845,78.0,2,0
120,10674,196.0,1.0,853,85.33333333333333,1,1
120,10515,196.0,1.0,840,84.0,1,1
120,10984,196.0,4.0,872,85.5,4,1
120,10451,196.0,3.0,805,80.5,3,1
120,10463,196.0,2.0,755,75.5,2,0
120,10253,196.0,2.0,845,78.5,2,1
120,10879,196.0,2.0,827,80.33333333333333,2,1
120,10372,196.0,3.0,815,81.5,3,1
120,11229,196.0,3.0,882,85.66666666666667,3,1
120,10513,196.0,2.0,868,86.83333333333333,2,1
120,10988,196.0,2.0,765,70.16666666666667,2,0
120,10316,196.0,3.0,887,86.66666666666667,3,1
120,11049,196.0,2.0,883,81.16666666666667,1,0
120,10939,196.0,2.0,843,82.83333333333333,2,1
120,10517,196.0,1.0,803,80.33333333333333,1,1
120,10356,196.0,3.0,865,83.5,3,1
119,11021,196.0,2.0,877,84.5,2,1
120,10462,196.0,1.0,862,84.16666666666667,1,1
120,10548,196.0,3.0,887,86.83333333333333,3,1
120,10721,196.0,2.0,858,84.83333333333333,2,1
120,10481,196.0,3.0,915,85.33333333333333,3,1
120,10294,196.0,2.0,878,85.5,2,1
119,10578,196.0,4.0,880,84.66666666666667,1,0
119,11049,196.0,3.0,767,74.83333333333333,2,0
120,10698,196.0,1.0,845,83.33333333333333,4,0
120,10873,196.0,4.0,847,84.66666666666667,4,1
120,10737,196.0,2.0,852,80.5,2,1
120,11209,196.0,3.0,852,85.16666666666667,6,0
120,10771,196.0,1.0,983,-1.0,1,1
120,11209,196.0,2.0,917,90.16666666666667,3,0
120,10640,196.0,1.0,822,78.16666666666667,1,1
120,10748,196.0,1.0,845,83.33333333333333,1,1
119,10470,196.0,1.0,800,79.33333333333333,1,0
120,10476,196.0,1.0,932,90.5,1,1
120,10672,196.0,3.0,858,82.83333333333333,3,1
120,11224,196.0,3.0,0,78.0,3,1
120,10250,196.0,5.0,912,90.5,5,1
120,11057,196.0,2.0,847,81.33333333333333,2,1
120,10636,196.0,1.0,818,81.83333333333333,1,1
120,10698,196.0,1.0,800,80.0,1,1
120,10692,196.0,1.0,845,84.5,1,1
120,10640,196.0,2.0,900,88.33333333333333,2,1
119,10990,196.0,3.0,900,90.0,3,1
120,10512,196.0,2.0,920,88.66666666666667,3,0
119,10602,196.0,2.0,857,83.0,2,1
120,10978,196.0,4.0,922,91.83333333333333,4,1
120,10742,196.0,3.0,855,85.5,3,1
120,10649,196.0,2.0,850,85.0,2,1
120,10478,196.0,1.0,905,90.0,1,1
119,10380,196.0,1.0,888,87.83333333333333,5,0
119,10792,196.0,3.0,878,87.5,4,0
120,10611,196.0,1.0,897,87.33333333333333,1,1
120,11067,196.0,3.0,805,67.0,3,1
120,10419,196.0,1.0,845,14.333333333333334,1,1
120,10759,196.0,1.0,922,90.0,1,1
120,10495,196.0,1.0,848,84.16666666666667,1,1
119,10341,196.0,2.0,853,83.5,2,1
120,10489,196.0,3.0,800,80.0,3,1
120,10557,196.0,1.0,835,82.0,1,1
120,10564,196.0,8.0,838,79.33333333333333,8,1
120,10275,196.0,1.0,935,16.333333333333332,1,1
120,10250,196.0,2.0,922,92.16666666666667,2,1
119,10400,196.0,1.0,817,81.66666666666667,1,1
119,10436,196.0,2.0,870,87.0,2,1
120,10666,196.0,1.0,810,81.0,1,1
120,10717,196.0,2.0,807,80.0,2,1
120,10966,196.0,4.0,828,82.83333333333333,4,1
120,10341,196.0,2.0,860,81.83333333333333,2,1
120,10432,196.0,3.0,850,85.0,3,1
120,10269,196.0,1.0,985,97.66666666666667,1,1
120,10813,196.0,1.0,973,97.0,4,0
120,10640,196.0,2.0,875,82.33333333333333,2,1
120,10617,196.0,2.0,947,94.0,2,1
120,10724,196.0,3.0,845,84.5,2,0
120,10432,196.0,2.0,855,84.66666666666667,2,1
120,11097,196.0,1.0,902,90.16666666666667,1,1
120,10543,196.0,1.0,845,84.5,1,1
120,10879,196.0,1.0,857,84.66666666666667,1,1
120,10978,196.0,3.0,825,81.5,3,1
120,10855,196.0,5.0,843,84.33333333333333,5,1
120,10953,196.0,3.0,877,83.66666666666667,3,1
120,10810,196.0,1.0,820,82.0,1,1
119,10874,196.0,5.0,952,95.0,5,1
120,10639,196.0,3.0,808,80.83333333333333,3,1
120,10228,196.0,1.0,893,89.33333333333333,1,1
120,10250,196.0,1.0,923,92.0,1,1
120,10282,196.0,5.0,873,86.16666666666667,5,1
119,10521,196.0,5.0,900,89.0,5,1
120,10779,196.0,2.0,872,85.5,2,1
120,10429,196.0,3.0,857,84.33333333333333,3,1
119,11000,196.0,2.0,898,89.5,2,1
120,10405,196.0,1.0,858,85.0,1,1
120,10649,196.0,3.0,815,81.33333333333333,3,1
120,10639,196.0,3.0,852,85.16666666666667,3,1
119,10474,196.0,2.0,933,92.66666666666667,5,0
120,10623,196.0,1.0,832,78.66666666666667,1,1
119,11142,196.0,2.0,975,96.5,2,1
120,10436,196.0,1.0,897,88.5,1,1
120,10889,196.0,1.0,910,85.33333333333333,1,1
120,11019,196.0,2.0,872,81.66666666666667,2,1
119,10509,196.0,4.0,815,81.5,4,1
119,10341,196.0,1.0,883,85.83333333333333,3,0
120,10913,196.0,1.0,843,84.33333333333333,1,1
119,10399,196.0,2.0,918,91.66666666666667,2,1
120,10988,196.0,1.0,818,78.33333333333333,1,0
120,10272,196.0,4.0,840,81.66666666666667,4,1
119,10377,196.0,1.0,842,82.5,1,1
120,10217,196.0,2.0,885,86.83333333333333,2,1
120,10765,196.0,3.0,852,85.16666666666667,3,1
119,10335,196.0,2.0,985,97.0,1,0
120,10550,196.0,1.0,930,93.0,1,1
119,10434,196.0,4.0,815,81.5,4,1
120,11241,196.0,6.0,832,83.16666666666667,6,1
120,10476,196.0,2.0,880,82.83333333333333,2,1
119,10826,196.0,1.0,923,92.33333333333333,1,1
120,10639,196.0,1.0,840,84.0,1,1
119,10324,196.0,1.0,925,15.833333333333334,1,1
120,10855,196.0,2.0,817,81.66666666666667,2,1
120,10948,196.0,2.0,870,85.5,2,1
120,10818,196.0,5.0,817,80.66666666666667,1,0
120,10601,196.0,1.0,818,79.0,1,1
120,10945,196.0,4.0,937,91.5,4,1
120,11020,196.0,2.0,832,81.33333333333333,2,1
119,10889,196.0,1.0,898,89.83333333333333,1,1
119,10517,196.0,2.0,858,81.5,2,1
120,10935,196.0,1.0,855,85.5,1,1
120,10725,196.0,1.0,838,83.16666666666667,1,1
120,10464,196.0,1.0,813,80.33333333333333,1,1
120,10672,196.0,2.0,795,78.0,3,0
120,11026,196.0,3.0,863,83.66666666666667,3,1
120,10521,196.0,7.0,893,87.0,7,1
120,10578,196.0,1.0,840,81.66666666666667,1,1
120,10812,196.0,2.0,900,86.0,2,1
120,11238,196.0,1.0,868,86.83333333333333,1,1
120,10316,196.0,2.0,990,95.83333333333333,2,1
120,10474,196.0,5.0,837,82.5,3,0
120,11245,196.0,2.0,883,87.5,2,1
120,11120,196.0,1.0,907,88.66666666666667,1,1
119,10314,196.0,1.0,822,82.16666666666667,1,1
120,10239,196.0,1.0,862,85.33333333333333,1,1
120,10496,196.0,1.0,920,90.66666666666667,3,0
120,11020,196.0,2.0,915,91.5,2,1
