GEND,SCHOOL,ZIP3,CONFUNI,CONFCHOIC,WAVERG2,AVG,PREF,ACCEPTED,DIST
120,10732,N7M,196.0,4.0,987,98.16666666666667,4,1,227.599
120,11020,L8J,196.0,1.0,865,86.5,1,1,27.328
120,10759,N2Z,196.0,1.0,937,89.16666666666667,1,1,206.18
119,10731,L9G,196.0,3.0,892,87.16666666666667,3,1,15.182
119,10302,L6M,196.0,7.0,873,78.5,7,1,29.132
120,11094,L6M,196.0,1.0,890,89.0,1,1,29.132
120,10881,P6A,196.0,1.0,863,81.83333333333333,1,1,734.777
119,10698,M3C,196.0,3.0,862,86.16666666666667,3,1,81.269
120,10372,M9B,196.0,1.0,860,80.66666666666667,1,1,57.793
120,10523,N0L,196.0,3.0,930,92.66666666666667,3,1,148.182
119,10402,K2K,196.0,1.0,942,93.0,1,1,454.886
120,10596,N0E,196.0,3.0,888,84.0,3,1,78.822
120,11225,L5G,196.0,2.0,802,79.0,4,0,48.897
119,10215,L9B,196.0,1.0,835,80.83333333333333,1,1,14.672
120,10733,L6Y,196.0,1.0,807,80.33333333333333,1,1,56.209
120,11000,L4B,196.0,7.0,903,89.16666666666667,7,1,95.795
119,10396,M3H,196.0,1.0,925,92.5,1,1,77.395
120,11021,L9T,196.0,1.0,830,82.0,1,1,36.861
120,11024,L0R,196.0,1.0,847,84.33333333333333,1,1,58.645
120,11194,L3T,196.0,1.0,815,81.5,1,1,96.043
120,11024,L9G,196.0,1.0,975,96.66666666666667,2,0,15.182
119,10434,L5B,196.0,2.0,798,77.5,3,0,49.865
119,10211,L4G,196.0,2.0,878,87.33333333333333,2,1,119.227
120,10668,M1E,196.0,5.0,803,80.33333333333333,5,1,100.32
120,10316,L5R,196.0,1.0,843,81.33333333333333,1,1,50.5
120,10458,M3C,196.0,2.0,840,81.16666666666667,2,1,81.269
120,11238,,196.0,2.0,830,83.0,2,1,
119,10396,M5M,196.0,1.0,828,82.83333333333333,1,1,77.704
120,10725,L5M,196.0,1.0,818,81.83333333333333,1,1,44.036
120,10379,M2P,196.0,14.0,833,80.33333333333333,4,0,79.187
120,10355,L2H,196.0,1.0,857,85.16666666666667,1,1,85.419
120,10476,L9C,196.0,1.0,948,93.66666666666667,1,1,6.603
120,10781,L6M,196.0,1.0,770,72.83333333333333,2,0,29.132
119,11165,K1G,196.0,3.0,852,83.5,3,1,527.401
120,10876,M2M,196.0,1.0,825,81.16666666666667,1,1,95.506
120,10765,N1H,196.0,1.0,920,92.0,1,1,51.696
119,10839,L3P,196.0,1.0,882,88.16666666666667,1,1,106.86
120,10926,L5L,196.0,1.0,907,90.0,1,1,43.375
120,10211,L6A,196.0,4.0,823,80.0,4,1,93.662
120,10254,L4B,196.0,5.0,870,83.33333333333333,5,1,95.795
120,10557,L6L,196.0,1.0,807,80.66666666666667,1,1,26.523
120,10335,L0S,196.0,4.0,827,82.66666666666667,4,1,79.807
119,10680,L8W,196.0,1.0,777,78.0,2,0,18.526
120,10555,M2N,196.0,1.0,842,84.16666666666667,1,1,80.095
120,10693,M6R,196.0,1.0,807,78.5,1,1,62.203
119,10434,L5A,196.0,1.0,858,85.5,1,1,49.237
120,11245,L8W,196.0,1.0,848,78.33333333333333,1,1,18.526
119,10396,L3T,196.0,2.0,937,92.66666666666667,2,1,96.043
120,10375,N1P,196.0,1.0,827,82.16666666666667,1,1,35.753
120,10400,L4Z,196.0,2.0,853,80.0,2,1,50.891
120,10659,M1V,196.0,4.0,802,76.16666666666667,4,1,94.52
120,10434,L5B,196.0,1.0,868,84.83333333333333,1,1,49.865
119,10767,N6G,196.0,2.0,892,87.83333333333333,1,0,141.092
120,10628,N4K,196.0,1.0,860,86.0,1,1,213.801
120,11051,L5L,196.0,1.0,867,86.16666666666667,1,1,43.375
120,10791,K8H,196.0,1.0,903,90.33333333333333,1,1,455.787
120,10659,L3R,196.0,1.0,878,85.33333333333333,2,0,101.274
120,10771,L2T,196.0,1.0,855,85.0,1,1,75.887
120,10813,L7L,196.0,3.0,823,80.66666666666667,3,1,21.04
120,10765,N1H,196.0,1.0,930,91.66666666666667,1,1,51.696
120,11137,L4C,196.0,4.0,917,91.66666666666667,4,1,96.7
120,10888,L4H,196.0,2.0,882,87.33333333333333,2,1,82.229
120,10759,N0G,196.0,1.0,965,95.0,1,1,136.481
120,11209,L9H,196.0,1.0,943,94.0,1,1,4.295
120,10848,L7P,196.0,2.0,852,83.0,2,1,12.341
120,10981,K9A,196.0,1.0,890,81.33333333333333,1,1,186.245
120,10757,L4E,196.0,1.0,798,77.5,1,0,111.505
119,10812,L3Y,196.0,2.0,813,78.0,4,0,123.68
120,10774,L9B,196.0,1.0,897,87.0,1,1,14.672
120,11024,L9G,196.0,3.0,842,82.33333333333333,1,0,15.182
120,10434,L5B,196.0,2.0,942,94.16666666666667,2,1,49.865
119,10375,N1S,196.0,1.0,820,80.33333333333333,1,1,37.914
120,10954,K9J,196.0,1.0,877,83.83333333333333,3,0,202.554
119,10725,L5M,196.0,4.0,882,88.0,4,1,44.036
120,10316,L5R,196.0,2.0,823,81.83333333333333,2,1,50.5
120,10927,L1G,196.0,2.0,840,83.16666666666667,2,1,131.983
120,10479,M9V,196.0,3.0,923,88.0,4,0,68.4
120,10873,M1B,196.0,2.0,828,82.83333333333333,2,1,97.319
120,10754,M6S,196.0,4.0,920,92.0,4,1,62.191
120,10637,L0C,196.0,2.0,872,87.16666666666667,2,1,163.591
120,10873,M1B,196.0,2.0,773,73.83333333333333,2,0,97.319
120,10774,L9A,196.0,1.0,792,77.83333333333333,2,0,8.381
120,10268,N2N,196.0,1.0,823,82.33333333333333,1,1,70.053
120,10867,N0N,196.0,3.0,865,86.0,3,1,202.893
119,10873,M1B,196.0,1.0,863,85.66666666666667,1,1,97.319
120,10735,L1Z,196.0,4.0,878,85.16666666666667,4,1,115.789
120,10316,L4Z,196.0,1.0,888,87.16666666666667,1,1,50.891
120,10767,N6G,196.0,2.0,833,83.33333333333333,2,1,141.092
120,10434,L5R,196.0,5.0,770,72.5,1,0,50.5
120,10818,L5M,196.0,2.0,815,75.16666666666667,1,0,44.036
120,11238,L8N,196.0,2.0,888,88.83333333333333,2,1,5.496
120,10926,L5H,196.0,1.0,870,87.0,1,1,46.357
120,10947,M2N,196.0,3.0,840,84.0,3,1,80.095
120,10462,L5C,196.0,1.0,800,79.33333333333333,1,1,49.547
120,10771,L0S,196.0,3.0,898,87.16666666666667,3,1,79.807
120,10947,M2N,196.0,2.0,823,,2,1,80.095
120,10669,N7T,196.0,2.0,863,86.33333333333333,2,1,230.54
